Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Departure_Diff,day_cos,Passenger_Arrival_Lag7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2023-02-22,Huamak,Train,5430.0,-147.0,-0.22252093395631434,5443.0,1206.4482109540709,4908.142857142857,1197.90016676007,1.0
2023-02-23,Huamak,Train,5294.0,-136.0,-0.900968867902419,5943.0,1224.9153712263796,4931.142857142857,1207.4907078415981,1.0
2023-02-24,Huamak,Train,5476.0,182.0,-0.9009688679024191,6099.0,1190.5230943141048,4881.857142857143,1180.522684883185,1.0
2023-02-25,Huamak,Train,3558.0,-1918.0,-0.2225209339563146,3725.0,1146.4382524439156,4821.571428571428,1129.6623178547416,0.0
2023-02-26,Huamak,Train,2871.0,-687.0,0.6234898018587334,3006.0,1183.0212331548537,4823.857142857143,1126.6539587899817,0.0
2023-02-27,Huamak,Train,5264.0,2393.0,1.0,5749.0,1188.6091111242633,4825.857142857143,1122.585620872845,1.0
2023-02-28,Huamak,Train,5538.0,274.0,0.6234898018587336,5563.0,1157.8872590895442,4781.428571428572,1093.7799682969214,1.0
2023-03-01,Huamak,Train,5473.0,-65.0,-0.22252093395631434,5720.0,1166.3233440419235,4775.857142857143,1089.141623568979,1.0
2023-03-02,Huamak,Train,5309.0,-164.0,-0.900968867902419,5570.0,1176.259952642471,4782.0,1093.558259383862,1.0
2023-03-03,Huamak,Train,5419.0,110.0,-0.9009688679024191,5751.0,1182.5241364696644,4784.142857142857,1094.742805193898,1.0
2023-03-04,Huamak,Train,3249.0,-2170.0,-0.2225209339563146,3538.0,1168.7214422281306,4776.0,1088.9355658929787,0.0
2023-03-05,Huamak,Train,2849.0,-400.0,0.6234898018587334,2986.0,1182.5933970968783,4731.857142857143,1151.0320627696717,0.0
2023-03-06,Huamak,Train,2841.0,-8.0,1.0,5398.0,1221.6493534796043,4728.714285714285,1156.974605639741,0.0
2023-03-07,Huamak,Train,5364.0,2523.0,0.6234898018587336,5651.0,1450.455100994165,4382.571428571428,1320.9700800475957,1.0
2023-03-08,Huamak,Train,5431.0,67.0,-0.22252093395631434,5806.0,1431.2415190016948,4357.714285714285,1297.0243783735284,1.0
2023-03-09,Huamak,Train,5197.0,-234.0,-0.900968867902419,5639.0,1401.823862993185,4351.714285714285,1291.0887800981145,1.0
2023-03-10,Huamak,Train,5376.0,179.0,-0.9009688679024191,5617.0,1388.7464885729876,4335.714285714285,1277.8746305598881,1.0
2023-03-11,Huamak,Train,5128.0,-248.0,-0.2225209339563146,3470.0,1380.618788114674,4329.571428571428,1271.888603238357,0.0
2023-03-12,Huamak,Train,2963.0,-2165.0,0.6234898018587334,2846.0,1320.3561388251755,4598.0,1202.1979870221035,0.0
2023-03-13,Huamak,Train,5175.0,2212.0,1.0,2695.0,1281.0069513955816,4614.285714285715,1175.021094035579,1.0
2023-03-14,Huamak,Train,5202.0,27.0,0.6234898018587336,5493.0,983.0080898761192,4947.714285714285,882.7686964480367,1.0
2023-03-15,Huamak,Train,5250.0,48.0,-0.22252093395631434,5599.0,973.1050694506056,4924.571428571428,872.0953421010116,1.0
2023-03-16,Huamak,Train,5243.0,-7.0,-0.900968867902419,5541.0,960.6361483536841,4898.714285714285,857.1323729517511,1.0
2023-03-17,Huamak,Train,5349.0,106.0,-0.9009688679024191,5557.0,944.7593797969288,4905.285714285715,859.9720371976637,1.0
2023-03-18,Huamak,Train,3511.0,-1838.0,-0.2225209339563146,4189.0,933.5465912825293,4901.428571428572,857.566101853154,0.0
2023-03-19,Huamak,Train,2954.0,-557.0,0.6234898018587334,3034.0,1028.8159398528146,4670.428571428572,993.390466557645,0.0
2023-03-20,Huamak,Train,5289.0,2335.0,1.0,5288.0,1049.858629938877,4669.142857142857,995.9711221669396,1.0
2023-03-21,Huamak,Train,5352.0,63.0,0.6234898018587336,5373.0,1070.6707732827572,4685.428571428572,1006.4976994745768,1.0
2023-03-22,Huamak,Train,5258.0,-94.0,-0.22252093395631434,5480.0,1075.3960067940384,4706.857142857143,1020.8234304670286,1.0
2023-03-23,Huamak,Train,5314.0,56.0,-0.900968867902419,5375.0,1064.7959786693734,4708.0,1021.5370771538331,1.0
2023-03-24,Huamak,Train,5330.0,16.0,-0.9009688679024191,5454.0,1078.0212914232711,4718.142857142857,1028.0660530937716,1.0
2023-03-25,Huamak,Train,3415.0,-1915.0,-0.2225209339563146,3598.0,1075.8449171299171,4715.428571428572,1026.1461652128066,0.0
2023-03-26,Huamak,Train,2858.0,-557.0,0.6234898018587334,2961.0,1101.4619721944416,4701.714285714285,1045.387123555305,0.0
2023-03-27,Huamak,Train,5155.0,2297.0,1.0,5511.0,1133.4551475151384,4688.0,1072.4167411350231,1.0
2023-03-28,Huamak,Train,5385.0,230.0,0.6234898018587336,5426.0,1120.8468099738539,4668.857142857143,1061.0363532212928,1.0
2023-03-29,Huamak,Train,5373.0,-12.0,-0.22252093395631434,5367.0,1138.1538936867364,4673.571428571428,1064.644675802346,1.0
2023-03-30,Huamak,Train,5454.0,81.0,-0.900968867902419,5512.0,1167.3922097686639,4690.0,1075.9928748215125,1.0
2023-03-31,Huamak,Train,5654.0,200.0,-0.9009688679024191,5431.0,1177.6428029876308,4710.0,1090.7248354496487,1.0
2023-04-01,Huamak,Train,3972.0,-1682.0,-0.2225209339563146,3468.0,1219.5588976190927,4756.285714285715,1127.6689399354912,0.0
2023-04-02,Huamak,Train,3315.0,-657.0,0.6234898018587334,2848.0,1097.615554172724,4835.857142857143,1032.9213310753496,0.0
2023-04-03,Huamak,Train,5547.0,2232.0,1.0,5382.0,936.5347475311972,4901.142857142857,891.8903947181356,1.0
2023-04-04,Huamak,Train,5400.0,-147.0,0.6234898018587336,5589.0,960.9864475532119,4957.142857142857,922.274982235308,1.0
2023-04-05,Huamak,Train,5474.0,74.0,-0.22252093395631434,5659.0,973.085715404249,4959.285714285715,923.4514450844539,1.0
2023-04-06,Huamak,Train,3124.0,-2350.0,-0.900968867902419,5613.0,979.0377686182192,4973.714285714285,931.7447279675013,0.0
2023-04-07,Huamak,Train,4841.0,1717.0,-0.9009688679024191,5834.0,1184.6954199688757,4640.857142857143,1127.2459696936041,1.0
2023-04-08,Huamak,Train,3393.0,-1448.0,-0.2225209339563146,4224.0,1109.6885019808783,4524.714285714285,1044.2920591299653,0.0
2023-04-09,Huamak,Train,2804.0,-589.0,0.6234898018587334,3350.0,1212.4794745439906,4442.0,1115.845568765379,0.0
2023-04-10,Huamak,Train,4601.0,1797.0,1.0,5707.0,1323.2860253028825,4369.0,1214.2405033600219,1.0
2023-04-11,Huamak,Train,4426.0,-175.0,0.6234898018587336,5727.0,1224.3968388752141,4233.857142857143,1109.3973481987764,1.0
2023-04-12,Huamak,Train,3919.0,-507.0,-0.22252093395631434,5725.0,1084.7789987783115,4094.714285714286,993.820861504681,1.0
2023-04-13,Huamak,Train,2441.0,-1478.0,-0.900968867902419,3255.0,865.1910056111764,3872.5714285714284,786.2456904265289,0.0
2023-04-14,Huamak,Train,2473.0,32.0,-0.9009688679024191,5068.0,918.4203571246421,3775.0,924.7963739836663,0.0
2023-04-15,Huamak,Train,2720.0,247.0,-0.2225209339563146,3388.0,871.7026305974318,3436.714285714286,902.7068025824208,0.0
2023-04-16,Huamak,Train,2278.0,-442.0,0.6234898018587334,2786.0,910.5613391644516,3340.5714285714284,943.0749099166474,0.0
2023-04-17,Huamak,Train,3637.0,1359.0,1.0,4708.0,1041.7206690763894,3265.4285714285716,1011.4317998334307,0.0
2023-04-18,Huamak,Train,5026.0,1389.0,0.6234898018587336,4618.0,892.0452956682299,3127.714285714286,852.4008670192952,1.0
2023-04-19,Huamak,Train,5005.0,-21.0,-0.22252093395631434,4255.0,1008.1950633256915,3213.4285714285716,1018.6623348200128,1.0
2023-04-20,Huamak,Train,5010.0,5.0,-0.900968867902419,2936.0,1166.2723891588507,3368.5714285714284,1208.9561416283714,1.0
2023-04-21,Huamak,Train,4882.0,-128.0,-0.9009688679024191,2748.0,1293.7194992954026,3735.5714285714284,1268.8922803168216,1.0
2023-04-22,Huamak,Train,3067.0,-1815.0,-0.2225209339563146,2922.0,1280.3294404919684,4079.714285714286,1193.8521285158836,0.0
2023-04-23,Huamak,Train,2629.0,-438.0,0.6234898018587334,2078.0,1243.5575886103854,4129.285714285715,1133.6712801463098,0.0
2023-04-24,Huamak,Train,5096.0,2467.0,1.0,3528.0,1119.8490969769095,4179.428571428572,1042.2141266142414,1.0
2023-04-25,Huamak,Train,5199.0,103.0,0.6234898018587336,5057.0,1122.054917593268,4387.857142857143,1061.3700938835968,1.0
2023-04-26,Huamak,Train,5193.0,-6.0,-0.22252093395631434,5081.0,1150.7101327110172,4412.571428571428,1080.5469073795998,1.0
2023-04-27,Huamak,Train,5258.0,65.0,-0.900968867902419,5180.0,1168.1526726702566,4439.428571428572,1099.88921520046,1.0
2023-04-28,Huamak,Train,5324.0,66.0,-0.9009688679024191,5098.0,1184.368105583651,4474.857142857143,1125.0376924902594,1.0
2023-04-29,Huamak,Train,3230.0,-2094.0,-0.2225209339563146,3174.0,1232.8005670404416,4538.0,1163.4451713195015,0.0
2023-04-30,Huamak,Train,2695.0,-535.0,0.6234898018587334,2541.0,1194.5172964124745,4561.285714285715,1130.254796389691,0.0
2023-05-01,Huamak,Train,3293.0,598.0,1.0,5203.0,1111.015880045952,4570.714285714285,1111.5700179304504,0.0
2023-05-02,Huamak,Train,5154.0,1861.0,0.6234898018587336,5336.0,1219.4380438780565,4313.142857142857,1176.5595931318035,1.0
2023-05-03,Huamak,Train,5142.285714285715,-11.714285714285325,-0.22252093395631434,5269.0,1218.4334204214845,4306.714285714285,1171.022589347406,1.0
2023-05-04,Huamak,Train,5130.571428571428,-11.714285714286234,-0.900968867902419,5342.0,1223.3748983387404,4299.469387755102,1164.7655882654608,0.0
2023-05-05,Huamak,Train,5118.857142857143,-11.714285714285325,-0.9009688679024191,5575.0,1217.3209061428931,4281.265306122449,1148.1654353188958,0.0
2023-05-06,Huamak,Train,5107.142857142857,-11.714285714286234,-0.2225209339563146,3377.0,1174.0968532437557,4251.95918367347,1119.3715277350875,0.0
2023-05-07,Huamak,Train,5095.428571428572,-11.714285714285325,0.6234898018587334,2830.0,1123.3257555840166,4520.122448979592,1056.8438458353603,0.0
2023-05-08,Huamak,Train,5083.714285714285,-11.714285714286234,1.0,3170.0,799.6072031318149,4863.040816326531,692.611918873191,1.0
2023-05-09,Huamak,Train,5072.0,-11.714285714285325,0.6234898018587336,5328.0,37.958624090521226,5118.857142857143,25.30574939364179,1.0
2023-05-10,Huamak,Train,4896.0,-176.0,-0.22252093395631434,5310.428571428572,37.95862409052384,5107.142857142857,25.305749393643946,1.0
2023-05-11,Huamak,Train,5018.0,122.0,-0.900968867902419,5292.857142857143,32.960794804702346,5071.95918367347,80.12837125193518,1.0
2023-05-12,Huamak,Train,5219.0,201.0,-0.9009688679024191,5275.285714285715,51.99749564116419,5055.877551020408,77.66294822945007,1.0
2023-05-13,Huamak,Train,3057.0,-2162.0,-0.2225209339563146,5257.714285714285,144.09229981128664,5070.183673469387,97.80852856699336,0.0
2023-05-14,Huamak,Train,2846.0,-211.0,0.6234898018587334,5240.142857142857,792.1447623931938,4777.306122448979,764.689561432891,0.0
2023-05-15,Huamak,Train,5075.0,2229.0,1.0,5222.571428571428,1156.6116119064714,4455.95918367347,1033.956415331257,1.0
2023-05-16,Huamak,Train,5334.0,259.0,0.6234898018587336,5205.0,1139.4938099248889,4454.714285714285,1033.0794926312478,1.0
2023-05-17,Huamak,Train,4422.0,-912.0,-0.22252093395631434,5285.0,1158.911763763951,4492.142857142857,1063.4703300314216,0.0
2023-05-18,Huamak,Train,5220.0,798.0,-0.900968867902419,5132.0,1120.9186708529141,4424.428571428572,1048.4542363471494,1.0
2023-05-19,Huamak,Train,5295.0,75.0,-0.9009688679024191,5583.0,1156.9347226101172,4453.285714285715,1070.0712926850106,1.0
2023-05-20,Huamak,Train,3317.0,-1978.0,-0.2225209339563146,3217.0,1146.0444809783558,4464.142857142857,1079.479415979669,0.0
2023-05-21,Huamak,Train,2294.0,-1023.0,0.6234898018587334,2691.0,1116.2457700021153,4501.285714285715,1026.1484158875699,0.0
2023-05-22,Huamak,Train,5185.0,2891.0,1.0,4988.0,1152.3696910114832,4422.428571428572,1183.673217452471,1.0
2023-05-23,Huamak,Train,5123.0,-62.0,0.6234898018587336,5396.0,1184.0641472326997,4438.142857142857,1194.461584225493,1.0
2023-05-24,Huamak,Train,5225.0,102.0,-0.22252093395631434,4591.0,1188.0149710456376,4408.0,1170.5084365351659,1.0
2023-05-25,Huamak,Train,5237.0,12.0,-0.900968867902419,5457.0,1220.6019982349828,4522.714285714285,1210.7654210299788,1.0
2023-05-26,Huamak,Train,5704.0,467.0,-0.9009688679024191,5507.0,1217.9330656406974,4525.142857142857,1212.4130798496335,1.0
2023-05-27,Huamak,Train,5339.0,-365.0,-0.2225209339563146,3377.0,1256.6935452474725,4583.571428571428,1264.436614615754,0.0
2023-05-28,Huamak,Train,1053.0,-4286.0,0.6234898018587334,2564.0,1104.3409583914495,4872.428571428572,1152.9093426548968,0.0
2023-05-29,Huamak,Train,5328.0,4275.0,1.0,5362.0,574.9699785123281,4695.142857142857,1617.3501402573506,1.0
2023-05-30,Huamak,Train,5518.0,190.0,0.6234898018587336,5431.0,589.194769316961,4715.571428571428,1625.451512364369,1.0
2023-05-31,Huamak,Train,5606.0,88.0,-0.22252093395631434,5358.0,600.8176967782284,4772.0,1648.643887158977,1.0
2023-06-01,Huamak,Train,5406.0,-200.0,-0.900968867902419,5430.0,634.3815135719947,4826.428571428572,1672.2125918617364,1.0
2023-06-02,Huamak,Train,5636.0,230.0,-0.9009688679024191,5819.0,645.8650529844888,4850.571428571428,1680.328525134578,1.0
2023-06-03,Huamak,Train,4124.0,-1512.0,-0.2225209339563146,4683.0,657.913730051643,4840.857142857143,1674.7597269032765,0.0
2023-06-04,Huamak,Train,4038.0,-86.0,0.6234898018587334,4113.0,742.4643650259073,4667.285714285715,1677.486682936281,0.0
2023-06-05,Huamak,Train,3809.0,-229.0,1.0,5546.0,790.0391792575195,5093.714285714285,700.4545462973047,0.0
2023-06-06,Huamak,Train,6315.0,2506.0,0.6234898018587336,5572.0,941.1148910176854,4876.714285714285,837.6353053458879,1.0
2023-06-07,Huamak,Train,6213.0,-102.0,-0.22252093395631434,5757.0,1032.603966862874,4990.571428571428,981.1958447294192,1.0
2023-06-08,Huamak,Train,6010.0,-203.0,-0.900968867902419,5617.0,1084.980008593527,5077.285714285715,1067.662199119442,1.0
2023-06-09,Huamak,Train,6338.0,328.0,-0.9009688679024191,5904.0,1147.273496682664,5163.571428571428,1121.6952731086444,1.0
2023-06-10,Huamak,Train,4357.0,-1981.0,-0.2225209339563146,4248.0,1229.3634822250747,5263.857142857143,1199.645423805356,0.0
2023-06-11,Huamak,Train,3730.0,-627.0,0.6234898018587334,3933.0,1207.8633831609195,5297.142857142857,1165.4938050130504,0.0
2023-06-12,Huamak,Train,5258.0,1528.0,1.0,3768.0,1254.3095995122424,5253.142857142857,1225.2345936692282,1.0
2023-06-13,Huamak,Train,5855.0,597.0,0.6234898018587336,6196.0,1099.168451928217,5460.142857142857,1050.5340591926547,1.0
2023-06-14,Huamak,Train,6105.0,250.0,-0.22252093395631434,6143.0,1134.1875002460013,5394.428571428572,1001.3851834904854,1.0
2023-06-15,Huamak,Train,6097.0,-8.0,-0.900968867902419,6179.0,1131.2069407748215,5379.0,987.405691699206,1.0
2023-06-16,Huamak,Train,5315.0,-782.0,-0.9009688679024191,6509.0,1154.0970083844304,5391.428571428572,997.1711416373186,1.0
2023-06-17,Huamak,Train,4533.0,-782.0,-0.2225209339563146,4411.0,1100.333428903209,5245.285714285715,906.1311005746137,0.0
2023-06-18,Huamak,Train,3768.0,-765.0,0.6234898018587334,3700.0,1114.36693003781,5270.428571428572,879.4236478404144,0.0
2023-06-19,Huamak,Train,6189.0,2421.0,1.0,6247.0,1120.4055335117719,5275.857142857143,868.3778802210084,1.0
2023-06-20,Huamak,Train,6159.0,-30.0,0.6234898018587336,6526.0,1123.8896690045808,5408.857142857143,934.0029315748765,1.0
2023-06-21,Huamak,Train,6204.0,45.0,-0.22252093395631434,6098.0,1097.1274560240909,5452.285714285715,964.7657253250093,1.0
2023-06-22,Huamak,Train,5594.75,-609.25,-0.900968867902419,6432.0,1136.2482489902116,5466.428571428572,976.582110755468,1.0
2023-06-23,Huamak,Train,4985.5,-609.25,-0.9009688679024191,5381.5,1076.6092785641715,5394.678571428572,940.3089332134091,1.0
2023-06-24,Huamak,Train,4376.25,-609.25,-0.2225209339563146,4331.0,1086.6387846079654,5347.607142857143,953.1223891455201,0.0
2023-06-25,Huamak,Train,3767.0,-609.25,0.6234898018587334,3678.0,1078.26357183999,5325.214285714285,976.9931382880295,0.0
2023-06-26,Huamak,Train,6034.0,2267.0,1.0,6279.0,1074.2282154777736,5325.071428571428,977.2588227013391,1.0
2023-06-27,Huamak,Train,6413.0,379.0,0.6234898018587336,6330.0,1063.743847556486,5302.928571428572,955.9448937469886,1.0
2023-06-28,Huamak,Train,6322.0,-91.0,-0.22252093395631434,6450.0,1095.0741100709163,5339.214285714285,997.7614572608156,1.0
2023-06-29,Huamak,Train,6339.0,17.0,-0.900968867902419,5760.75,1086.4985468291684,5356.071428571428,1015.6436251039406,1.0
2023-06-30,Huamak,Train,6341.0,2.0,-0.9009688679024191,5071.5,1136.304270797801,5462.392857142857,1081.6070783902055,1.0
2023-07-01,Huamak,Train,4808.0,-1533.0,-0.2225209339563146,4382.25,1195.7421572176856,5656.035714285715,1103.1231461605826,0.0
2023-07-02,Huamak,Train,4416.0,-392.0,0.6234898018587334,3693.0,1123.1707244183588,5717.714285714285,1029.23656404244,0.0
2023-07-03,Huamak,Train,6131.0,1715.0,1.0,6197.0,997.8639567548573,5810.428571428572,835.1616324885465,1.0
2023-07-04,Huamak,Train,6042.0,-89.0,0.6234898018587336,6532.0,1007.2207399808655,5824.285714285715,840.2784685816281,1.0
2023-07-05,Huamak,Train,6169.0,127.0,-0.22252093395631434,6393.0,983.7057244831587,5771.285714285715,808.0387190157124,1.0
2023-07-06,Huamak,Train,6034.0,-135.0,-0.900968867902419,6338.0,976.3914613075382,5749.428571428572,792.5807755139334,1.0
2023-07-07,Huamak,Train,6265.0,231.0,-0.9009688679024191,6702.0,965.6338160331022,5705.857142857143,762.583641001951,1.0
2023-07-08,Huamak,Train,4249.0,-2016.0,-0.2225209339563146,4809.0,920.4375253623807,5695.0,752.508250231617,0.0
2023-07-09,Huamak,Train,3391.0,-858.0,0.6234898018587334,4104.0,1013.9738420595171,5615.142857142857,881.014458559257,0.0
2023-07-10,Huamak,Train,5935.0,2544.0,1.0,6341.0,1222.1785194206782,5468.714285714285,1155.8472670564618,1.0
2023-07-11,Huamak,Train,5987.0,52.0,0.6234898018587336,6267.0,1190.8188859132222,5440.714285714285,1139.3864890495056,1.0
2023-07-12,Huamak,Train,5979.0,-8.0,-0.22252093395631434,6308.0,1181.3033560638046,5432.857142857143,1134.7291054948446,1.0
2023-07-13,Huamak,Train,5986.0,7.0,-0.900968867902419,6195.0,1166.586677529992,5405.714285714285,1116.30860641755,1.0
2023-07-14,Huamak,Train,6229.0,243.0,-0.9009688679024191,6354.0,1153.6882677082265,5398.857142857143,1111.944906994256,1.0
2023-07-15,Huamak,Train,4094.0,-2135.0,-0.2225209339563146,4341.0,1166.7808583571127,5393.714285714285,1107.3449800138587,0.0
2023-07-16,Huamak,Train,3400.0,-694.0,0.6234898018587334,3373.0,1230.4718220105224,5371.571428571428,1135.2482631775342,0.0
2023-07-17,Huamak,Train,5918.0,2518.0,1.0,5946.0,1247.7255307157861,5372.857142857143,1132.6334253369293,1.0
2023-07-18,Huamak,Train,5906.0,-12.0,0.6234898018587336,6168.0,1249.657686461906,5370.428571428572,1131.2445737833507,1.0
2023-07-19,Huamak,Train,5984.0,78.0,-0.22252093395631434,6164.0,1244.8794739901107,5358.857142857143,1124.2793882559317,1.0
2023-07-20,Huamak,Train,5991.0,7.0,-0.900968867902419,6052.0,1235.7821891610226,5359.571428571428,1124.7405415091407,1.0
2023-07-21,Huamak,Train,6119.0,128.0,-0.9009688679024191,6454.0,1234.5232355235803,5360.285714285715,1125.2061610042376,1.0
2023-07-22,Huamak,Train,4116.0,-2003.0,-0.2225209339563146,3991.0,1224.0882126631818,5344.571428571428,1111.7394564589351,0.0
2023-07-23,Huamak,Train,3951.0,-165.0,0.6234898018587334,3312.0,1202.8096077022926,5347.714285714285,1107.6384359356143,0.0
2023-07-24,Huamak,Train,6157.0,2206.0,1.0,5974.0,1123.5954830470794,5426.428571428572,955.2509019698824,1.0
2023-07-25,Huamak,Train,6159.0,2.0,0.6234898018587336,6117.0,1151.5683508444715,5460.571428571428,979.7072449024113,1.0
2023-07-26,Huamak,Train,6158.0,-1.0,-0.22252093395631434,6065.0,1172.143884390596,5496.714285714285,1003.2621316295616,1.0
2023-07-27,Huamak,Train,6554.0,396.0,-0.900968867902419,6037.0,1203.3043988079096,5521.571428571428,1019.3736405497278,1.0
2023-07-28,Huamak,Train,3690.0,-2864.0,-0.9009688679024191,6377.0,1282.1898492515827,5602.0,1082.820391385379,0.0
2023-07-29,Huamak,Train,3659.0,-31.0,-0.2225209339563146,4104.0,1412.985340132219,5255.0,1263.6318029130655,0.0
2023-07-30,Huamak,Train,3254.0,-405.0,0.6234898018587334,3589.0,1462.6337789852128,5189.714285714285,1341.6812480721953,0.0
2023-07-31,Huamak,Train,4553.0,1299.0,1.0,6274.0,1555.0812105573666,5090.142857142857,1468.7765235700324,0.0
2023-08-01,Huamak,Train,3634.0,-919.0,0.6234898018587336,6323.0,1498.9365118865655,4861.0,1398.0116833083564,0.0
2023-08-02,Huamak,Train,4970.0,1336.0,-0.22252093395631434,6397.0,1444.6539872430162,4500.285714285715,1331.4491746821986,0.0
2023-08-03,Huamak,Train,6146.0,1176.0,-0.900968867902419,6795.0,1230.2238085192564,4330.571428571428,1148.0081093126585,1.0
2023-08-04,Huamak,Train,6454.0,308.0,-0.9009688679024191,3819.0,1056.6662085022317,4272.285714285715,1019.4689327105125,1.0
2023-08-05,Huamak,Train,4707.0,-1747.0,-0.2225209339563146,3789.0,1293.4580082274106,4667.142857142857,1262.6253638842402,0.0
2023-08-06,Huamak,Train,3717.0,-990.0,0.6234898018587334,3145.0,1238.801763610227,4816.857142857143,1182.7702550328504,0.0
2023-08-07,Huamak,Train,6487.0,2770.0,1.0,4487.0,1146.4423230149866,4883.0,1090.123234623803,1.0
2023-08-08,Huamak,Train,6353.0,-134.0,0.6234898018587336,3559.0,1284.9366669588164,5159.285714285715,1228.8064282445914,1.0
2023-08-09,Huamak,Train,6463.0,110.0,-0.22252093395631434,4992.0,1162.5906006681341,5547.714285714285,1087.972995113033,1.0
2023-08-10,Huamak,Train,6288.0,-175.0,-0.900968867902419,6252.0,1194.2797590418784,5761.0,1102.094218597779,1.0
2023-08-11,Huamak,Train,6516.0,228.0,-0.9009688679024191,6420.0,1212.5581576626623,5781.285714285715,1111.6274427291514,1.0
2023-08-12,Huamak,Train,3539.0,-2977.0,-0.2225209339563146,4541.0,1248.2814472019338,5790.142857142857,1118.1088838706441,0.0
2023-08-13,Huamak,Train,3695.0,156.0,0.6234898018587334,3608.0,1430.4008595661583,5623.285714285715,1366.2943453353025,0.0
2023-08-14,Huamak,Train,3682.0,-13.0,1.0,6484.0,1464.2663366894324,5620.142857142857,1371.4258308504307,0.0
2023-08-15,Huamak,Train,6551.0,2869.0,0.6234898018587336,6492.0,1643.599041592505,5219.428571428572,1481.317303072149,1.0
2023-08-16,Huamak,Train,6388.0,-163.0,-0.22252093395631434,6599.0,1649.892117685272,5247.714285714285,1508.2165753283678,1.0
2023-08-17,Huamak,Train,6665.0,277.0,-0.900968867902419,6480.0,1640.0907204873038,5237.0,1498.3786793286463,1.0
2023-08-18,Huamak,Train,6746.0,81.0,-0.9009688679024191,6765.0,1643.1984490186007,5290.857142857143,1548.3922229817829,1.0
2023-08-19,Huamak,Train,4446.0,-2300.0,-0.2225209339563146,3672.0,1668.3822218230537,5323.714285714285,1580.823594869215,0.0
2023-08-20,Huamak,Train,3689.0,-757.0,0.6234898018587334,3473.0,1553.5655763436537,5453.285714285715,1441.1613042133388,0.0
2023-08-21,Huamak,Train,6397.0,2708.0,1.0,3408.0,1555.2394701536475,5452.428571428572,1442.3826188108362,1.0
2023-08-22,Huamak,Train,6228.0,-169.0,0.6234898018587336,6542.0,1298.0928134694125,5840.285714285715,1237.441677317312,1.0
2023-08-23,Huamak,Train,6462.0,234.0,-0.22252093395631434,6524.0,1285.8736885313135,5794.142857142857,1212.2894908081107,1.0
2023-08-24,Huamak,Train,6527.0,65.0,-0.900968867902419,6505.0,1288.1838267221624,5804.714285714285,1218.6371779280944,1.0
2023-08-25,Huamak,Train,6655.0,128.0,-0.9009688679024191,6925.0,1291.1453387261515,5785.0,1203.4217880693284,1.0
2023-08-26,Huamak,Train,4400.0,-2255.0,-0.2225209339563146,4570.0,1277.7478699053277,5772.0,1191.7452188562143,0.0
2023-08-27,Huamak,Train,3691.0,-709.0,0.6234898018587334,3465.0,1317.451941836059,5765.428571428572,1200.3711727548825,0.0
2023-08-28,Huamak,Train,6327.0,2636.0,1.0,6366.0,1206.9735468754589,5765.714285714285,1199.7946649719765,1.0
2023-08-29,Huamak,Train,6477.0,150.0,0.6234898018587336,6393.0,1202.9382678219438,5755.714285714285,1193.9335149392607,1.0
2023-08-30,Huamak,Train,6236.0,-241.0,-0.22252093395631434,6549.0,1219.3923154783292,5791.285714285715,1213.8921855318195,1.0
2023-08-31,Huamak,Train,6390.0,154.0,-0.900968867902419,6538.0,1207.5443401106709,5759.0,1195.953036982074,1.0
2023-09-01,Huamak,Train,6950.0,560.0,-0.9009688679024191,6827.0,1207.4476425600374,5739.428571428572,1182.3336891000495,1.0
2023-09-02,Huamak,Train,4513.0,-2437.0,-0.2225209339563146,4340.0,1250.1098237469191,5781.571428571428,1224.8984797583287,0.0
2023-09-03,Huamak,Train,3587.0,-926.0,0.6234898018587334,3854.0,1220.4893632122596,5797.714285714285,1204.2264064930716,0.0
2023-09-04,Huamak,Train,6565.0,2978.0,1.0,6308.0,1306.7807591103162,5782.857142857143,1234.8032810359396,1.0
2023-09-05,Huamak,Train,6558.0,-7.0,0.6234898018587336,6579.0,1317.9696325716059,5816.857142857143,1255.388310254555,1.0
2023-09-06,Huamak,Train,6289.0,-269.0,-0.22252093395631434,6413.0,1333.3136308068028,5828.428571428572,1262.8384506265756,1.0
2023-09-07,Huamak,Train,6593.0,304.0,-0.900968867902419,6537.0,1350.6299764677644,5836.0,1265.8446455496205,1.0
2023-09-08,Huamak,Train,6521.0,-72.0,-0.9009688679024191,7110.0,1355.9968569987384,5865.0,1282.862814177719,1.0
2023-09-09,Huamak,Train,4387.0,-2134.0,-0.2225209339563146,4489.0,1314.8297735194906,5803.714285714285,1231.614213716515,0.0
2023-09-10,Huamak,Train,3439.0,-948.0,0.6234898018587334,3553.0,1370.2717318282535,5785.714285714285,1254.3331182060651,0.0
2023-09-11,Huamak,Train,6522.0,3083.0,1.0,6476.0,1426.9416012343727,5764.571428571428,1298.056477603189,1.0
2023-09-12,Huamak,Train,6507.0,-15.0,0.6234898018587336,6738.0,1422.8608505402003,5758.428571428572,1293.7317930625852,1.0
2023-09-13,Huamak,Train,6320.0,-187.0,-0.22252093395631434,6642.0,1413.1746597811614,5751.142857142857,1288.6119701150494,1.0
