Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,day_sin,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2023-08-01,Suvarnabhumi,Train,0.23255306507195805,0.7818314824680298,0.3550801383656083,0.8316213895047249,0.43753170605989095,0.7235702942854945,1.4457656478363987,0.0
2023-08-02,Suvarnabhumi,Train,0.13968146019310582,0.9749279121818236,0.638563784916668,1.0345982422628466,0.43949337911226605,0.6375588968786576,1.802964592462604,0.0
2023-08-03,Suvarnabhumi,Train,0.3315346439559979,0.43388373911755823,0.9847742530150894,1.2680617369372076,0.46891847489788685,0.5078874955322497,1.6513486531173724,1.0
2023-08-04,Suvarnabhumi,Train,0.6883571258589565,-0.433883739117558,0.4139948326366109,0.6992451811842109,0.45301859857863896,0.37161355953013087,-0.6297798790533268,1.0
2023-08-05,Suvarnabhumi,Train,0.19181990503737373,-0.9749279121818236,0.36097160779270854,0.36268870002993414,0.5456818388158144,0.3717920064127173,-0.6257763912460615,0.0
2023-08-06,Suvarnabhumi,Train,0.2916161471221053,-0.7818314824680299,-0.011230637189978644,0.2130634706252319,0.5784624279804972,0.34936718150097684,-0.5218849108137641,0.0
2023-08-07,Suvarnabhumi,Train,1.0928374050023786,0.0,0.25873728538126284,0.5395914511491666,0.6287948286664283,0.3637024144021161,-0.6085710059692061,1.0
2023-08-08,Suvarnabhumi,Train,0.7400882391028786,0.7818314824680298,0.368249305320303,0.2515729130457451,0.7319375328412894,0.44662073251078205,1.0805977469416235,1.0
2023-08-09,Suvarnabhumi,Train,0.7681941195267417,0.9749279121818236,0.8361012892370886,0.16011298729702628,0.7531545755919742,0.5207356710784994,1.152369672897259,1.0
2023-08-10,Suvarnabhumi,Train,0.7380515811011493,0.43388373911755823,0.8780346892770375,0.3490499391726691,0.7306985814397898,0.6125168510223102,0.8441088477295662,1.0
2023-08-11,Suvarnabhumi,Train,1.0464016025629526,-0.433883739117558,1.0360646927333739,0.7004486012598519,0.7167603781729164,0.6718801806295184,0.6475823524258736,1.0
2023-08-12,Suvarnabhumi,Train,0.3282759911532312,-0.9749279121818236,0.5810353187461595,0.21145891052437718,0.7278076948362902,0.7241651172274508,1.0591638052173316,0.0
2023-08-13,Suvarnabhumi,Train,0.3038360951324806,-0.7818314824680299,0.32666246230547763,0.3097382167017285,0.7189285431255411,0.7440916857829769,0.7081833518172264,0.0
2023-08-14,Suvarnabhumi,Train,0.39426371040925773,0.0,0.9511582215781055,1.098780646297035,0.6717451439184228,0.7458761546088446,0.6770659869846715,0.0
2023-08-15,Suvarnabhumi,Train,1.0040391161269848,0.7818314824680298,0.5106842426460799,0.7513933844619891,0.6045320303870567,0.643864020063391,0.3328032598082318,1.0
2023-08-16,Suvarnabhumi,Train,0.7547521767153289,0.9749279121818236,0.6853489833083466,0.779072046201733,0.6360220451751775,0.6824085467021392,0.7305238823684403,1.0
2023-08-17,Suvarnabhumi,Train,0.7771554147343502,0.43388373911755823,0.7844642924936803,0.7493876843359207,0.6538319715717373,0.680445630993685,0.7217911155579289,1.0
2023-08-18,Suvarnabhumi,Train,1.1669717562653221,-0.433883739117558,1.1102278961098127,1.0530506834226756,0.6756168670481093,0.686155931236462,0.7457990978660235,1.0
2023-08-19,Suvarnabhumi,Train,0.6040394845873669,-0.9749279121818236,0.5214275104249099,0.34584081897095964,0.6935300393947946,0.7037626903183601,1.0508293175548067,0.0
2023-08-20,Suvarnabhumi,Train,0.658214587433364,-0.7818314824680299,0.009909341342557592,0.3217724174581389,0.7094815386891049,0.7440322034887806,0.6842099392177186,0.0
2023-08-21,Suvarnabhumi,Train,1.060658208575057,0.0,0.49994097486725003,0.41082550305557564,0.7525867228662865,0.795781799438953,0.06983212062582674,1.0
2023-08-22,Suvarnabhumi,Train,0.668805209042356,0.7818314824680298,0.7220840279714423,1.011332120800453,0.7587814798737855,0.8930948327429536,-0.3888098378846643,1.0
2023-08-23,Suvarnabhumi,Train,0.7075017110752111,0.9749279121818236,0.8049111569759695,0.7658344253696816,0.7028221749060436,0.8441409046199755,-0.38744086723058097,1.0
2023-08-24,Suvarnabhumi,Train,0.8745076672170068,0.43388373911755823,0.9307113570958163,0.7878971267564339,0.6756684900231716,0.8372409584932855,-0.3551498320319102,1.0
2023-08-25,Suvarnabhumi,Train,1.1584177926580594,-0.433883739117558,1.2304831838276826,1.1717881308859246,0.6853219863598581,0.8514572268060338,-0.34448320583904196,1.0
2023-08-26,Suvarnabhumi,Train,0.6333673598122677,-0.9749279121818236,0.6285136311880852,0.6174126160406204,0.6885226108137327,0.8502080986279262,-0.36991552519095955,0.0
2023-08-27,Suvarnabhumi,Train,0.5205365065164691,-0.7818314824680299,0.29928445732071757,0.6707642393940396,0.7003442721030438,0.85449082381001,-0.4221210647419291,0.0
2023-08-28,Suvarnabhumi,Train,1.263102013946941,0.0,0.5415278178820754,1.0670905843051546,0.6859414620606081,0.8343858083718967,-0.16195418464903089,1.0
2023-08-29,Suvarnabhumi,Train,0.7816360623381545,0.7818314824680298,0.34641621273751966,0.6811938800495952,0.6841862809084833,0.8639485085871097,0.34871589021122945,1.0
2023-08-30,Suvarnabhumi,Train,0.6696198722430476,0.9749279121818236,0.622622161760985,0.7193021824448947,0.6985890909509189,0.8804251040792912,0.2598308658847451,1.0
2023-08-31,Suvarnabhumi,Train,0.7657501299246666,0.43388373911755823,0.9955175207939192,0.8837695927825032,0.6918264812177322,0.8748932507191006,0.30087269824333074,1.0
2023-09-01,Suvarnabhumi,Train,0.899762226438449,-0.433883739117558,1.2519697193853425,1.1633641903564373,0.6612656799807366,0.8590114781688756,0.31212083796046614,1.0
2023-09-02,Suvarnabhumi,Train,0.5963001841807959,-0.9749279121818236,0.707875189941377,0.6462946978560052,0.6377256033522393,0.8212402213546696,-0.10373965729606646,0.0
2023-09-03,Suvarnabhumi,Train,0.6924304418624149,-0.7818314824680299,0.20259504731124856,0.5351789108718161,0.6079907697162433,0.81582733258287,-0.0537718069046801,0.0
2023-09-04,Suvarnabhumi,Train,1.0724708249850865,0.0,0.5297448790278749,1.2664571768363528,0.6462433942375508,0.8409288607334129,-0.3199890860952562,1.0
2023-09-05,Suvarnabhumi,Train,0.7604548191201707,0.7818314824680298,0.44310562274698867,0.7923096670337844,0.6715902749932349,0.8130911470498721,-1.0225026723006534,1.0
2023-09-06,Suvarnabhumi,Train,0.8260352067758514,0.9749279121818236,0.5772231914698005,0.6819961601000226,0.688729102713983,0.8099980677517012,-1.0199958221096623,1.0
2023-09-07,Suvarnabhumi,Train,0.8158519167672054,0.43388373911755823,0.7903557619207806,0.7766652060504509,0.7023575681304807,0.8328392687228116,-1.1010686954911084,1.0
2023-09-08,Suvarnabhumi,Train,1.1042426898120623,-0.433883739117558,1.0939397159290059,0.9086402743457512,0.7136113766941041,0.8401555909088699,-1.1101788540941355,1.0
2023-09-09,Suvarnabhumi,Train,-0.5678535296076236,-0.9749279121818236,0.5082583434702151,0.6097909555615604,0.7237294798063527,0.8700157025950612,-0.7043532959510188,0.0
2023-09-10,Suvarnabhumi,Train,0.39915168961340786,-0.7818314824680299,0.4593938029277953,0.7044600015119886,0.7182574444497286,0.7000153057840374,3.6149158631159244,0.0
2023-09-11,Suvarnabhumi,Train,1.0174810589383978,0.0,0.6999043783635355,1.078723645036351,0.6773204252251717,0.6571880539632055,3.7169353495625237,1.0
2023-09-12,Suvarnabhumi,Train,0.5535303661444824,0.7818314824680298,0.5581625550880056,0.7714503857226731,0.6628659922076736,0.6491579442467996,3.6409324066273463,1.0
2023-09-13,Suvarnabhumi,Train,0.5828582413693831,0.9749279121818236,0.6687142461024164,0.8360339297820754,0.637570734427052,0.6189409387954347,3.606791716228377,1.0
2023-09-14,Suvarnabhumi,Train,0.1620846982121272,0.43388373911755823,0.8659051933977134,0.8260054291517334,0.6352477005492401,0.5834300091606618,3.5011053782796955,1.0
2023-09-15,Suvarnabhumi,Train,0.9637132876927464,-0.433883739117558,1.1618648928532207,1.110012567003018,0.6572907109009247,0.48796092697672366,3.5502137474140225,1.0
2023-09-16,Suvarnabhumi,Train,0.3918197208071827,-0.9749279121818236,0.47152329880711935,-0.5366672364991342,0.669576978965798,0.46743953547924194,3.269922242918457,0.0
2023-09-17,Suvarnabhumi,Train,0.0818403729439961,-0.7818314824680299,0.1845740820048242,0.4156391833581398,0.7019445843299809,0.6075798206040753,0.6981711547009556,0.0
2023-09-18,Suvarnabhumi,Train,0.7738967619315835,0.0,0.6028684113289429,1.0245697416325046,0.6927040717937949,0.5612431134257025,1.2666364744793537,1.0
2023-09-19,Suvarnabhumi,Train,0.7303122806945783,0.7818314824680298,0.3883496127774686,0.5676712529141241,0.6757717359732971,0.5256727014967343,0.7537397357213382,1.0
2023-09-20,Suvarnabhumi,Train,0.6671758826409726,0.9749279121818236,0.6531191799718569,0.596553334729509,0.7072617507614178,0.5514880171776245,0.8866164526370427,1.0
2023-09-21,Suvarnabhumi,Train,0.6883571258589565,0.43388373911755823,1.0138850431254671,0.18217568868377862,0.7063325372102927,0.563800852076114,0.9312922491216206,1.0
2023-09-22,Suvarnabhumi,Train,1.1975216262912602,-0.433883739117558,1.2443454648326244,0.9716192583042988,0.6855284782601083,0.6406519761768285,0.4467348631256652,1.0
2023-09-23,Suvarnabhumi,Train,0.45291946085905915,-0.9749279121818236,0.688814553559582,0.4084186629042936,0.7086555710881052,0.6747948130451027,1.0752643243712627,0.0
2023-09-24,Suvarnabhumi,Train,0.8044466319575218,-0.7818314824680299,0.12254037450770967,0.10315110371668386,0.7026156830057934,0.6837171571744431,0.9975329658297682,0.0
2023-09-25,Suvarnabhumi,Train,1.2162588799071692,0.0,0.48919770708842014,0.7846880065547245,0.7382355357989139,0.7892387470774368,-0.289444908845836,1.0
2023-09-26,Suvarnabhumi,Train,0.749049534310487,0.7818314824680298,0.599749398102831,0.7417660238568609,0.7780884725471584,0.853836518573858,0.38367111524204683,1.0
2023-09-27,Suvarnabhumi,Train,0.621962075002584,0.9749279121818236,0.646881153519633,0.6795893199487406,0.7874322310334697,0.8565727041068559,0.3731415648506184,1.0
2023-09-28,Suvarnabhumi,Train,0.6223694066029299,0.43388373911755823,0.8742225620006785,0.7004486012598519,0.8068940926320297,0.8499701694511442,0.4263657402395556,1.0
2023-09-29,Suvarnabhumi,Train,0.9017988844401782,-0.433883739117558,1.3996030120879726,1.2018736327769506,0.80173179512578,0.8403340377914572,0.49455777117257277,1.0
2023-09-30,Suvarnabhumi,Train,0.5290904701237318,-0.9749279121818236,0.6482673816201272,0.46858966668634544,0.7401455858762259,0.7971498922054515,-0.048624286286012876,0.0
2023-10-01,Suvarnabhumi,Train,0.32338801194908107,-0.7818314824680299,0.3616647218429556,0.8147735084457504,0.7412296683525382,0.8082730812200289,-0.21898934933370148,0.0
2023-10-02,Suvarnabhumi,Train,0.7604548191201707,0.0,0.7567397304837968,1.2203260739367798,0.7538256742677867,0.7380244917750254,0.41359080038871854,1.0
2023-10-03,Suvarnabhumi,Train,1.0182957221390894,0.7818314824680298,0.6624762196501925,0.76021846501669,0.730853450364977,0.6714638045701491,-0.7251515904150804,1.0
2023-10-04,Suvarnabhumi,Train,0.6704345354437393,0.9749279121818236,0.7775331519912095,0.6350627771500222,0.7300791057390397,0.710781601033441,-0.18942880052591196,1.0
2023-10-05,Suvarnabhumi,Train,0.751900855512908,0.43388373911755823,0.839566859488324,0.6354639171752359,0.7001377802027936,0.7178599940427174,-0.20510800387203595,1.0
2023-10-06,Suvarnabhumi,Train,0.9584179768882505,-0.433883739117558,0.9861604811155835,0.9106459744718197,0.6801080658785466,0.7367753635969178,-0.2173188540822166,1.0
2023-10-07,Suvarnabhumi,Train,0.40159567921548295,-0.9749279121818236,0.6555450791477216,0.5436028514013034,0.6976082544247314,0.7450434024901063,-0.11790631238531966,0.0
2023-10-08,Suvarnabhumi,Train,0.5197218433157774,-0.7818314824680299,0.4462246359731006,0.3410271386683955,0.6733970791204221,0.7264254444068833,0.11543062137769418,0.0
2023-10-09,Suvarnabhumi,Train,1.1449758498466465,0.0,0.6025218543038193,0.7714503857226731,0.613824165898305,0.7550959102091626,-0.333376445690615,1.0
2023-10-10,Suvarnabhumi,Train,0.9217581328571246,0.7818314824680298,0.6572778642733395,1.0253720216829318,0.602621980309744,0.8112471959298088,0.2554430150538897,1.0
2023-10-11,Suvarnabhumi,Train,1.0024097897256015,0.9749279121818236,0.5765300774195534,0.68279844015045,0.5626141746363124,0.7971498922054515,0.12093611811319505,1.0
2023-10-12,Suvarnabhumi,Train,1.0977253842065289,0.43388373911755823,0.7051027337403886,0.7630264451931859,0.567415111317124,0.845627961974865,0.2292537964852571,1.0
2023-10-13,Suvarnabhumi,Train,0.432552880841767,-0.433883739117558,1.1036433126324652,0.9664044379765211,0.5980275355291825,0.8961284297469297,0.4303941525496522,0.0
2023-10-14,Suvarnabhumi,Train,0.28550617311691767,-0.9749279121818236,0.49300983436477913,0.4180460235094219,0.5193024985588804,0.81933678794041,0.8550535571144715,0.0
2023-10-15,Suvarnabhumi,Train,0.307909411135939,-0.7818314824680299,0.0462978289805298,0.5343766308213888,0.49003227169844693,0.8023843340946646,1.1393258968414592,0.0
2023-10-16,Suvarnabhumi,Train,0.8411064759886476,0.0,0.52731897985201,1.150126569524386,0.5324663571998159,0.7714535411129523,1.5145236076179973,1.0
2023-10-17,Suvarnabhumi,Train,0.5123898745095522,0.7818314824680298,0.38869616980259214,0.93030183570729,0.5698930141201237,0.7270797496430352,1.0835471739076619,1.0
2023-10-18,Suvarnabhumi,Train,0.5474203921392947,0.9749279121818236,0.6087598807560431,1.0097275606995983,0.6027768492349318,0.6673000439764571,0.9745541816218112,1.0
2023-10-19,Suvarnabhumi,Train,0.7787847411357336,0.43388373911755823,0.9106110496386507,1.1035943265995993,0.6031382100603693,0.6008583213599726,0.5175055149648682,1.0
2023-10-20,Suvarnabhumi,Train,1.117684632623475,-0.433883739117558,0.5751438493190593,0.44853266542566145,0.591110056870808,0.554283685004818,-0.3954957973835897,1.0
2023-10-21,Suvarnabhumi,Train,0.34579124996810245,-0.9749279121818236,0.2965120011197292,0.30372111632352333,0.6877998891628578,0.6543329038418165,0.59159799926139,0.0
2023-10-22,Suvarnabhumi,Train,0.13723747059103075,-0.7818314824680299,0.3311677036320837,0.3257838177102757,0.7230067581554779,0.6631362833827652,0.47007110754695697,0.0
2023-10-23,Suvarnabhumi,Train,0.35760386637813185,0.0,0.7785728230665802,0.8508761107149815,0.6855284782601083,0.6382132021148088,0.8884793490416376,0.0
2023-10-24,Suvarnabhumi,Train,0.5751189409628121,0.7818314824680298,0.6094529948062902,0.5271561103675425,0.6433008846589888,0.5676077189046322,0.8254561998212904,1.0
2023-10-25,Suvarnabhumi,Train,0.6015954949852919,0.9749279121818236,0.6111857799319079,0.561654152535919,0.6864060688361704,0.5767679922107546,0.8242993186384159,1.0
2023-10-26,Suvarnabhumi,Train,0.6280720490077717,0.43388373911755823,0.8298632627848648,0.7895016868572886,0.7418835593699968,0.5846791373387694,0.8304194391947118,1.0
2023-10-27,Suvarnabhumi,Train,0.6545486030302515,-0.433883739117558,1.224245157375459,1.1232501878350696,0.7774173738713459,0.5626706884863973,0.6907968385015658,1.0
2023-10-28,Suvarnabhumi,Train,0.18448793623114856,-0.9749279121818236,0.5328638922539868,0.36308984005514783,0.766834663983535,0.49503931998600004,-0.6346323509598267,0.0
2023-10-29,Suvarnabhumi,Train,0.21585246945777847,-0.7818314824680299,0.07956730339239011,0.1577061471457442,0.7635824165545979,0.47148433148454294,-0.3470033541868564,0.0
2023-10-30,Suvarnabhumi,Train,0.697318421066565,0.0,0.4950891765155204,0.3747229007863445,0.7838702457541575,0.48296441426429326,-0.5428777181436342,1.0
2023-10-31,Suvarnabhumi,Train,0.5563816873469033,0.7818314824680298,0.8988281107844502,0.5889316742504491,0.7810309821257204,0.5325726476234242,-0.40819426088763006,1.0
2023-11-01,Suvarnabhumi,Train,0.4569927768625176,0.9749279121818236,0.9836190629313439,0.6150057758893382,0.7226453973300404,0.5298364620904262,-0.41798273388261786,1.0
2023-11-02,Suvarnabhumi,Train,0.7396809075025327,0.43388373911755823,1.0684100150782383,0.6410798775282274,0.6764084193324005,0.5087202476509881,-0.4622493937284431,1.0
2023-11-03,Suvarnabhumi,Train,0.9376440652706124,-0.433883739117558,1.1532009672251322,0.6671539791671165,0.6757717359732971,0.5250183962605823,-0.27657306468075615,1.0
2023-11-04,Suvarnabhumi,Train,0.37919244119646156,-0.9749279121818236,0.5110307996712035,0.20423839007053096,0.741023176452288,0.5663585907265247,0.3098645495630923,0.0
2023-11-05,Suvarnabhumi,Train,0.6146301061963588,-0.7818314824680299,0.21576421426594325,0.23512617201198424,0.7331764842427896,0.5947911273520211,-0.07723624358661607,0.0
2023-11-06,Suvarnabhumi,Train,0.9812285465076177,0.0,0.4760285401337254,0.7092736818145529,0.7606915299510982,0.6530242933695134,-0.7171433776777791,1.0
2023-11-07,Suvarnabhumi,Train,0.9453833656771835,0.7818314824680298,0.506872115369721,0.5704792330906199,0.7856770498813448,0.694483452423846,-0.22011813401880714,1.0
2023-11-08,Suvarnabhumi,Train,0.661065908635785,0.9749279121818236,0.6732194874290225,0.4726010669384822,0.8217615094500276,0.7512890433806443,-0.04531571523901068,1.0
2023-11-09,Suvarnabhumi,Train,1.0773588041892366,0.43388373911755823,1.064135811768381,0.7509922444367755,0.8241361663029019,0.7810896727726393,-0.3398613738009888,1.0
2023-11-10,Suvarnabhumi,Train,0.9767478989038134,-0.433883739117558,1.5912490469812928,0.9459462966906235,0.8251686258041518,0.8304004946607919,0.020886142548469322,1.0
2023-11-11,Suvarnabhumi,Train,0.5865242257724957,-0.9749279121818236,0.45835413185242463,0.3959833221226695,0.7810826051007828,0.8361107949035697,0.06606958820329453,0.0
2023-11-12,Suvarnabhumi,Train,0.5376444337309946,-0.7818314824680299,0.40047910865679265,0.627842256696176,0.827130298856527,0.8663872826491295,-0.5077760686164531,0.0
2023-11-13,Suvarnabhumi,Train,0.8683976932118191,0.0,0.6437621402935212,0.9888682793884871,0.824445904153277,0.8551451290461611,-0.3345374236069202,1.0
2023-11-14,Suvarnabhumi,Train,0.7751187567326211,0.7818314824680298,0.7491154759310789,0.9535679571696833,0.8374548938690253,0.8386685335539804,-0.4426051200009715,1.0
2023-11-15,Suvarnabhumi,Train,0.772674767130546,0.9749279121818236,0.6891611105847055,0.6735722195705354,0.8221744932505275,0.8138049345802195,-0.5437584973007822,1.0
2023-11-16,Suvarnabhumi,Train,0.9645279508934381,0.43388373911755823,1.071066952270852,1.0835373253389153,0.8261494623303395,0.8301030831898137,-0.622863534042448,1.0
2023-11-17,Suvarnabhumi,Train,1.0349963177532688,-0.433883739117558,1.2952893475257856,0.9844557391111366,0.8344091383403385,0.813626487697633,-0.8905341876803895,1.0
2023-11-18,Suvarnabhumi,Train,0.6134081113953214,-0.9749279121818236,0.7674829982626267,0.6001635949564321,0.8265108231557768,0.8221324557676034,-0.7547719695895708,0.0
2023-11-19,Suvarnabhumi,Train,0.6077054689904795,-0.7818314824680299,0.3824581433503683,0.5520267919307906,0.8086492737841539,0.8260582871845127,-0.809096955777345,0.0
2023-11-20,Suvarnabhumi,Train,0.9453833656771835,0.0,0.7310945106246545,0.877752492404298,0.7831475241032827,0.8362892417861562,-0.9856200278381899,1.0
2023-11-21,Suvarnabhumi,Train,0.931126759665079,0.7818314824680298,0.6465345964945095,0.7858914266303655,0.7834572619536577,0.8475313953891246,-0.9016877108802719,1.0
2023-11-22,Suvarnabhumi,Train,0.8863202836270362,0.9749279121818236,0.7158460015192185,0.7834845864790835,0.8200063282979028,0.8703131140660395,-0.8576654577546802,1.0
2023-11-23,Suvarnabhumi,Train,0.9624912928917089,0.43388373911755823,1.1265160762906192,0.9724215383547262,0.8638858571010216,0.8869086741466119,-0.8789451913257605,1.0
2023-11-24,Suvarnabhumi,Train,1.2219615223120108,-0.433883739117558,1.2422661226818832,1.0418187627166926,0.9077137629290788,0.8866112626756337,-0.8813785297189465,1.0
2023-11-25,Suvarnabhumi,Train,0.7205363222862781,-0.9749279121818236,0.6475742675698801,0.626638836620535,0.9321314301336376,0.9139136357114135,-0.40436569457986143,0.0
2023-11-26,Suvarnabhumi,Train,0.7901900259454172,-0.7818314824680299,0.21125897293933715,0.6210228762675435,0.9831349294953807,0.9295574790848566,-0.6241828187234414,0.0
2023-11-27,Suvarnabhumi,Train,1.112796653419325,0.0,0.7331738527753957,0.9535679571696833,1.0449792536202474,0.9562055468844853,-1.0353326060883905,1.0
2023-11-28,Suvarnabhumi,Train,1.1205359538258959,0.7818314824680298,0.8918969702819793,0.9395280562872046,1.0609307529145582,0.980652769798877,-0.8556233735896231,1.0
2023-11-29,Suvarnabhumi,Train,1.0512895817671026,0.9749279121818236,1.0104194728742317,0.8954026535136999,1.0545811269818715,1.0083120365998306,-0.7248276431366497,1.0
2023-11-30,Suvarnabhumi,Train,1.1201286222255502,0.43388373911755823,1.4207429906205087,0.9704158382286578,1.0015643315926908,1.0324023657490486,-0.7527330761168909,1.0
2023-12-01,Suvarnabhumi,Train,1.2875419099676917,-0.433883739117558,1.4061875955653198,1.2259420342897713,0.9287243137795134,1.0554220136027455,-0.6999037183844511,1.0
2023-12-02,Suvarnabhumi,Train,0.6773591726496188,-0.9749279121818236,0.9899726083919425,0.7321386632517325,0.8920720014851429,1.064998662968237,-0.5530681699079106,0.0
2023-12-03,Suvarnabhumi,Train,0.5836729045700748,-0.7818314824680299,0.6264342890373439,0.8007336075632716,0.8346672532156504,1.0586935397835036,-0.4239405123485074,0.0
2023-12-04,Suvarnabhumi,Train,0.884283625625307,0.0,0.8402599735385711,1.1184365075325053,0.7824248024524078,1.0285360166263349,0.1079469171283654,1.0
2023-12-05,Suvarnabhumi,Train,0.21014982705293667,0.7818314824680298,0.8492704561917833,1.1260581680115653,0.740455323726601,0.9951664495826035,0.07182826116675965,0.0
2023-12-06,Suvarnabhumi,Train,0.7771554147343502,0.9749279121818236,0.654505408072351,1.0578643637252398,0.6545546932226123,0.8622235220554375,1.3431709884140464,1.0
2023-12-07,Suvarnabhumi,Train,1.149049165850105,0.43388373911755823,0.9317510281711869,1.1256570279863516,0.6934267934446698,0.8221919380617989,1.1951194596394692,1.0
2023-12-08,Suvarnabhumi,Train,1.3726742144399728,-0.433883739117558,1.160132107727603,1.2905255783491736,0.7444302928064129,0.8264151809496864,1.2473604430425826,1.0
2023-12-09,Suvarnabhumi,Train,1.0415136233588025,-0.9749279121818236,0.6046011964545606,0.6896178205790825,0.7912523311880938,0.8388469804365669,1.4776186691966224,0.0
2023-12-10,Suvarnabhumi,Train,0.6134081113953214,-0.7818314824680299,0.2757185796123165,0.5973556147799364,0.845249963103462,0.8920241514474333,1.5239263116588555,0.0
2023-12-11,Suvarnabhumi,Train,0.6810251570527313,0.0,0.5585091121131291,0.8933969533876315,0.8748299278142706,0.8963663589237117,1.4851526070716619,0.0
2023-12-12,Suvarnabhumi,Train,1.1547518082549468,0.7818314824680298,0.2725995663862046,0.22951021165899274,0.8887681310811434,0.8666846941201076,1.5522195926669635,1.0
2023-12-13,Suvarnabhumi,Train,0.9901898417152262,0.9749279121818236,0.9154628479903804,0.7878971267564339,1.0142119604830016,1.0046241343597033,0.3772740089119925,1.0
2023-12-14,Suvarnabhumi,Train,1.0545482345698693,0.43388373911755823,1.2741493689932493,1.1541379697765228,1.0014610856425659,1.0357333742240022,0.2293341913683679,1.0
2023-12-15,Suvarnabhumi,Train,1.1205359538258959,-0.433883739117558,1.4744593295146582,1.3743638436188326,0.9448306819990108,1.0219334819706232,0.15684001342182904,1.0
2023-12-16,Suvarnabhumi,Train,0.5535303661444824,-0.9749279121818236,0.9670998447337885,1.0482370031201116,0.9010543991460167,0.9851139418635465,-0.396933968395745,0.0
2023-12-17,Suvarnabhumi,Train,0.531127128125461,-0.7818314824680299,0.4742957550081077,0.626638836620535,0.8504638835847735,0.9138541534172181,0.06784583092261233,0.0
2023-12-18,Suvarnabhumi,Train,0.9857091941114219,0.0,0.6520795088964862,0.6932280808060056,0.815153768642028,0.9018387299897068,0.24675332078949386,1.0
2023-12-19,Suvarnabhumi,Train,1.0598435453743653,0.7818314824680298,1.1147331374364187,1.1597539301295143,0.8354415978415883,0.9463314860480155,0.121534737176279,1.0
2023-12-20,Suvarnabhumi,Train,0.9486420184799502,0.9749279121818236,0.8298632627848648,0.997693359943188,0.7932656272155313,0.932472111500441,-0.020534211493405594,1.0
2023-12-21,Suvarnabhumi,Train,1.0614728717757487,0.43388373911755823,0.8939763124327206,1.0610734839269493,0.8113852914624663,0.9264049174924895,-0.04377684721377287,1.0
2023-12-22,Suvarnabhumi,Train,1.1950776366891853,-0.433883739117558,1.1805789722098923,1.1260581680115653,0.8544388526645855,0.9274161164938152,-0.035049880279743525,1.0
2023-12-23,Suvarnabhumi,Train,0.4561781136618259,-0.9749279121818236,0.6274739601127145,0.5676712529141241,0.9031193181485166,0.9383013763316098,0.10877761022775342,0.0
2023-12-24,Suvarnabhumi,Train,0.6358113494143427,-0.7818314824680299,0.23725074982360303,0.5456085515273718,0.9218584580962017,0.9240851080188616,0.37592787296169855,0.0
2023-12-25,Suvarnabhumi,Train,1.2093342427012899,0.0,0.7882764197700394,0.9932808196658376,0.9646539044230082,0.9393720576271309,0.14712656637563687,1.0
2023-12-26,Suvarnabhumi,Train,1.1979289578916061,0.7818314824680298,0.8315960479104825,1.066288304254727,0.967131807226008,0.9720278371405149,0.4174057223455886,1.0
2023-12-27,Suvarnabhumi,Train,1.006075774128714,0.9749279121818236,0.951504778603229,0.9567770773713927,0.9491670119042602,0.9921923348728229,0.5784374858588562,1.0
2023-12-28,Suvarnabhumi,Train,1.1380512126407671,0.43388373911755823,1.183004871385757,1.0678928643555818,0.9367774978892621,1.000579338354403,0.5840266581147497,1.0
2023-12-29,Suvarnabhumi,Train,0.7661574615250125,-0.433883739117558,1.5073822469013949,1.1994667926256686,0.9429722548967612,1.0117620096631752,0.6452048484836885,0.0
2023-12-30,Suvarnabhumi,Train,0.6268500542067341,-0.9749279121818236,0.7532741602325613,0.4717987868880549,0.8707517127843332,0.949127153875209,0.5531051377808953,0.0
2023-12-31,Suvarnabhumi,Train,0.3022067687310972,-0.7818314824680299,0.5245465236510217,0.6487015380072872,0.8906781811584554,0.9740502351431654,0.10563101505339322,0.0
2024-01-01,Suvarnabhumi,Train,0.8850982888259987,0.0,0.8049111569759695,1.2135066935081473,0.9147344875375775,0.9253342361969691,1.0451709400619136,0.0
2024-01-02,Suvarnabhumi,Train,0.6875424626582648,0.7818314824680298,0.7109942031674888,1.2022747728021643,0.9109660103580158,0.8779863300172716,0.7112905744915481,1.0
2024-01-03,Suvarnabhumi,Train,0.9237947908588537,0.9749279121818236,0.8683310925735782,1.0133378209265216,0.8984216274178298,0.803455015390185,0.27262335919040004,1.0
2024-01-04,Suvarnabhumi,Train,0.816666579967897,0.43388373911755823,1.2245917144005825,1.1433071890957536,0.8733844845125208,0.7914395919626738,0.15812380656854633,1.0
2024-01-05,Suvarnabhumi,Train,0.728682954293195,-0.433883739117558,1.0225489687535556,0.7770663460756646,0.8153086375672159,0.7445080618423461,-0.4555648733221115,1.0
2024-01-06,Suvarnabhumi,Train,0.1914125734370279,-0.9749279121818236,0.8870451719302497,0.6398764574525864,0.8241361663029019,0.7390356907763502,-0.4672973238546463,0.0
2024-01-07,Suvarnabhumi,Train,0.19019057863599037,-0.7818314824680299,0.6860420973585937,0.3201678573572842,0.7613626286269107,0.6754491182812546,0.42880599879250836,0.0
