Date,Station_Name,Dataset_Type,Passenger_Arrival_Filled,Passenger_Arrival_Diff,pm25_filled,rain_sum,temperature_max,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_National Holiday,holiday_category_Special Public Holiday,holiday_category_Weekday,holiday_category_Weekend
2023-09-28,Huamak,Train,6244.0,-80.0,72.0,56.4,30.1,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,6405.0,6442.0,5636.142857142857,1360.3921528455662,5658.428571428572,1320.2925000598416,0.0,0.0,1.0,0.0
2023-09-29,Huamak,Train,6675.0,431.0,43.0,4.5,30.5,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,6782.0,6634.0,5613.142857142857,1346.516917652279,5614.142857142857,1294.577849927841,0.0,0.0,1.0,0.0
2023-09-30,Huamak,Train,4620.0,-2055.0,59.0,9.6,30.4,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,3939.0,4004.0,5597.857142857143,1331.5607920245805,5588.857142857143,1272.8848374946542,0.0,0.0,0.0,1.0
2023-10-01,Huamak,Train,3586.0,-1034.0,58.0,8.3,32.6,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3409.0,3491.0,5695.142857142857,1209.4400120953196,5660.142857142857,1179.912204159187,0.0,0.0,0.0,1.0
2023-10-02,Huamak,Train,6276.0,2690.0,33.0,10.4,31.5,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,6217.0,6252.0,5720.428571428572,1154.2695897034928,5690.428571428572,1115.9423308192347,0.0,0.0,1.0,0.0
2023-10-03,Huamak,Train,6326.0,50.0,47.0,10.9,32.3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,6377.0,6509.0,5728.857142857143,1158.7068120065835,5712.428571428572,1130.2843089451428,0.0,0.0,1.0,0.0
2023-10-04,Huamak,Train,6221.0,-105.0,66.0,12.6,31.2,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,6324.0,6277.0,5721.571428571428,1154.1033831713703,5722.428571428572,1138.7841260371806,0.0,0.0,1.0,0.0
2023-10-05,Huamak,Train,6153.0,-68.0,71.0,12.4,30.1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,6244.0,6132.0,5706.857142857143,1145.7690908397701,5715.285714285715,1134.8760158839164,0.0,0.0,1.0,0.0
2023-10-06,Huamak,Train,6484.0,331.0,43.0,28.3,30.2,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,6675.0,6457.0,5693.857142857143,1139.1560368055204,5695.0,1127.4305595763522,0.0,0.0,1.0,0.0
2023-10-07,Huamak,Train,4376.0,-2108.0,45.0,15.6,30.9,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4620.0,4503.0,5666.571428571428,1113.7423186630456,5665.285714285715,1106.5478923640037,0.0,0.0,0.0,1.0
2023-10-08,Huamak,Train,3399.0,-977.0,55.0,7.7,30.7,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3586.0,3703.0,5631.714285714285,1155.010059737673,5625.714285714285,1158.761078952525,0.0,0.0,0.0,1.0
2023-10-09,Huamak,Train,6232.0,2833.0,72.0,5.4,31.3,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,6276.0,6406.0,5605.0,1211.0161022876555,5592.857142857143,1223.80246616456,0.0,0.0,1.0,0.0
2023-10-10,Huamak,Train,6400.0,168.0,61.0,10.5,30.4,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,6326.0,6579.0,5598.714285714285,1207.0605776410823,5553.0,1197.159276509737,0.0,0.0,1.0,0.0
2023-10-11,Huamak,Train,6452.0,52.0,43.0,13.9,30.8,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,6221.0,6227.0,5609.285714285715,1214.791026512471,5522.142857142857,1168.7529577247967,0.0,0.0,1.0,0.0
2023-10-12,Huamak,Train,6456.0,4.0,61.0,5.2,31.9,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,6153.0,5990.0,5642.285714285715,1237.1104389241984,5502.857142857143,1156.2302868332333,0.0,0.0,1.0,0.0
2023-10-13,Huamak,Train,3782.0,-2674.0,86.0,0.8,32.6,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,6484.0,6249.0,5685.571428571428,1262.988500494338,5544.428571428572,1181.6169510664627,1.0,0.0,0.0,0.0
2023-10-14,Huamak,Train,3981.0,199.0,68.0,12.2,32.5,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4376.0,4226.0,5299.571428571428,1385.277572322941,5185.857142857143,1306.423161227046,0.0,0.0,0.0,1.0
2023-10-15,Huamak,Train,3490.0,-491.0,76.0,7.7,32.0,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3399.0,3473.0,5243.142857142857,1436.2753251113797,5142.857142857143,1347.586784907427,0.0,0.0,0.0,1.0
2023-10-16,Huamak,Train,6066.0,2576.0,87.0,1.4,31.8,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,6232.0,6127.0,5256.142857142857,1417.0853218927218,5167.714285714285,1312.8075149954634,0.0,0.0,1.0,0.0
2023-10-17,Huamak,Train,6287.0,221.0,111.0,0.0,32.3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,6400.0,6363.0,5232.428571428572,1399.310527503078,5153.142857142857,1300.8974374858058,0.0,0.0,1.0,0.0
2023-10-18,Huamak,Train,6352.0,65.0,124.0,1.1,31.6,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,6452.0,6092.0,5216.285714285715,1384.166020182753,5137.0,1283.9731305599792,0.0,0.0,1.0,0.0
2023-10-19,Huamak,Train,6301.0,-51.0,94.0,1.9,32.0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,6456.0,6281.0,5202.0,1369.7275884885494,5163.571428571428,1308.7166560085795,0.0,0.0,1.0,0.0
2023-10-20,Huamak,Train,6343.0,42.0,117.0,8.2,32.6,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,3782.0,3739.0,5179.857142857143,1347.1435742057342,5138.714285714285,1285.400160039108,0.0,0.0,1.0,0.0
2023-10-21,Huamak,Train,4130.0,-2213.0,87.0,26.9,30.0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,3981.0,3925.0,5545.714285714285,1248.3797117711786,5481.571428571428,1164.1903992536065,0.0,0.0,0.0,1.0
2023-10-22,Huamak,Train,3553.0,-577.0,68.0,11.8,30.6,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3490.0,3647.0,5567.0,1218.1581725430071,5487.285714285715,1155.3413224794472,0.0,0.0,0.0,1.0
2023-10-23,Huamak,Train,3155.0,-398.0,93.0,0.3,32.1,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,6066.0,6025.0,5576.0,1200.3580021532402,5480.142857142857,1168.6924928556398,1.0,0.0,0.0,0.0
2023-10-24,Huamak,Train,6326.0,3171.0,105.0,1.8,31.8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,6287.0,6250.0,5160.142857142857,1475.112247544957,5093.0,1386.6548477060405,0.0,0.0,1.0,0.0
2023-10-25,Huamak,Train,6272.0,-54.0,89.0,9.2,30.9,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,6352.0,6278.0,5165.714285714285,1480.142753733086,5089.571428571428,1383.3430349631099,0.0,0.0,1.0,0.0
2023-10-26,Huamak,Train,6218.0,-54.0,78.0,10.0,31.3,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,6301.0,6107.0,5154.285714285715,1469.7287407642823,5082.285714285715,1376.1563276369563,0.0,0.0,1.0,0.0
2023-10-27,Huamak,Train,6164.0,-54.0,69.0,1.2,31.0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,6343.0,6139.0,5142.428571428572,1459.2330014020874,5099.571428571428,1391.8433648873524,0.0,0.0,1.0,0.0
2023-10-28,Huamak,Train,4353.0,-1811.0,77.0,3.9,31.8,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,4130.0,3965.0,5116.857142857143,1436.0724713109487,5112.428571428572,1403.4129657306673,0.0,0.0,0.0,1.0
2023-10-29,Huamak,Train,3514.0,-839.0,83.0,8.0,31.3,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,3553.0,3597.0,5148.714285714285,1412.8170103597622,5159.0,1363.8412664236237,0.0,0.0,0.0,1.0
2023-10-30,Huamak,Train,5854.0,2340.0,69.0,9.2,30.6,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,3155.0,3315.0,5143.142857142857,1420.215996315514,5158.428571428572,1364.6054200320862,0.0,0.0,1.0,0.0
2023-10-31,Huamak,Train,6259.0,405.0,58.0,6.2,30.0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,6326.0,6226.0,5528.714285714285,1126.50117832246,5529.428571428572,1108.9816435425205,0.0,0.0,1.0,0.0
2023-11-01,Huamak,Train,6238.0,-21.0,72.0,0.4,31.2,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6272.0,6227.0,5519.142857142857,1118.8566230116926,5522.285714285715,1103.8966911635748,0.0,0.0,1.0,0.0
2023-11-02,Huamak,Train,6351.0,113.0,84.0,0.1,30.6,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6218.0,6228.0,5514.285714285715,1115.1111625133572,5514.428571428572,1098.22597206325,0.0,0.0,1.0,0.0
2023-11-03,Huamak,Train,6339.0,-12.0,97.0,0.1,32.7,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,6164.0,6229.0,5533.285714285715,1130.1318085789333,5518.857142857143,1101.640205719239,0.0,0.0,1.0,0.0
2023-11-04,Huamak,Train,4215.0,-2124.0,117.0,2.6,32.5,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4353.0,4291.0,5558.285714285715,1148.2005797893314,5530.0,1110.38011509572,0.0,0.0,0.0,1.0
2023-11-05,Huamak,Train,4106.0,-109.0,88.0,8.6,31.9,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,3514.0,3593.0,5538.571428571428,1173.255422196834,5506.714285714285,1141.9538394473552,0.0,0.0,0.0,1.0
2023-11-06,Huamak,Train,6185.0,2079.0,87.0,5.1,32.6,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,5854.0,5912.0,5623.142857142857,1013.4491318547404,5588.714285714285,992.4561643192211,0.0,0.0,1.0,0.0
2023-11-07,Huamak,Train,6323.0,138.0,64.0,9.5,32.0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6259.0,6176.0,5670.428571428572,1033.538558729637,5627.0,1011.983201441596,0.0,0.0,1.0,0.0
2023-11-08,Huamak,Train,6318.0,-5.0,76.0,0.1,32.4,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6238.0,6172.0,5679.571428571428,1039.8765723460976,5658.285714285715,1034.9099339694021,0.0,0.0,1.0,0.0
2023-11-09,Huamak,Train,6354.0,36.0,79.0,5.4,31.2,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6351.0,6259.0,5691.0,1047.448805431551,5673.714285714285,1044.6045047904743,0.0,0.0,1.0,0.0
2023-11-10,Huamak,Train,6466.0,112.0,89.0,5.7,31.6,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,6339.0,6307.0,5691.428571428572,1047.7644228137683,5679.285714285715,1048.3437277098346,0.0,0.0,1.0,0.0
2023-11-11,Huamak,Train,4889.0,-1577.0,77.0,7.4,30.9,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4215.0,4128.0,5709.571428571428,1061.851348218887,5714.0,1076.2457897710817,0.0,0.0,0.0,1.0
2023-11-12,Huamak,Train,3785.0,-1104.0,70.0,6.0,31.7,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,4106.0,4167.0,5805.857142857143,925.5509041594942,5797.714285714285,947.3979653566298,0.0,0.0,0.0,1.0
2023-11-13,Huamak,Train,6199.0,2414.0,71.0,7.4,31.7,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,6185.0,6180.0,5760.0,1026.2793641759126,5762.0,1020.9722490515164,0.0,0.0,1.0,0.0
2023-11-14,Huamak,Train,6548.0,349.0,59.0,0.4,31.8,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6323.0,6395.0,5762.0,1027.258811919688,5748.285714285715,1015.0492129753529,0.0,0.0,1.0,0.0
2023-11-15,Huamak,Train,6482.0,-66.0,60.0,1.1,31.4,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6318.0,6280.0,5794.142857142857,1050.9842099307634,5762.857142857143,1026.5473570130384,0.0,0.0,1.0,0.0
2023-11-16,Huamak,Train,6658.0,176.0,56.0,4.9,31.0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6354.0,6298.0,5817.571428571428,1066.324349833389,5767.571428571428,1029.3899256586872,0.0,0.0,1.0,0.0
2023-11-17,Huamak,Train,6493.0,-165.0,53.0,0.1,28.6,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,6466.0,6550.0,5861.0,1097.5463543741466,5881.857142857143,1136.8904122754248,0.0,0.0,1.0,0.0
2023-11-18,Huamak,Train,4281.0,-2212.0,84.0,0.0,27.5,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4889.0,4714.0,5864.857142857143,1100.0714262524605,5864.428571428572,1125.8219008266485,0.0,0.0,0.0,1.0
2023-11-19,Huamak,Train,3452.0,-829.0,102.0,0.0,27.5,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,3785.0,3917.0,5778.0,1208.610772746951,5783.285714285715,1237.4888166882758,0.0,0.0,0.0,1.0
2023-11-20,Huamak,Train,6085.0,2633.0,104.0,0.0,28.8,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,6199.0,6084.0,5730.428571428572,1302.998190986568,5715.285714285715,1363.768273850761,0.0,0.0,1.0,0.0
2023-11-21,Huamak,Train,6545.0,460.0,103.0,0.0,29.9,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6548.0,6497.0,5714.142857142857,1296.863579123543,5753.714285714285,1379.5878266455347,0.0,0.0,1.0,0.0
2023-11-22,Huamak,Train,6412.0,-133.0,119.0,0.0,30.9,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6482.0,6313.0,5713.714285714285,1296.5425451671667,5749.571428571428,1377.0249159138689,0.0,0.0,1.0,0.0
2023-11-23,Huamak,Train,6449.0,37.0,111.0,0.0,31.3,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6658.0,7098.0,5703.714285714285,1289.882128243464,5757.428571428572,1380.9269661043859,0.0,0.0,1.0,0.0
2023-11-24,Huamak,Train,6672.0,223.0,110.0,0.0,31.4,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,6493.0,6428.0,5673.857142857143,1266.3151830634927,5643.285714285715,1281.0622824158677,0.0,0.0,1.0,0.0
2023-11-25,Huamak,Train,4432.0,-2240.0,84.0,0.0,30.7,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,4281.0,4146.0,5699.428571428572,1287.2478208880123,5648.428571428572,1284.8043764380109,0.0,0.0,0.0,1.0
2023-11-26,Huamak,Train,3755.0,-677.0,100.0,1.9,31.2,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,3452.0,3441.0,5721.0,1260.5038675069518,5660.428571428572,1268.7246689941305,0.0,0.0,0.0,1.0
2023-11-27,Huamak,Train,6940.0,3185.0,74.0,0.0,31.5,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,6085.0,6353.0,5764.285714285715,1171.672552989338,5709.857142857143,1170.8076170705651,0.0,0.0,1.0,0.0
2023-11-28,Huamak,Train,6467.0,-473.0,105.0,0.0,30.0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,6545.0,6468.0,5886.428571428572,1252.4584966034865,5768.142857142857,1217.3900263228927,0.0,0.0,1.0,0.0
2023-11-29,Huamak,Train,6544.0,77.0,133.0,0.0,31.3,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,6412.0,6368.0,5875.285714285715,1245.9528768892312,5761.857142857143,1213.2808727538952,0.0,0.0,1.0,0.0
2023-11-30,Huamak,Train,6594.0,50.0,119.0,0.0,32.4,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,6449.0,6299.0,5894.142857142857,1256.384950107698,5771.857142857143,1219.3825525747802,0.0,0.0,1.0,0.0
2023-12-01,Huamak,Train,7190.0,596.0,84.0,6.6,31.7,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,6672.0,6464.0,5914.857142857143,1268.1974647206125,5780.142857142857,1223.7507137990917,0.0,0.0,1.0,0.0
2023-12-02,Huamak,Train,4600.0,-2590.0,69.0,0.4,32.2,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4432.0,4230.0,5988.857142857143,1333.1879623133118,5746.0,1204.6764434209342,0.0,0.0,0.0,1.0
2023-12-03,Huamak,Train,3833.0,-767.0,72.0,0.9,32.5,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,3755.0,3787.0,6012.857142857143,1301.6290342709478,5789.285714285715,1145.09602425381,0.0,0.0,0.0,1.0
2023-12-04,Huamak,Train,6095.0,2262.0,73.0,0.4,31.7,0,0.0,1.0,-2.4492935982947064e-16,1.0,6940.0,6761.0,6024.0,1279.2196840261556,5807.285714285715,1108.7907398431325,0.0,0.0,1.0,0.0
2023-12-05,Huamak,Train,3599.0,-2496.0,100.0,3.9,32.3,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,6467.0,6424.0,5903.285714285715,1216.716854803074,5689.714285714285,1031.766723357829,1.0,0.0,0.0,0.0
2023-12-06,Huamak,Train,6565.0,2966.0,90.0,22.1,33.2,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6544.0,6438.0,5493.571428571428,1454.8366296762015,5289.285714285715,1225.1025418695478,0.0,0.0,1.0,0.0
2023-12-07,Huamak,Train,6619.0,54.0,58.0,20.8,31.3,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6594.0,6357.0,5496.571428571428,1457.3831407861173,5292.428571428572,1228.5639119371342,0.0,0.0,1.0,0.0
2023-12-08,Huamak,Train,7184.0,565.0,64.0,0.0,31.4,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,7190.0,6225.0,5500.142857142857,1460.5478913261052,5315.285714285715,1252.9180226289986,0.0,0.0,1.0,0.0
2023-12-09,Huamak,Train,4718.0,-2466.0,110.0,0.0,31.6,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4600.0,4533.0,5499.285714285715,1459.3921924652607,5496.714285714285,1478.2862503910471,0.0,0.0,0.0,1.0
2023-12-10,Huamak,Train,4186.0,-532.0,145.0,0.0,33.3,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,3833.0,3913.0,5516.142857142857,1447.9098071094754,5551.857142857143,1443.127671479713,1.0,0.0,0.0,0.0
2023-12-11,Huamak,Train,3927.0,-259.0,111.0,0.2,32.7,1,0.0,1.0,-2.4492935982947064e-16,1.0,6095.0,5938.0,5566.571428571428,1384.2666960214976,5584.142857142857,1402.3029188411672,0.0,0.0,0.0,0.0
2023-12-12,Huamak,Train,6771.0,2844.0,131.0,0.1,33.5,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,3599.0,3621.0,5256.857142857143,1485.1858950505616,5318.714285714285,1496.8180377371277,0.0,0.0,1.0,0.0
2023-12-13,Huamak,Train,6646.0,-125.0,111.0,0.3,31.9,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6565.0,6460.0,5710.0,1374.8595079740514,5747.0,1351.991987155734,0.0,0.0,1.0,0.0
2023-12-14,Huamak,Train,6695.0,49.0,80.0,0.0,32.3,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6619.0,6517.0,5721.571428571428,1383.568195782534,5761.142857142857,1361.180177709936,0.0,0.0,1.0,0.0
2023-12-15,Huamak,Train,6870.0,175.0,111.0,0.0,33.1,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,7184.0,7495.0,5732.428571428572,1392.056375432021,5771.714285714285,1368.2975692791442,0.0,0.0,1.0,0.0
2023-12-16,Huamak,Train,4582.0,-2288.0,116.0,0.0,33.0,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4718.0,4919.0,5687.571428571428,1341.6314517709166,5634.428571428572,1205.0493568235834,0.0,0.0,0.0,1.0
2023-12-17,Huamak,Train,4009.0,-573.0,101.0,0.2,32.4,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,4186.0,4139.0,5668.142857142857,1358.8859933258302,5595.571428571428,1235.952514883804,0.0,0.0,0.0,1.0
2023-12-18,Huamak,Train,6469.0,2460.0,74.0,0.1,31.8,0,0.0,1.0,-2.4492935982947064e-16,1.0,3927.0,4080.0,5642.857142857143,1392.2977924485583,5569.285714285715,1273.4801024863139,0.0,0.0,1.0,0.0
2023-12-19,Huamak,Train,6546.0,77.0,96.0,0.2,32.3,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,6771.0,6619.0,6006.0,1186.465057780174,5891.714285714285,1108.6178653749653,0.0,0.0,1.0,0.0
2023-12-20,Huamak,Train,6307.0,-239.0,91.0,0.0,32.2,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6646.0,6559.0,5973.857142857143,1165.1422557741414,5847.428571428572,1080.5597094627674,0.0,0.0,1.0,0.0
2023-12-21,Huamak,Train,6498.0,191.0,67.0,0.0,30.7,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6695.0,6591.0,5925.428571428572,1139.3075173312948,5788.714285714285,1046.066714616495,0.0,0.0,1.0,0.0
2023-12-22,Huamak,Train,7336.0,838.0,76.0,0.0,27.1,0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,6870.0,6534.0,5897.285714285715,1119.388481014769,5708.142857142857,994.4184948285713,0.0,0.0,1.0,0.0
2023-12-23,Huamak,Train,4974.0,-2362.0,96.0,0.0,26.5,0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4582.0,4647.0,5963.857142857143,1197.9765479857226,5829.857142857143,1152.0035342207582,0.0,0.0,0.0,1.0
2023-12-24,Huamak,Train,4439.0,-535.0,105.0,0.0,24.9,0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,4009.0,3955.0,6019.857142857143,1129.8394323341352,5935.285714285715,1055.43146221275,0.0,0.0,0.0,1.0
2023-12-25,Huamak,Train,6250.0,1811.0,115.0,0.0,26.3,0,0.0,1.0,-2.4492935982947064e-16,1.0,6469.0,6337.0,6081.285714285715,1007.3373672353011,5999.571428571428,919.6854275861152,0.0,0.0,1.0,0.0
2023-12-26,Huamak,Train,5591.0,-659.0,131.0,0.0,27.6,0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,6546.0,6309.0,6050.0,996.6328310867433,5913.285714285715,911.0445862279247,0.0,0.0,1.0,0.0
2023-12-27,Huamak,Train,5482.0,-109.0,125.0,0.0,30.1,0,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,6307.0,6148.0,5913.571428571428,982.686599268013,5769.285714285715,917.7114132968027,0.0,0.0,1.0,0.0
2023-12-28,Huamak,Train,5352.0,-130.0,121.0,0.0,31.3,0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,6498.0,6027.0,5795.714285714285,977.0937713931149,5627.857142857143,925.8686783360754,0.0,0.0,1.0,0.0
2023-12-29,Huamak,Train,3945.0,-1407.0,117.0,0.0,31.6,1,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,7336.0,7386.0,5632.0,934.9094430299937,5503.714285714285,921.6802978411532,0.0,0.0,0.0,0.0
2023-12-30,Huamak,Train,3537.0,-408.0,124.0,0.0,32.6,1,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4974.0,5385.0,5147.571428571428,768.5473000284043,5015.714285714285,610.9063524211979,0.0,0.0,0.0,1.0
2023-12-31,Huamak,Train,4802.0,1265.0,118.0,0.0,32.6,1,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,4439.0,4405.0,4942.285714285715,984.2770128857225,4767.0,769.356441016349,1.0,0.0,0.0,0.0
2024-01-01,Huamak,Train,2987.0,-1815.0,98.0,0.0,33.0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,6250.0,5733.0,4994.142857142857,962.6670294155767,4655.571428571428,879.1721214003732,1.0,0.0,0.0,0.0
2024-01-02,Huamak,Train,4243.0,1256.0,101.0,0.0,32.8,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5591.0,5301.0,4528.0,1040.0951879515706,4313.428571428572,855.7035812988303,0.0,0.0,1.0,0.0
2024-01-03,Huamak,Train,5796.0,1553.0,85.0,0.0,32.9,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,5482.0,5158.0,4335.428571428572,929.3777232002983,4266.428571428572,799.6173787387181,0.0,0.0,1.0,0.0
2024-01-04,Huamak,Train,6037.0,241.0,100.0,0.0,32.2,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5352.0,5158.0,4380.285714285715,998.9173663331325,4357.0,940.8660903656925,0.0,0.0,1.0,0.0
2024-01-05,Huamak,Train,6173.0,136.0,97.0,0.0,32.9,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,3945.0,3970.0,4478.142857142857,1134.3468647304596,4471.857142857143,1091.898412333841,0.0,0.0,1.0,0.0
2024-01-06,Huamak,Train,3928.0,-2245.0,108.0,0.0,32.7,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,3537.0,3644.0,4796.428571428572,1264.8857467696273,4782.571428571428,1226.458024440419,0.0,0.0,0.0,1.0
2024-01-07,Huamak,Train,3310.0,-618.0,108.0,0.0,32.8,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,4802.0,3625.0,4852.285714285715,1207.3237227142417,4822.0,1187.5744187207843,0.0,0.0,0.0,1.0
2024-01-08,Huamak,Train,6515.0,3205.0,116.0,0.0,32.7,0,0.0,1.0,0.49999999999999994,0.8660254037844387,2987.0,3338.0,4639.142857142857,1341.8824375445436,4799.571428571428,1215.1120465678441,0.0,0.0,1.0,0.0
