Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Compensatory Holiday,holiday_category_National Holiday,holiday_category_Religious Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-06-06,Suvarnabhumi,Train,1.0356845801772125,-1.2452607609194715,-0.5141840592724588,-0.17952962928198207,0,0.0,1.0,1.2246467991473532e-16,-1.0,-1.0744328021429284,-0.9101238947208342,-1.1348837691144984,-0.49686134181599556,-1.0799126754767074,1.1405521742650346,0.0,0.0,0.0,1.0,0.0
2022-06-07,Suvarnabhumi,Train,0.09894827983556062,-0.7942717728613532,-0.46082053242382176,-0.4339788874760725,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.961526807708174,-0.7637911979102774,-1.124644556709045,-0.477716371603652,-1.090821774735922,1.104073330573332,0.0,0.0,0.0,1.0,0.0
2022-06-08,Suvarnabhumi,Train,-0.2587817246256214,-0.8636546941010638,-0.6209111129697329,-0.17952962928198207,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-1.0775594296811215,-0.9306265527904453,-1.1251099754547478,-0.48034908076693794,-1.1181839417303454,0.8935446705935343,0.0,0.0,0.0,1.0,0.0
2022-06-09,Suvarnabhumi,Train,0.15549666542048973,-0.5861230091422218,-0.3540934787265477,0.1766993321897459,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.6662342068788164,-0.5073069655884771,-1.1046832638378081,-0.4248975802066122,-1.132908245102072,0.8377398466546211,0.0,0.0,0.0,1.0,0.0
2022-06-10,Suvarnabhumi,Train,0.3423522003967773,-0.482048627282656,-0.0072305542104068405,0.1258094805509271,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-1.2231213117370048,-1.3358555593427566,-1.1592406834729247,-1.1886842000948086,-1.2024164950269034,-0.4332900202692079,0.0,0.0,0.0,1.0,0.0
2022-06-11,Suvarnabhumi,Train,-0.7996793258727696,-0.6555059303819323,-0.6609337581062107,0.7364877002167418,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.280095413544081,-1.4407809271107657,-1.0609856149357477,-0.24589660721123027,-1.1320140566382022,-0.3637442326476445,0.0,0.0,0.0,0.0,1.0
2022-06-12,Suvarnabhumi,Train,-0.24894722278476417,-0.5861230091422218,-0.5808884678332551,0.9400471067720171,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-1.280095413544081,-1.3254032238562883,-1.0141334612017041,-0.5694780945472601,-1.0843836177960577,-1.1142132530430449,0.0,0.0,0.0,0.0,1.0
2022-06-13,Suvarnabhumi,Train,1.0799398384610701,-0.10044256046424833,0.6331317679732376,0.7364877002167418,0,0.0,1.0,1.2246467991473532e-16,-1.0,-1.005646996302678,-0.9836922560294383,-1.008703575835176,-0.660420236056673,-1.0654864349262707,-1.5546231940631603,0.0,0.0,0.0,1.0,0.0
2022-06-14,Suvarnabhumi,Train,-0.3472922411933365,-0.34328278480323504,-0.4341387689995032,0.4820384420226515,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.9646534352463672,-0.9483151205367762,-1.006376482106664,-0.6656857797646284,-1.0444431997431955,-1.3436491669835715,0.0,0.0,0.0,1.0,0.0
2022-06-15,Suvarnabhumi,Train,-0.23911272094390693,-0.482048627282656,0.11283738119902643,-0.3830890358372537,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.9403352210604201,-1.0299237399118946,-1.0098929792964155,-0.6621346602292527,-1.0450393253857757,-1.3463976982018786,0.0,0.0,0.0,1.0,0.0
2022-06-16,Suvarnabhumi,Train,-0.08544862968051259,-0.7248888516216427,-0.10061672619552169,-0.2304194809208009,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-1.032744434967019,-0.97605401086625,-1.025665503456331,-0.639503594997791,-1.0446816500002276,-1.3475353677460982,0.0,0.0,0.0,1.0,0.0
2022-06-17,Suvarnabhumi,Train,0.7185218958095665,-0.5167400879025112,-0.3274117153022291,0.6347079969391078,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.5630554981184409,-0.8610783205150981,-1.0156331438267456,-0.655570133131894,-1.0560080372092484,-1.333856019845224,0.0,0.0,0.0,1.0,0.0
2022-06-18,Suvarnabhumi,Train,-1.216416341379095,-0.5514315485223665,-0.6609337581062107,1.0927166616884698,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.9653482413659656,-1.119572617353527,-1.0340430408789743,-1.0617368559071383,-1.0490929797553197,-1.2241873683413549,0.0,0.0,0.0,0.0,1.0
2022-06-19,Suvarnabhumi,Train,-0.03996405866654786,-0.6901973910017875,-0.3007299518779106,1.6016151780766505,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-1.2436180922651603,-1.1979651335020396,-1.0634678482461606,-0.9289425188006736,-1.0623865815848546,-1.0421054913249683,0.0,0.0,0.0,0.0,1.0
2022-06-20,Suvarnabhumi,Train,0.9803655073223905,-1.0718034578201951,-0.24736642502927356,1.6525050297154695,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.990013858611712,-0.8417817011554642,-1.0578311101037647,-1.0103009115286699,-1.0655460474905285,-0.9922144588666797,0.0,0.0,0.0,1.0,0.0
2022-06-21,Suvarnabhumi,Train,-0.6251169181975536,-0.8983461547209189,1.2868349718690413,0.7873775518555607,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.9882768433127158,-0.9523352495700333,-1.0541077601381452,-1.0033733242431704,-1.0735341311011013,-1.09262618420169,0.0,0.0,0.0,1.0,0.0
2022-06-22,Suvarnabhumi,Train,0.1727070436419899,-0.482048627282656,0.16620090804766352,0.2784790354673799,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-1.0462931542991896,-1.0275116624919403,-1.06719119821178,-0.9829226776368495,-1.0949946542339821,-1.1110899496595563,0.0,0.0,0.0,1.0,0.0
2022-06-23,Suvarnabhumi,Train,0.14935010176995397,-0.8983461547209189,-0.44747965071166246,0.22758918382856108,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.9653482413659656,-1.0524364624981342,-1.0701905634618623,-0.9749544461313555,-1.0964849683404325,-1.1127923085285278,0.0,0.0,0.0,1.0,0.0
2022-06-24,Suvarnabhumi,Train,0.6361579428923871,-0.8636546941010638,1.2334714450204043,-0.3830890358372537,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-0.6867309874069718,-0.8144448237293163,-1.074431045367151,-0.9866146411839507,-1.0865892826736037,-1.0935607924494641,0.0,0.0,0.0,1.0,0.0
2022-06-25,Suvarnabhumi,Train,-1.5225152111757763,-1.0024205365804848,-0.42079788728734396,-0.48486873911489126,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.1630205823917357,-1.2092214947951592,-1.0739139134274818,-0.974862030909304,-1.0806876388120614,-0.9769666134361026,0.0,0.0,0.0,0.0,1.0
2022-06-26,Suvarnabhumi,Train,0.3214538839849556,-1.3146436821591818,0.7265179399583525,-0.6375382940313441,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-1.2057511587470426,-1.219271817378302,-1.0765512863197952,-0.9487109776045132,-1.089629523450762,-0.8366867700144927,0.0,0.0,0.0,0.0,1.0
2022-06-27,Suvarnabhumi,Train,0.5574819281655293,-1.2452607609194715,0.13951914462334497,-0.9428774038642532,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9650008383061665,-0.8956514302011088,-1.0772752710353322,-0.9399430677580128,-1.0810453141976097,-0.9378053928891437,0.0,0.0,0.0,1.0,0.0
2022-06-28,Suvarnabhumi,Train,-0.29566110652883604,-0.7942717728613532,0.5797682411246007,0.5838181453002891,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-1.0761698174419245,-1.0970598947672874,-1.07680985228963,-0.9380586070110208,-1.0929678270492102,-1.0349994463824737,0.0,0.0,0.0,1.0,0.0
2022-06-29,Suvarnabhumi,Train,0.25384168382906214,-0.13513402108410358,-0.48750229584814025,0.6347079969391078,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-1.0664425317675457,-1.037561985075083,-1.0636229878280614,-0.949812139379267,-1.0889141726796658,-1.0491617071340555,0.0,0.0,0.0,1.0,0.0
2022-06-30,Suvarnabhumi,Train,-0.06577962599879811,-0.41266570604294556,0.17954178975982274,0.7364877002167418,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.9938352922695037,-0.9857023205460669,-1.0539526205562444,-0.966902047838059,-1.0809260890690935,-1.0328065631772605,0.0,0.0,0.0,1.0,0.0
2022-07-01,Suvarnabhumi,Train,0.6164889392106727,-1.3146436821591818,0.7265179399583525,-0.0268600743655293,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.6832569568089794,-0.7746455463000714,-1.0493501462931873,-0.9600866676169932,-1.0833702042036717,-1.0406252466960508,0.0,0.0,0.0,1.0,0.0
2022-07-02,Suvarnabhumi,Train,-0.19977471358047796,-1.2452607609194715,0.6998361765340338,-0.2304194809208009,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.180738138441497,-1.269523430294015,-1.0379732436204614,-0.7134372321610077,-1.0867681203663777,-1.1121312114736344,0.0,0.0,0.0,0.0,1.0
2022-07-03,Suvarnabhumi,Train,0.09771896710545347,-1.0718034578201951,-0.46082053242382176,-0.3830890358372537,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.2106148015842322,-1.1613819592994004,-0.9608688714157608,-0.5878188224475472,-1.0260229173874729,-1.440318419793481,0.0,0.0,0.0,0.0,1.0
2022-07-04,Suvarnabhumi,Train,0.8918549907546753,-1.2452607609194715,2.4074690356904194,-0.48486873911489126,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.9618742107679732,-0.97605401086625,-0.8988647518494056,-1.0410939368612238,-0.9761272011035244,-1.6620827299739103,0.0,0.0,0.0,1.0,0.0
2022-07-05,Suvarnabhumi,Train,-1.3024682324865957,-1.1064949184400505,-0.46082053242382176,-0.17952962928198207,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.9875820371931173,-1.0697230173411394,-0.8841264915688288,-1.1098563254899918,-0.910016867341399,-0.7781818115465919,0.0,0.0,0.0,1.0,0.0
2022-07-06,Suvarnabhumi,Train,0.03502401786998858,-0.8289632334812085,-0.5542067044089366,0.2784790354673799,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-1.001478159585087,-0.9836922560294383,-0.8851090422542008,-1.0991301737357655,-0.892729223706578,-0.9787283925783635,0.0,0.0,0.0,1.0,0.0
2022-07-07,Suvarnabhumi,Train,1.8224447274457916,-0.8636546941010638,-0.0072305542104068405,0.07491962891210831,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.962916419947371,-1.0021848495824208,-0.8805582811851101,-1.148404815235473,-0.8860526165096817,-1.0407073562690183,0.0,0.0,0.0,1.0,0.0
2022-07-08,Suvarnabhumi,Train,-0.7763223840007336,-0.9330376153407742,2.660945788221445,0.07491962891210831,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.6068282836531457,-0.7975602817896367,-0.8381534621322233,-1.1625716839612845,-0.7878111106124926,-0.21130560712088872,0.0,0.0,0.0,1.0,0.0
2022-07-09,Suvarnabhumi,Train,-1.2532957232823096,-0.8983461547209189,1.0200173376258561,-0.7902078489477986,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.662760176280824,-0.859872281805121,-0.8494786516109823,-1.3015987478820235,-0.7571106400196213,-0.142086914046167,0.0,0.0,0.0,0.0,1.0
2022-07-10,Suvarnabhumi,Train,0.04239989425063151,-1.0718034578201951,-0.46082053242382176,-1.6044454751688886,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.7940785328849382,-0.8248971592157847,-0.932168048764112,-0.7606346988017036,-0.7774981369958583,0.07355115961251008,0.0,0.0,0.0,0.0,1.0
2022-07-11,Suvarnabhumi,Train,0.9066067435159612,-1.0718034578201951,0.19288267147198207,-1.1973266620583436,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.8628643387251886,-0.5302217010780423,-0.9433898118549369,-0.8010699734925582,-0.8005681993637053,0.24805398845108556,0.0,0.0,0.0,1.0,0.0
2022-07-12,Suvarnabhumi,Train,1.165991729568571,-0.759580312241498,0.2996097251692561,-1.2482165136971624,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.9941826953293029,-0.9531392753766847,-0.9323231883460125,-0.7571091150851139,-0.8229229109604563,0.06282505664300116,0.0,0.0,0.0,1.0,0.0
2022-07-13,Suvarnabhumi,Train,-1.4745720147015973,-0.7248888516216427,0.24624619832061903,-2.6222425079452503,1,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.9709066903227536,-0.9386668108569594,-0.8741975583271772,-0.5608684701298707,-0.7255755935271376,0.5734350945131205,0.0,0.0,1.0,0.0,0.0
2022-07-14,Suvarnabhumi,Train,-0.6337221073083037,-0.8636546941010638,-0.07393496277120314,0.07491962891210831,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.6780459109119907,-0.3396675849016578,-0.8643720514734595,-0.621847033476508,-0.7014325050026463,0.378490324433315,0.0,0.0,1.0,0.0,0.0
2022-07-15,Suvarnabhumi,Train,-0.19239883719983505,-0.3085913241833798,0.19288267147198207,-0.6884281456701629,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.6829095537491802,-0.5905236365768982,-0.8886772526379191,-0.7234146137106812,-0.796395319865645,0.14209743253818222,0.0,0.0,0.0,0.0,0.0
2022-07-16,Suvarnabhumi,Train,-0.9127760970426277,-0.6901973910017875,1.1534261547474487,-0.6375382940313441,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.2182576688998155,-0.9973606947425123,-0.889556376935357,-0.7316407323423366,-0.8630421667060927,0.22656457851053793,0.0,0.0,0.0,0.0,1.0
2022-07-17,Suvarnabhumi,Train,0.5132266698816718,-1.1411863790599057,0.39299589715437094,-0.3830890358372537,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.8694649968613742,-0.9804761528028327,-0.8244494657309857,-1.6600035682666006,-0.913176333247073,0.9275242984279265,0.0,0.0,0.0,0.0,1.0
2022-07-18,Suvarnabhumi,Train,0.5427301754042435,-0.7942717728613532,0.4196776605786894,0.3293688871061987,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.7885200839281503,-0.680976539825182,-0.7786315758762807,-1.4539808562495584,-0.9404788876772384,1.1268694878524912,0.0,0.0,0.0,1.0,0.0
2022-07-19,Suvarnabhumi,Train,-0.030129556825690622,-0.9330376153407742,-0.2873890701657514,0.7364877002167418,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.6037016561149524,-0.29665220424580735,-0.7432597512028968,-1.29490283286076,-0.9854267611277726,0.9800400727500312,0.0,0.0,0.0,1.0,0.0
2022-07-20,Suvarnabhumi,Train,0.16041391634091837,-0.8983461547209189,3.167899293283497,-0.07774992600434448,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.9049001089608971,-0.7758515850100485,-0.7538092427721521,-1.357223570571293,-1.088377659601344,-0.8398517069980298,0.0,0.0,0.0,1.0,0.0
2022-07-21,Suvarnabhumi,Train,1.2200814896932857,-1.2452607609194715,3.2346037018442932,-1.8080048817241603,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.8413253490176354,-0.980074139899507,-0.7378298658363686,-1.5709434454765687,-1.1120438476117709,-1.2179945860909487,0.0,0.0,0.0,1.0,0.0
2022-07-22,Suvarnabhumi,Train,-0.6792066783222683,-1.1064949184400505,0.6197908862610783,-0.9428774038642532,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.6888154057657673,-1.039974062495037,-0.6730849469897661,-1.3087987498350806,-1.04581428872113,-0.009457829658780769,0.0,0.0,0.0,1.0,0.0
2022-07-23,Suvarnabhumi,Train,-1.13651101392213,-1.2105693002996163,0.19288267147198207,-0.7393179973089816,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.780877216612567,-1.3354535464394308,-0.6341966251266303,-1.1260120822687414,-1.0031913052766575,0.16658530392657248,0.0,0.0,0.0,0.0,1.0
2022-07-24,Suvarnabhumi,Train,0.1837708582129543,-0.5861230091422218,2.1539922831593934,-0.6884281456701629,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.5616658858792439,-1.164598062526006,-0.6512619791357188,-0.8595501688953034,-0.9714178085271419,-0.32541325098033913,0.0,0.0,0.0,0.0,1.0
2022-07-25,Suvarnabhumi,Train,1.104526093063213,-0.8289632334812085,0.25958708003277836,-0.0268600743655293,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.5508963910254673,-0.9840942689327641,-0.7200405271117428,-0.31579321865928933,-0.955620478998771,-0.5128714933340767,0.0,0.0,0.0,1.0,0.0
2022-07-26,Suvarnabhumi,Train,0.9779068818621762,-0.7248888516216427,-0.42079788728734396,0.07491962891210831,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.6745718803139983,-0.990928488289301,-0.7630141912982663,-0.33203815816444415,-0.912580207604493,-0.37611798599505697,0.0,0.0,0.0,1.0,0.0
2022-07-27,Suvarnabhumi,Train,-0.12970388796437016,-0.8983461547209189,-0.527524940984618,-0.0268600743655293,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.7975525634829307,-0.9354507076303537,-0.7774938856090082,-0.33725235015436406,-0.8206576335186525,0.3249216343387213,0.0,0.0,0.0,1.0,0.0
2022-07-28,Suvarnabhumi,Train,-1.726581124373564,-1.0024205365804848,0.5130638325638044,-0.48486873911489126,1,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.40637671814898174,-0.5334378043046479,-0.7549469330394246,-0.33189491418795,-0.7428036245977003,0.57304785492076,0.0,1.0,0.0,0.0,0.0
2022-07-29,Suvarnabhumi,Train,1.66755132345229,-0.8983461547209189,-0.5008431775602995,-0.17952962928198207,1,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.42756830479673563,-0.7525348366171576,-0.8275005441750346,-0.7232666365269731,-0.8078409322031816,0.6171175321865453,0.0,0.0,0.0,0.0,0.0
2022-07-30,Suvarnabhumi,Train,1.824903352906006,-0.9330376153407742,-0.2740481884535921,0.07491962891210831,1,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.8955202263463176,-1.1211806689668298,-0.8129691366703259,-0.4063451184391106,-0.7590778546401351,0.932407503264416,0.0,0.0,0.0,0.0,1.0
2022-07-31,Suvarnabhumi,Train,-2.7641210685840027,-0.9677290759606295,1.7270840683702968,-0.2304194809208009,1,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.0237119554122387,-1.0580646431446938,-0.6839964309167893,0.8689666945802889,-0.5667081097795594,1.9758375110023847,0.0,0.0,0.0,0.0,1.0
2022-08-01,Suvarnabhumi,Train,-0.29197316833851455,-0.9677290759606295,4.301874238817034,-1.2482165136971624,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.8395883337186393,-0.6938409527316045,-0.6299044300273746,0.45260518362023777,-0.5172892940096753,1.356096325772188,0.0,0.0,0.0,1.0,0.0
2022-08-02,Suvarnabhumi,Train,0.5894440591483153,-1.2105693002996163,1.3401984987176785,-1.7062251784465243,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.7718447370577867,-0.37102459136106286,-0.5845002457244056,0.25547753659930267,-0.5355903512368819,1.5207194628556313,0.0,0.0,0.0,1.0,0.0
2022-08-03,Suvarnabhumi,Train,-0.7382136893674118,-1.2452607609194715,0.019451209213911587,-1.4008860686136153,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.6460848294104602,-0.41042185588698205,-0.5497489793786251,0.08590251211469146,-0.5727289787696178,1.4852904511341487,0.0,0.0,0.0,1.0,0.0
2022-08-04,Suvarnabhumi,Train,0.23171405468713333,-0.9330376153407742,0.6998361765340338,-0.4339788874760725,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.8937832110473214,-0.9720338818329929,-0.5705893965472997,0.2454103717102475,-0.6393758256100653,1.6234273567021447,0.0,0.0,0.0,1.0,0.0
2022-08-05,Suvarnabhumi,Train,0.6177182519407799,-0.9330376153407742,0.5797682411246007,-1.0955469587807078,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.329948044993148,-0.42368828169673034,-0.54106116279218,-0.09058679715036361,-0.6110598575875139,1.346227642242863,0.0,0.0,0.0,1.0,0.0
2022-08-06,Suvarnabhumi,Train,-1.2213335922995237,-0.759580312241498,-0.2740481884535921,-0.6375382940313441,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.029096995207002513,0.1761149700652226,-0.5400268989128412,-0.08208912160636726,-0.6336530194412969,1.2732948161106188,0.0,0.0,0.0,0.0,1.0
2022-08-07,Suvarnabhumi,Train,0.21327436373552602,-1.6962497489775896,-0.26070730674143283,-1.4008860686136153,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.6603283548622293,-0.7247959462876838,-0.6675516352353035,-0.8336582935025301,-0.8039661155264117,-1.2641971753642556,0.0,0.0,0.0,0.0,1.0
2022-08-08,Suvarnabhumi,Train,0.8721859870729609,-1.4881009852584581,2.22069669172019,-2.1133439915570693,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.5345684472149028,-0.8172589140525962,-0.694339069710176,-0.6651997252482811,-0.8298975809786429,-1.1806510797060608,0.0,0.0,0.0,1.0,0.0
2022-08-09,Suvarnabhumi,Train,-0.03135886955579777,-0.8289632334812085,0.37965501544221164,-2.1642338431958863,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.5383898808726946,-0.6214786301329775,-0.7211782173790153,-0.7367426313704923,-0.7993759480785455,-1.0222311777303432,0.0,0.0,0.0,1.0,0.0
2022-08-10,Suvarnabhumi,Train,0.7123753321590307,-0.759580312241498,0.006110327501752373,-0.5357585907537082,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.7860882625095557,-0.859872281805121,-0.7616696482551258,-0.8061371504455552,-0.7989586601287395,-1.017454299558931,0.0,0.0,0.0,1.0,0.0
2022-08-11,Suvarnabhumi,Train,0.09771896710545347,-0.8636546941010638,3.314648992117249,-0.9428774038642532,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.6954160639019529,-0.7810777527532827,-0.7443457282762024,-0.8210141896754454,-0.7281985463544896,-0.48974117634483316,0.0,0.0,0.0,1.0,0.0
2022-08-12,Suvarnabhumi,Train,-1.8175502664014935,-0.8636546941010638,1.620357014673023,-0.7393179973089816,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.3229999837971631,-0.5760511720571728,-0.684306710080591,-0.23164360336878184,-0.6639362020843623,-0.12553880741430168,0.0,1.0,0.0,0.0,0.0
2022-08-13,Suvarnabhumi,Train,-0.470223514204052,-0.8289632334812085,-0.6475928763940514,-0.6884281456701629,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.8857929406719387,-0.9724358947363186,-0.7679786579190923,-0.5904220571173653,-0.7177663476093391,0.16021379896297114,0.0,0.0,0.0,0.0,1.0
2022-08-14,Suvarnabhumi,Train,0.3030141930333483,-1.03711199720034,-0.5808884678332551,-0.2813093325596179,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.8402831398382378,-0.8996715592343659,-0.7594976941085145,-0.6536499940196114,-0.7351732163726762,0.4418248148356717,0.0,0.0,0.0,0.0,1.0
2022-08-15,Suvarnabhumi,Train,1.2803178134685365,-0.9330376153407742,2.7943546053430377,-0.2304194809208009,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.7148706352507106,-0.6114283075498349,-0.7477587990780205,-0.7120886244465927,-0.7482283679451786,0.5805360253303543,0.0,0.0,0.0,1.0,0.0
2022-08-16,Suvarnabhumi,Train,0.15795529088070404,-1.0024205365804848,1.1267443913231303,-1.4008860686136153,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.8104064766955027,-0.6186645398096976,-0.7249015673446352,-0.6335583663116191,-0.7414921481840243,0.6152949620238125,0.0,0.0,0.0,1.0,0.0
2022-08-17,Suvarnabhumi,Train,-0.23050753183315684,-0.9330376153407742,-0.020571435922566172,-0.8919875522254345,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.6697082374768089,-0.38268296555750836,-0.6847721288262932,-0.6514739301582319,-0.7255755935271376,0.7046489103795573,0.0,0.0,0.0,1.0,0.0
2022-08-18,Suvarnabhumi,Train,0.9311929981181043,-0.8636546941010638,0.006110327501752373,-0.7393179973089816,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.29208111147503035,-0.3477078429681719,-0.6889091843436478,-0.6436956305409881,-0.7553818756561392,0.41686727450246647,0.0,0.0,0.0,1.0,0.0
2022-08-19,Suvarnabhumi,Train,-0.5562754053115528,-0.7942717728613532,0.39299589715437094,-0.3830890358372537,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.8850981345523402,-0.939068823760285,-0.6973901481542255,-0.8116806027759033,-0.7447708392182146,0.6059770061697508,0.0,0.0,0.0,1.0,0.0
2022-08-20,Suvarnabhumi,Train,-0.3018076701793718,-0.7248888516216427,1.0466991010501747,-1.1973266620583436,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.8288188388648627,-1.0898236625074247,-0.6153730225226658,-0.7539463397212475,-0.6729973118515791,0.5308337955039552,0.0,0.0,0.0,0.0,1.0
2022-08-21,Suvarnabhumi,Train,-0.70010499473409,-0.6901973910017875,1.4869481975514305,-0.9428774038642532,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.7614226452638093,-0.9877123850626954,-0.5809837485346538,-1.085416373434498,-0.5930568631815971,-0.36676178882898225,0.0,0.0,0.0,0.0,1.0
2022-08-22,Suvarnabhumi,Train,1.1241950967449277,-0.8289632334812085,-0.36743436043870686,-0.3830890358372537,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.5613184828194446,-0.5660008494740302,-0.5926192171772142,-0.8915912888775606,-0.5617602669461454,-1.1112844203579837,0.0,0.0,0.0,1.0,0.0
