Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Departure_Diff,pm25_filled,rain_sum,temperature_max,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Compensatory Holiday,holiday_category_National Holiday,holiday_category_Religious Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-08-04,Suvarnabhumi,Train,6965.0,196.0,53.0,10.2,31.5,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,7903.0,6490.0,8924.57142857143,835.4002747471562,7400.142857142857,964.6576989743515,0.0,0.0,0.0,1.0,0.0
2022-08-05,Suvarnabhumi,Train,7475.0,510.0,53.0,9.3,30.2,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,9526.0,7854.0,9006.142857142857,741.6412943760724,7468.0,904.815266596824,0.0,0.0,0.0,1.0,0.0
2022-08-06,Suvarnabhumi,Train,6489.0,-986.0,58.0,2.9,31.1,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,10392.0,9346.0,9009.0,744.0125446971128,7413.857142857143,889.0703812731348,0.0,0.0,0.0,0.0,1.0
2022-08-07,Suvarnabhumi,Train,6670.0,181.0,31.0,3.0,29.6,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,8575.0,7105.0,8656.714285714286,534.2894703203847,7005.714285714285,341.2715020262438,0.0,0.0,0.0,0.0,1.0
2022-08-08,Suvarnabhumi,Train,7387.0,717.0,37.0,21.6,28.2,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,8937.0,6875.0,8582.714285714286,581.297317582465,6943.571428571428,359.30760134035893,0.0,0.0,0.0,1.0,0.0
2022-08-09,Suvarnabhumi,Train,7369.0,-18.0,56.0,7.8,28.1,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,8926.0,7362.0,8508.57142857143,561.3334888587015,7016.714285714285,393.50760868787364,0.0,0.0,0.0,1.0,0.0
2022-08-10,Suvarnabhumi,Train,7956.0,587.0,58.0,5.0,31.3,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,8213.0,6769.0,8396.714285714286,541.9691609571208,7017.714285714285,394.53885076366737,0.0,0.0,0.0,1.0,0.0
2022-08-11,Suvarnabhumi,Train,8043.0,87.0,55.0,29.8,30.5,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,8474.0,6965.0,8444.57142857143,537.8177687478794,7187.285714285715,508.4626221220692,0.0,0.0,0.0,1.0,0.0
2022-08-12,Suvarnabhumi,Train,6572.0,-1471.0,55.0,17.1,30.9,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,9546.0,7475.0,8610.42857142857,702.2798248425985,7341.285714285715,587.0873626885394,0.0,1.0,0.0,0.0,0.0
2022-08-13,Suvarnabhumi,Train,6197.0,-375.0,56.0,0.1,31.0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,7926.0,6489.0,8379.285714285714,602.1637967324441,7212.285714285715,648.7762105908198,0.0,0.0,0.0,0.0,1.0
2022-08-14,Suvarnabhumi,Train,6451.0,254.0,50.0,0.6,31.8,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,8057.0,6670.0,8402.714285714286,584.5202346898689,7170.571428571428,709.570963597697,0.0,0.0,0.0,0.0,1.0
2022-08-15,Suvarnabhumi,Train,7500.0,1049.0,53.0,25.9,31.9,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,8418.0,7387.0,8435.142857142857,568.2131139432968,7139.285714285715,739.5162189534789,0.0,0.0,0.0,1.0,0.0
2022-08-16,Suvarnabhumi,Train,7636.0,136.0,51.0,13.4,29.6,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,8143.0,7369.0,8498.285714285714,590.1267418348093,7155.428571428572,747.020048178738,0.0,0.0,0.0,1.0,0.0
2022-08-17,Suvarnabhumi,Train,7456.0,-180.0,53.0,4.8,30.6,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,8548.0,7956.0,8609.142857142857,585.1274586422527,7193.571428571428,766.3099584247645,0.0,0.0,0.0,1.0,0.0
2022-08-18,Suvarnabhumi,Train,8221.0,765.0,55.0,5.0,30.9,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,9635.0,8043.0,8597.714285714286,587.2979693153236,7122.142857142857,704.1830795495024,0.0,0.0,0.0,1.0,0.0
2022-08-19,Suvarnabhumi,Train,7776.0,-445.0,57.0,7.9,31.6,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,7928.0,6572.0,8574.285714285714,540.4222775711934,7147.571428571428,745.0084691113454,0.0,0.0,0.0,1.0,0.0
2022-08-20,Suvarnabhumi,Train,7538.0,-238.0,59.0,12.8,30.0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,8090.0,6197.0,8800.857142857143,556.532846760918,7319.571428571428,728.7864015249132,0.0,0.0,0.0,0.0,1.0
2022-08-21,Suvarnabhumi,Train,6976.0,-562.0,60.0,16.1,30.5,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,8284.0,6451.0,8895.857142857143,464.0371495801599,7511.142857142857,535.0116598640546,0.0,0.0,0.0,0.0,1.0
2022-08-22,Suvarnabhumi,Train,7898.0,922.0,56.0,2.2,31.6,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,8860.0,7500.0,8863.714285714286,518.1234454856369,7586.142857142857,374.2826153997693,0.0,0.0,0.0,1.0,0.0
2022-08-23,Suvarnabhumi,Train,7922.0,24.0,64.0,0.7,32.4,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,8919.0,7636.0,8834.857142857143,523.9571956344768,7643.0,388.95800973029117,0.0,0.0,0.0,1.0,0.0
2022-08-24,Suvarnabhumi,Train,7875.0,-47.0,67.0,5.5,33.4,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,8468.0,7456.0,8804.0,524.5359854194962,7683.857142857143,402.87236546722727,0.0,0.0,0.0,1.0,0.0
2022-08-25,Suvarnabhumi,Train,8677.0,802.0,55.0,17.0,29.3,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,9471.0,8221.0,8875.0,504.7385461801023,7743.714285714285,394.4137904476146,0.0,0.0,0.0,1.0,0.0
2022-08-26,Suvarnabhumi,Train,9527.0,850.0,47.0,23.7,29.8,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,9514.0,7776.0,8940.285714285714,612.6885326944206,7808.857142857143,507.7546745465044,0.0,0.0,0.0,1.0,0.0
2022-08-27,Suvarnabhumi,Train,7360.0,-2167.0,51.0,1.5,30.2,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,8755.0,7538.0,9181.857142857143,1052.2680945734076,8059.0,822.5796820572169,0.0,0.0,0.0,0.0,1.0
2022-08-28,Suvarnabhumi,Train,7618.0,258.0,50.0,3.2,31.8,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,8059.0,6976.0,9192.714285714286,1047.5111318876657,8033.571428571428,843.8461267993735,0.0,0.0,0.0,0.0,1.0
2022-08-29,Suvarnabhumi,Train,9194.0,1576.0,62.0,17.8,30.7,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,8658.0,7898.0,9290.285714285714,951.7415115260617,8125.285714285715,737.9949670753796,0.0,0.0,0.0,1.0,0.0
2022-08-30,Suvarnabhumi,Train,7945.0,-1249.0,76.0,4.3,31.8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,8703.0,7922.0,9551.57142857143,999.1095797663855,8310.42857142857,828.4891584772282,0.0,0.0,0.0,1.0,0.0
2022-08-31,Suvarnabhumi,Train,7718.0,-227.0,69.0,0.8,32.3,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,8965.0,7875.0,9627.57142857143,942.4287518857668,8313.714285714286,826.7356922027287,0.0,0.0,0.0,1.0,0.0
2022-09-01,Suvarnabhumi,Train,8120.0,402.0,83.0,3.3,31.8,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,9928.0,8677.0,9694.57142857143,903.3343524858141,8291.285714285714,842.5987012977125,0.0,0.0,0.0,1.0,0.0
2022-09-02,Suvarnabhumi,Train,8846.0,726.0,92.0,11.0,32.3,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,11205.0,9527.0,9649.857142857143,897.5823877824001,8211.714285714286,826.2442565177635,0.0,0.0,0.0,1.0,0.0
2022-09-03,Suvarnabhumi,Train,7541.0,-1305.0,60.0,6.0,32.3,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,8831.0,7360.0,9590.142857142857,783.537794998102,8114.428571428572,671.0896256941438,0.0,0.0,0.0,0.0,1.0
2022-09-04,Suvarnabhumi,Train,7759.0,218.0,44.0,8.9,31.8,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,8742.0,7618.0,9625.142857142857,748.6720306808726,8140.285714285715,639.940808274686,0.0,0.0,0.0,0.0,1.0
2022-09-05,Suvarnabhumi,Train,7896.0,137.0,29.0,3.8,30.2,0,0.0,1.0,-1.0,-1.8369701987210297e-16,10487.0,9194.0,9706.142857142857,662.9651646382505,8160.428571428572,622.7495101410941,0.0,0.0,0.0,1.0,0.0
2022-09-06,Suvarnabhumi,Train,8308.0,412.0,31.0,24.6,30.8,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,9235.0,7945.0,9558.714285714286,568.3786045368431,7975.0,425.80668540237184,0.0,0.0,0.0,1.0,0.0
2022-09-07,Suvarnabhumi,Train,8603.0,295.0,50.0,24.7,28.1,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,9434.0,7718.0,9592.0,552.8724988638986,8026.857142857143,443.2893819961145,0.0,0.0,0.0,1.0,0.0
2022-09-08,Suvarnabhumi,Train,9140.0,537.0,49.0,26.5,28.0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,9615.0,8120.0,9623.857142857143,548.659708918459,8153.285714285715,466.13507137086924,0.0,0.0,0.0,1.0,0.0
2022-09-09,Suvarnabhumi,Train,9137.0,-3.0,47.0,7.9,31.0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,10787.0,8846.0,9819.142857142857,750.9641421913287,8299.0,595.4773995151734,0.0,0.0,0.0,1.0,0.0
2022-09-10,Suvarnabhumi,Train,8294.0,-843.0,21.0,31.1,31.5,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,9076.0,7541.0,9809.714285714286,737.072975646636,8340.57142857143,647.8808679438209,0.0,0.0,0.0,0.0,1.0
2022-09-11,Suvarnabhumi,Train,7704.0,-590.0,43.0,1.4,31.1,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,9309.0,7759.0,9876.714285714286,678.2297335185089,8448.142857142857,547.7759361184967,0.0,0.0,0.0,0.0,1.0
2022-09-12,Suvarnabhumi,Train,8716.0,1012.0,60.0,8.2,31.4,0,0.0,1.0,-1.0,-1.8369701987210297e-16,9455.0,7896.0,9842.285714285714,716.8676573086929,8440.285714285714,559.5756470415095,0.0,0.0,0.0,1.0,0.0
2022-09-13,Suvarnabhumi,Train,8897.0,181.0,81.0,13.3,31.6,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,9468.0,8308.0,9921.714285714286,697.3410725237602,8557.42857142857,510.3044376131152,0.0,0.0,0.0,1.0,0.0
2022-09-14,Suvarnabhumi,Train,8427.0,-470.0,68.0,8.0,31.2,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,9657.0,8603.0,10016.142857142857,669.8757169733012,8641.57142857143,510.8812181394395,0.0,0.0,0.0,1.0,0.0
2022-09-15,Suvarnabhumi,Train,8668.0,241.0,59.0,6.2,31.5,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,10982.0,9140.0,10059.42857142857,652.3615707930978,8616.42857142857,517.3853680262301,0.0,0.0,0.0,1.0,0.0
2022-09-16,Suvarnabhumi,Train,9133.0,465.0,60.0,2.7,31.4,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,10721.0,9137.0,9997.714285714286,565.1423756558365,8549.0,465.98140163174435,0.0,0.0,0.0,1.0,0.0
2022-09-17,Suvarnabhumi,Train,7831.0,-1302.0,52.0,10.6,31.5,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,9545.0,8294.0,10029.714285714286,616.8948355232491,8548.42857142857,465.14186264081934,0.0,0.0,0.0,0.0,1.0
2022-09-18,Suvarnabhumi,Train,7560.0,-271.0,56.0,9.1,29.5,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,9068.0,7704.0,10029.142857142857,617.4202859672072,8482.285714285714,535.0214058913186,0.0,0.0,0.0,0.0,1.0
2022-09-19,Suvarnabhumi,Train,8209.0,649.0,54.0,15.6,29.5,0,0.0,1.0,-1.0,-1.8369701987210297e-16,10011.0,8716.0,10010.0,653.2258414974243,8461.714285714286,571.4612014493401,0.0,0.0,0.0,1.0,0.0
2022-09-20,Suvarnabhumi,Train,8151.0,-58.0,55.0,1.6,31.0,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,10129.0,8897.0,9990.42857142857,655.2401231973182,8389.285714285714,565.9636956218335,0.0,0.0,0.0,1.0,0.0
2022-09-21,Suvarnabhumi,Train,8284.0,133.0,58.0,3.0,31.1,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,9960.0,8427.0,9889.57142857143,684.0572240056396,8282.714285714286,523.0349619562638,0.0,0.0,0.0,1.0,0.0
2022-09-22,Suvarnabhumi,Train,8424.0,140.0,63.0,15.1,30.0,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,10550.0,8668.0,9810.142857142857,706.4303288533303,8262.285714285714,519.2390953070243,0.0,0.0,0.0,1.0,0.0
2022-09-23,Suvarnabhumi,Train,9234.0,810.0,76.0,17.7,29.7,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,10945.0,9133.0,9766.57142857143,661.1461908793694,8227.42857142857,495.0921992056679,0.0,0.0,0.0,1.0,0.0
2022-09-24,Suvarnabhumi,Train,6849.0,-2385.0,64.0,20.3,30.1,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,9541.0,7831.0,9788.714285714286,708.1185668812244,8241.857142857143,526.3659780581967,0.0,0.0,0.0,0.0,1.0
2022-09-25,Suvarnabhumi,Train,7125.0,276.0,48.0,34.2,29.2,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,8934.0,7560.0,9591.142857142857,942.7987463878428,8101.571428571428,741.1537980614899,0.0,0.0,0.0,0.0,1.0
2022-09-26,Suvarnabhumi,Train,8658.0,1533.0,27.0,22.4,29.2,0,0.0,1.0,-1.0,-1.8369701987210297e-16,9874.0,8209.0,9613.42857142857,926.3771473042883,8039.428571428572,809.239737272566,0.0,0.0,0.0,1.0,0.0
2022-09-27,Suvarnabhumi,Train,8296.0,-362.0,41.0,20.7,28.2,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,9423.0,8151.0,9651.57142857143,944.2190524701518,8103.571428571428,842.0500494117348,0.0,0.0,0.0,1.0,0.0
2022-09-28,Suvarnabhumi,Train,7939.0,-357.0,60.0,0.2,29.8,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,9404.0,8284.0,9662.42857142857,941.5860479607256,8124.285714285715,845.1888771719948,0.0,0.0,0.0,1.0,0.0
2022-09-29,Suvarnabhumi,Train,8110.0,171.0,48.0,17.8,27.8,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,10245.0,8424.0,9666.714285714286,940.2811129808914,8075.0,844.3818251636436,0.0,0.0,0.0,1.0,0.0
2022-09-30,Suvarnabhumi,Train,9734.0,1624.0,16.0,3.9,30.0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,11100.0,9234.0,9638.0,922.5806197834485,8030.142857142857,830.9856453977782,0.0,0.0,0.0,1.0,0.0
2022-10-01,Suvarnabhumi,Train,7642.0,-2092.0,27.0,8.5,30.5,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,8158.0,6849.0,9808.57142857143,1279.33314102086,8101.571428571428,962.7534916656004,0.0,0.0,0.0,0.0,1.0
2022-10-02,Suvarnabhumi,Train,7103.0,-539.0,54.0,3.2,30.6,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,9090.0,7125.0,9976.857142857143,1089.407855759491,8214.857142857143,828.0298763876194,0.0,0.0,0.0,0.0,1.0
2022-10-03,Suvarnabhumi,Train,9026.0,1923.0,52.0,25.6,29.2,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,10141.0,8658.0,9883.0,1201.122530524404,8211.714285714286,832.8834881073852,0.0,0.0,0.0,1.0,0.0
2022-10-04,Suvarnabhumi,Train,8313.0,-713.0,62.0,11.2,30.5,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,9499.0,8296.0,9880.285714285714,1200.4636207573803,8264.285714285714,876.2337424617887,0.0,0.0,0.0,1.0,0.0
2022-10-05,Suvarnabhumi,Train,7959.0,-354.0,65.0,26.0,30.1,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,9434.0,7939.0,9848.57142857143,1215.0591010513165,8266.714285714286,876.3598412915737,0.0,0.0,0.0,1.0,0.0
2022-10-06,Suvarnabhumi,Train,8081.0,122.0,79.0,30.1,30.1,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,10044.0,8110.0,9868.714285714286,1208.190342935218,8269.57142857143,875.1451036148081,0.0,0.0,0.0,1.0,0.0
2022-10-07,Suvarnabhumi,Train,9060.0,979.0,61.0,20.7,31.2,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,12294.0,9734.0,9890.42857142857,1213.2211748265995,8265.42857142857,876.0945263198714,0.0,0.0,0.0,1.0,0.0
2022-10-08,Suvarnabhumi,Train,7622.0,-1438.0,57.0,10.0,30.5,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,9336.0,7642.0,9753.57142857143,914.0428248798296,8169.142857142857,708.871739355691,0.0,0.0,0.0,0.0,1.0
2022-10-09,Suvarnabhumi,Train,7488.0,-134.0,57.0,14.9,31.1,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,8433.0,7103.0,9756.57142857143,912.4770055811264,8166.285714285715,711.3863728162013,0.0,0.0,0.0,0.0,1.0
2022-10-10,Suvarnabhumi,Train,8672.0,1184.0,47.0,14.4,29.0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,10122.0,9026.0,9752.857142857143,918.7936708118002,8221.285714285714,625.1324431099318,0.0,0.0,0.0,1.0,0.0
2022-10-11,Suvarnabhumi,Train,9201.0,529.0,57.0,16.9,28.8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,9277.0,8313.0,9656.142857142857,909.0402317043809,8170.714285714285,560.1219255024674,0.0,0.0,0.0,1.0,0.0
2022-10-12,Suvarnabhumi,Train,10315.0,1114.0,83.0,8.4,31.5,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,9575.0,7959.0,9747.857142857143,896.7151960668202,8297.57142857143,684.4722680388937,0.0,0.0,0.0,1.0,0.0
2022-10-13,Suvarnabhumi,Train,8087.0,-2228.0,79.0,0.0,31.5,1,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,10196.0,8081.0,9915.714285714286,966.2442262502376,8634.142857142857,997.7841163584274,0.0,1.0,0.0,0.0,0.0
2022-10-14,Suvarnabhumi,Train,8930.0,843.0,96.0,0.0,31.2,1,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,11336.0,9060.0,9797.142857142857,976.9833551245846,8635.0,997.2321695573327,0.0,0.0,0.0,0.0,0.0
2022-10-15,Suvarnabhumi,Train,7832.0,-1098.0,102.0,0.0,29.0,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,9357.0,7622.0,9652.57142857143,762.6892895412681,8616.42857142857,989.1762325529479,0.0,0.0,0.0,0.0,1.0
2022-10-16,Suvarnabhumi,Train,8286.0,454.0,85.0,0.6,25.4,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,8407.0,7488.0,9842.142857142857,838.1617641345592,8646.42857142857,956.6397540598258,0.0,0.0,0.0,0.0,1.0
2022-10-17,Suvarnabhumi,Train,10033.0,1747.0,102.0,0.8,30.1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,9445.0,8672.0,10199.0,631.6238332003343,8760.42857142857,835.4577302578781,0.0,0.0,0.0,1.0,0.0
2022-10-18,Suvarnabhumi,Train,8029.0,-2004.0,123.0,0.0,30.8,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,9919.0,9201.0,10636.0,983.3122596612027,8954.857142857143,960.4633306502847,0.0,0.0,0.0,1.0,0.0
2022-10-19,Suvarnabhumi,Train,8198.0,169.0,124.0,0.0,30.8,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,10750.0,10315.0,10674.285714285714,955.5687162253652,8787.42857142857,1011.2152519193488,0.0,0.0,0.0,1.0,0.0
2022-10-20,Suvarnabhumi,Train,8208.0,10.0,115.0,0.0,29.8,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,9366.0,8087.0,10581.57142857143,978.2145056415998,8485.0,764.7491963600586,0.0,0.0,0.0,1.0,0.0
2022-10-21,Suvarnabhumi,Train,8519.0,311.0,86.0,0.1,30.5,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,10324.0,8930.0,10702.57142857143,846.2826275626286,8502.285714285714,755.5661705603688,0.0,0.0,0.0,1.0,0.0
2022-10-22,Suvarnabhumi,Train,7347.0,-1172.0,93.0,11.2,32.2,1,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,10684.0,7832.0,10810.714285714286,838.1719621266627,8443.57142857143,732.4035447627037,0.0,0.0,0.0,0.0,1.0
2022-10-23,Suvarnabhumi,Train,7432.0,85.0,78.0,2.2,32.1,1,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,10905.0,8286.0,10629.285714285714,993.2718181655644,8374.285714285714,817.8564899144951,0.0,1.0,0.0,0.0,0.0
2022-10-24,Suvarnabhumi,Train,7614.0,182.0,124.0,0.0,33.0,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,12504.0,10033.0,10310.0,1222.6141391842946,8252.285714285714,893.4255638245735,1.0,0.0,0.0,0.0,0.0
2022-10-25,Suvarnabhumi,Train,8339.0,725.0,125.0,0.0,33.3,0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,10187.0,8029.0,9866.57142857143,775.3250623970381,7906.714285714285,445.3057804422171,0.0,0.0,0.0,1.0,0.0
2022-10-26,Suvarnabhumi,Train,7968.0,-371.0,94.0,0.9,32.3,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,10101.0,8198.0,9878.142857142857,781.4843629426172,7951.0,473.9852318374641,0.0,0.0,0.0,1.0,0.0
2022-10-27,Suvarnabhumi,Train,8082.0,114.0,57.0,8.3,28.9,0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,10213.0,8208.0,9879.42857142857,781.9194027398036,7918.142857142857,461.82515759807876,0.0,0.0,0.0,1.0,0.0
2022-10-28,Suvarnabhumi,Train,7744.0,-338.0,65.0,0.5,31.8,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,11081.0,8519.0,9915.857142857143,805.6306905299899,7900.142857142857,450.9728109215566,0.0,0.0,0.0,1.0,0.0
2022-10-29,Suvarnabhumi,Train,7446.0,-298.0,66.0,0.0,32.3,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,9414.0,7347.0,9834.714285714286,688.8610683066579,7789.428571428572,359.595076506383,0.0,0.0,0.0,0.0,1.0
2022-10-30,Suvarnabhumi,Train,7388.0,-58.0,72.0,0.0,32.5,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,8670.0,7432.0,9815.57142857143,704.1921747986395,7803.571428571428,340.7471482604536,0.0,0.0,0.0,0.0,1.0
2022-10-31,Suvarnabhumi,Train,7944.0,556.0,87.0,0.0,32.0,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,9400.0,7614.0,9901.42857142857,563.9065694311761,7797.285714285715,349.04857077764586,0.0,0.0,0.0,1.0,0.0
2022-11-01,Suvarnabhumi,Train,8471.0,527.0,90.0,0.0,31.5,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,10268.0,8339.0,10011.714285714286,523.5426484651691,7844.428571428572,342.38957204861265,0.0,0.0,0.0,1.0,0.0
2022-11-02,Suvarnabhumi,Train,8114.0,-357.0,76.0,0.0,31.7,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,10110.0,7968.0,10054.714285714286,559.2440475873871,7863.285714285715,376.1394751444177,0.0,0.0,0.0,1.0,0.0
2022-11-03,Suvarnabhumi,Train,8157.0,43.0,88.0,0.0,32.2,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,10468.0,8082.0,9989.142857142857,578.2667863456236,7884.142857142857,386.8102155542901,0.0,0.0,0.0,1.0,0.0
2022-11-04,Suvarnabhumi,Train,8294.0,137.0,82.0,0.0,31.9,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,10513.0,7744.0,9995.0,584.1035867036078,7894.857142857143,394.17273225980074,0.0,0.0,0.0,1.0,0.0
2022-11-05,Suvarnabhumi,Train,7333.0,-961.0,105.0,0.1,32.0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,9280.0,7446.0,10077.42857142857,698.8325639099626,7973.428571428572,413.4359511632973,0.0,0.0,0.0,0.0,1.0
2022-11-06,Suvarnabhumi,Train,7467.0,134.0,97.0,0.4,33.0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,9271.0,7388.0,10250.0,612.9725388085128,7957.285714285715,438.88484225582357,0.0,0.0,0.0,0.0,1.0
2022-11-07,Suvarnabhumi,Train,8171.0,704.0,102.0,0.9,32.4,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,10172.0,7944.0,10262.57142857143,590.0205807548632,7968.571428571428,422.5166099862824,0.0,0.0,0.0,1.0,0.0
2022-11-08,Suvarnabhumi,Train,8134.0,-37.0,112.0,0.0,33.3,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,10569.0,8471.0,10294.42857142857,590.3354574993551,8001.0,428.9782434265732,0.0,0.0,0.0,1.0,0.0
