Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,Passenger_Arrival_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-10-08,Banthapchang,Train,-0.8826417500722374,-0.839745570633564,0.3775168502797841,0.39652023924649504,0.280549530763699,0.0
2022-10-09,Banthapchang,Train,-1.3013577655985147,-1.2499396574630197,0.3445943803048436,0.4153643188662695,0.20505797033606085,0.0
2022-10-10,Banthapchang,Train,0.5828643042697332,0.6842461072575201,0.31609433166982087,0.4087566545840105,0.2402686341296792,1.0
2022-10-11,Banthapchang,Train,0.6113684461717568,0.7498771611502331,0.3271503850196137,0.33998800038717153,0.11474612272577228,1.0
2022-10-12,Banthapchang,Train,0.7086756892165958,0.8222643529436664,0.32027106293529783,0.3010761996138708,0.042113034460306946,1.0
2022-10-13,Banthapchang,Train,-1.0615298130435578,0.663012530998113,0.31265467062766295,0.2993631014666186,0.03867060010936015,0.0
2022-10-14,Banthapchang,Train,-0.6103780498356675,0.7045145209596815,-0.13106160381071047,-0.14016893745695272,0.3745159040223008,0.0
2022-10-15,Banthapchang,Train,-1.0556324043741736,-0.9690773533044983,-0.46741131571886896,-0.4725099780238849,0.0942441513519214,0.0
2022-10-16,Banthapchang,Train,-1.1205038997373997,-1.36189851410353,-0.46986821646326693,-0.5155821600119412,0.1986622726776446,0.0
2022-10-17,Banthapchang,Train,0.555343063812607,0.7276784223335802,-0.4030405162156274,-0.4705521515698828,0.04968054484049394,1.0
2022-10-18,Banthapchang,Train,0.6182487562860383,0.7228526095473512,-0.4460362792426016,-0.47740454415889166,0.028332236100331285,1.0
2022-10-19,Banthapchang,Train,0.6860689559839565,0.7923443136690473,-0.46421734475115045,-0.47569144601163943,0.03397664405174323,1.0
2022-10-20,Banthapchang,Train,0.5052150901228414,-1.0800710473877628,-0.48460962092965865,-0.48132019706689666,0.013662636295941513,1.0
2022-10-21,Banthapchang,Train,0.42363427019636013,-0.6167930199097892,-0.061285622669792615,-0.0912232761068893,-0.14199000228987704,1.0
2022-10-22,Banthapchang,Train,-0.8472572980559323,-0.9787289788769561,0.23673643762574823,0.16623090259444534,-0.2491660094953896,0.0
2022-10-23,Banthapchang,Train,-1.2679391164720044,-1.0993742985326784,0.2603226847719742,0.2181133036255127,-0.47127344284738376,0.0
2022-10-24,Banthapchang,Train,-1.2738365251413886,0.5587749748155689,0.23133125598807192,0.18140405761296474,-0.27655379022019005,0.0
2022-10-25,Banthapchang,Train,0.5887617129391174,0.6514305803111636,-0.24039368693644536,-0.27403532124937713,0.27176566687669435,1.0
2022-10-26,Banthapchang,Train,0.6841031530941617,0.7122358214176476,-0.23179453433105052,-0.28137717045188654,0.2520628622199817,1.0
2022-10-27,Banthapchang,Train,0.555343063812607,0.5829040387467134,-0.23351436485212948,-0.28186662706538707,0.2506029314802961,1.0
2022-10-28,Banthapchang,Train,0.6221803620656278,0.55394916202934,-0.20771690703594498,-0.26938548342112095,0.2808371260120536,1.0
2022-10-29,Banthapchang,Train,-0.8757614399579559,-0.8860733733813614,-0.15882458222241413,-0.21995036545755703,0.39439227697621343,0.0
2022-10-30,Banthapchang,Train,-1.2954603569291305,-1.2132634802876803,-0.14776852887262054,-0.2270474863533158,0.41175465478998957,0.0
2022-10-31,Banthapchang,Train,0.6683767299758039,-1.2943371350963255,-0.15931596237129372,-0.23389987894232472,0.4380091372759872,1.0
2022-11-01,Banthapchang,Train,0.7853420019185903,0.6852112698147659,0.33304694680617036,0.24968325519630397,-0.07557616834944135,1.0
2022-11-02,Banthapchang,Train,0.787307804808385,0.7054796835169272,0.3622840656645128,0.2986289165463674,0.022552463758146356,1.0
2022-11-03,Banthapchang,Train,0.671325434310496,0.6842461072575201,0.39078411429953547,0.3243253887551508,0.0756915991163494,1.0
2022-11-04,Banthapchang,Train,0.7027782805472117,0.7460165109212499,0.3841504822896598,0.3532033289516888,0.1202916831035676,1.0
2022-11-05,Banthapchang,Train,-0.8787101442926479,-0.8426410583053013,0.3780082304286637,0.3732710501052142,0.15352508228837308,0.0
2022-11-06,Banthapchang,Train,-1.296443258374028,-1.2586261204782319,0.3777625403542235,0.3725368651849638,0.1563641379061596,0.0
2022-11-07,Banthapchang,Train,0.6103855447268594,0.6398486296242143,0.35663319395239634,0.37229213687821316,0.15767538745758974,1.0
2022-11-08,Banthapchang,Train,0.9258969085389134,0.8000656141270135,0.3475426611981219,0.35785316677994417,0.13506424134518982,1.0
2022-11-09,Banthapchang,Train,0.8344870741634586,0.8174385401574376,0.36498665648335094,0.3928493146452399,0.2156459352330896,1.0
2022-11-10,Banthapchang,Train,0.7401285354533115,0.6581867182118841,0.3644952763344714,0.40459627336925563,0.23996944665524858,1.0
2022-11-11,Banthapchang,Train,0.7391456340084142,0.7218874469901054,0.31290036070210236,0.4217272548417779,0.2684463532739284,1.0
2022-11-12,Banthapchang,Train,-0.6290531772887173,-0.8436062208625471,0.2691675274518092,0.43078220219153956,0.28366584560677,0.0
2022-11-13,Banthapchang,Train,-1.0723417289374289,-1.3416301004013687,0.32788745524293345,0.4929431921061203,0.06023274399336185,0.0
2022-11-14,Banthapchang,Train,0.6359409822941908,0.6041376150061205,0.37948237087530245,0.5487412460451926,-0.25206733938817694,1.0
2022-11-15,Banthapchang,Train,0.7666668744655404,0.8685921556914638,0.37948237087530245,0.555104182020701,-0.24417781753589773,1.0
2022-11-16,Banthapchang,Train,-0.10025219993393521,0.815508215042946,0.3355038475505691,0.5154581963271491,-0.3305982240215228,1.0
2022-11-17,Banthapchang,Train,-0.25653352967261617,0.45550258119027065,0.1394431681475669,0.28272157660759684,-0.47016747183275387,1.0
2022-11-18,Banthapchang,Train,-0.2624309383420004,0.5500885118003569,-0.017552789419498668,0.034567073562774484,-0.6389069878280242,1.0
2022-11-19,Banthapchang,Train,-1.1254184069618864,-0.612932369680806,-0.22073848098125695,-0.21481107101580033,-0.9821842085868202,0.0
2022-11-20,Banthapchang,Train,-1.353451542178075,-1.1389459633797552,-0.3418636876801044,-0.3383988659247106,-0.5800458700731621,0.0
2022-11-21,Banthapchang,Train,0.5720523883758621,0.6041376150061205,-0.39100170256807465,-0.40839116165530204,-0.29247694730271057,1.0
2022-11-22,Banthapchang,Train,0.8433331871675348,0.6958280579444694,-0.39075601249363445,-0.4242985015940726,-0.3468642302682234,1.0
2022-11-23,Banthapchang,Train,0.784359100473693,0.04530849436081481,-0.37011804624068684,-0.40520969366754744,-0.26652637719776373,1.0
2022-11-24,Banthapchang,Train,0.6015394317227831,-0.16123629288978178,-0.1706177057955267,-0.1849542175922613,0.16262996186499823,1.0
2022-11-25,Banthapchang,Train,0.7234192108900563,-0.24810092304190182,0.028882634649633438,0.028693594200766625,0.33076288556330863,1.0
2022-11-26,Banthapchang,Train,-0.9986241205701264,-1.0887575104029747,0.27260718849396715,0.27415608587133566,0.45645115352143784,0.0
2022-11-27,Banthapchang,Train,-1.2807168352556701,-1.331978474828911,0.3045468981711477,0.30572603744212695,0.326163122804644,0.0
2022-11-28,Banthapchang,Train,0.754872057126772,0.6051027775633663,0.3291159056151328,0.3238359321416503,0.23259626783268023,1.0
2022-11-29,Banthapchang,Train,0.8256409611593822,0.7769017127531148,0.3443486902304034,0.3693553971972093,0.3073458349476112,1.0
2022-11-30,Banthapchang,Train,0.8197435524899981,0.8290204908443869,0.3399262688904862,0.36495028767570376,0.2977459068198916,1.0
2022-12-01,Banthapchang,Train,0.7244021123349537,0.6224757035937903,0.3443486902304034,0.3737605067187155,0.3159038627541478,1.0
2022-12-02,Banthapchang,Train,0.8246580597144849,0.7093403337459103,0.3762883999075847,0.404351545062505,0.36275153159844153,1.0
2022-12-03,Banthapchang,Train,-0.9819147960068713,-0.9632863779610236,0.403559998170408,0.42955856065778786,0.409064766841021,0.0
2022-12-04,Banthapchang,Train,-1.2335375659005965,-1.2354622191043332,0.4069996592125659,0.4337189418725435,0.39179584303806936,0.0
2022-12-05,Banthapchang,Train,-1.3554173450678697,0.6649428561126045,0.40159447757488964,0.44546590059655844,0.33176067022205413,0.0
2022-12-06,Banthapchang,Train,0.7460259441226957,0.7595287867226909,-0.11779433979095834,-0.07996577399637489,0.9970062477895055,1.0
2022-12-07,Banthapchang,Train,0.8256409611593822,0.8463934168748108,-0.10305293532456741,-0.09978876684315044,0.9468426779325825,1.0
2022-12-08,Banthapchang,Train,0.692949266098238,0.7479468360357415,-0.12835901299187233,-0.09832039700264886,0.9507615654956749,1.0
2022-12-09,Banthapchang,Train,0.8099145380410244,0.8164733776001918,-0.12270814127975584,-0.10615170281865882,0.9324771335276425,1.0
2022-12-10,Banthapchang,Train,-0.8806759471824427,-0.9497741021595827,-0.13818661596946652,-0.10982262741991393,0.9226415667192731,0.0
2022-12-11,Banthapchang,Train,-1.1283671112965785,-1.2566957953637403,-0.10747535666448453,-0.08461561182463104,0.856083400720365,0.0
2022-12-12,Banthapchang,Train,-0.9062313847497742,-1.375410789904971,-0.06816494475410849,-0.058429683002347105,0.7644138209066923,0.0
2022-12-13,Banthapchang,Train,0.7715813816900272,0.8174385401574376,0.06057665425237384,0.053411153182548986,0.3556711551091361,1.0
2022-12-14,Banthapchang,Train,0.8010684250369481,0.7469816734784958,0.030356775096272215,0.0597740891580566,0.37156677611890643,1.0
2022-12-15,Banthapchang,Train,0.7175218022206722,0.7701455748523944,0.02642573390523469,0.05365588148929886,0.3551474448101398,1.0
2022-12-16,Banthapchang,Train,0.7135901964410827,0.7556681364937077,-0.0035484551764275274,0.0597740891580566,0.36931952503496723,1.0
2022-12-17,Banthapchang,Train,-0.625121571509128,-0.8291287825038605,-0.0033027651019873396,0.035790715096525406,0.3084138053448826,0.0
2022-12-18,Banthapchang,Train,-0.8482401995008296,-1.1022697862044157,0.05836544358241528,0.09942007485160848,0.13310598471531832,0.0
2022-12-19,Banthapchang,Train,0.5907275158289121,-0.8696656099081831,0.11905089196905871,0.16916764227544928,-0.14038397197487607,1.0
2022-12-20,Banthapchang,Train,0.6398725880737803,0.6987235456162068,0.4915170448198755,0.5418888534561838,-0.683696733140984,1.0
2022-12-21,Banthapchang,Train,0.5730352898207596,0.7315390725625632,0.4863575532566386,0.5090952603516415,-0.7443491617374874,1.0
2022-12-22,Banthapchang,Train,0.6211974606207304,0.6523957428684094,0.4595773351426941,0.4523182931855674,-0.853908499750676,1.0
2022-12-23,Banthapchang,Train,0.5730352898207596,0.7566332990509534,0.4554006038772172,0.42833491912403615,-0.9019419231154927,1.0
2022-12-24,Banthapchang,Train,-0.8413598893865482,-0.58687298063517,0.4200212331578779,0.39333877125874045,-0.9718063079789622,0.0
2022-12-25,Banthapchang,Train,-1.0418717841456104,-0.8638746345647085,0.3723573587165472,0.339498543773671,-0.7359795946277256,0.0
2022-12-26,Banthapchang,Train,0.22017367110260566,0.5935208268764169,0.3355038475505691,0.29128706734385795,-0.5007191199991416,1.0
2022-12-27,Banthapchang,Train,0.221156572547503,0.6784551319140454,0.24508990015670365,0.19902449569898834,-0.6085398587284478,1.0
2022-12-28,Banthapchang,Train,-0.021620084342146035,0.6263363538227734,0.12126210263901806,0.09477023702335233,-0.7730970623414648,1.0
2022-12-29,Banthapchang,Train,-0.37644750595009463,0.6359879793952312,-0.029591603067051435,-0.05329038856059042,-0.9622391966736632,1.0
2022-12-30,Banthapchang,Train,-1.0015728249048186,0.6176498908075614,-0.2428505876808433,-0.3016896199121634,-1.2552187512777133,0.0
2022-12-31,Banthapchang,Train,-1.5372541123738823,-0.7741145167408511,-0.6192477817226977,-0.6937443673261728,-1.4263004629200433,0.0
2023-01-01,Banthapchang,Train,-1.5569121412718294,-1.0086490181515753,-0.7111358695632019,-0.8670120085053985,-0.7813790322934077,0.0
2023-01-02,Banthapchang,Train,-1.6021256077371082,0.2383410058099705,-0.8870499628621369,-0.9952496412425649,-0.3631229554143124,0.0
2023-01-03,Banthapchang,Train,0.007866959004774902,0.19201320306217312,-1.3538611042978563,-1.448975921957655,-0.3966868940728068,1.0
2023-01-04,Banthapchang,Train,0.39119852251474707,0.03372654367386547,-1.4179862137266577,-1.5020819645224741,-0.6142005223683222,1.0
2023-01-05,Banthapchang,Train,0.4570529193228705,-0.20177312029410446,-1.3265895060350326,-1.3992960756873403,-0.18181728690286203,1.0
2023-01-06,Banthapchang,Train,0.45312131354328106,-0.8609791468929711,-1.168610788170207,-1.1917664715630705,0.4102174917395354,1.0
2023-01-07,Banthapchang,Train,-0.8944365674110057,-1.135085313150772,-0.829312795368771,-0.8295685775725994,0.7776259940376878,0.0
2023-01-08,Banthapchang,Train,-1.2492639890189543,-1.6997054091395525,-0.7654333760144099,-0.6695162649578911,0.3732330971567853,0.0
2023-01-09,Banthapchang,Train,0.8590596102858926,-1.5954678529570085,-0.6467650700599611,-0.5929163049450421,0.0959703105449447,1.0
2023-01-10,Banthapchang,Train,1.0467937862612893,-0.059894224378975035,-0.027380392397092876,0.019883375157754835,-0.37217906661683237,1.0
2023-01-11,Banthapchang,Train,0.9720932764490896,0.39276701496929506,0.22174934308491712,0.2785611953928412,0.07493742736615143,1.0
2023-01-12,Banthapchang,Train,0.9593155576654239,0.41882640401493104,0.37088321826990767,0.4231956246822795,0.324374297160972,1.0
2023-01-13,Banthapchang,Train,0.7951710163675639,0.4719103446634489,0.49987050735083016,0.5482517894316921,0.5083057074343356,1.0
2023-01-14,Banthapchang,Train,-0.7961464229212694,-0.8841430482668697,0.613379321742042,0.6334172401808029,0.5898282296629606,0.0
2023-01-15,Banthapchang,Train,-1.1440935344149363,-1.2335318939898416,0.6224698544963164,0.6578900708558346,0.49311482285122454,0.0
2023-01-16,Banthapchang,Train,0.692949266098238,0.8377069538595989,0.6492500726102609,0.6840759996781186,0.35477187223456075,1.0
2023-01-17,Banthapchang,Train,0.9426062331021686,0.9187806086682443,0.6330345276972303,0.6427169158373153,0.2975419021704157,1.0
2023-01-18,Banthapchang,Train,0.9062388796409662,0.9786206872174825,0.631806077325031,0.6167757153217812,0.23970812171831632,1.0
2023-01-19,Banthapchang,Train,0.8187606510451007,0.9255367465689647,0.6138707018909215,0.6003789187695101,0.20526163756269233,1.0
2023-01-20,Banthapchang,Train,0.9013243724164793,0.9178154461109985,0.5993749874989708,0.5653827709042144,0.13524503170396468,1.0
2023-01-21,Banthapchang,Train,-1.0045215292395107,-0.848432033648776,0.5944611860101733,0.591813428033249,0.18464056181106198,0.0
2023-01-22,Banthapchang,Train,-1.2984090612638226,-1.1283291752500517,0.5561335343975564,0.5399310270021817,0.40291438059283596,0.0
2023-01-23,Banthapchang,Train,0.8826492449634293,0.7740062250813775,0.5200170934548982,0.5015086828423814,0.5947707959739749,1.0
2023-01-24,Banthapchang,Train,1.002563221240908,0.9139547958820153,0.534758497921289,0.5487412460451926,0.6697059088994671,1.0
2023-01-25,Banthapchang,Train,0.8865808507430188,0.9081638205385407,0.5448317909733235,0.5636696727569621,0.7010355688787175,1.0
2023-01-26,Banthapchang,Train,0.8462818915022269,0.8685921556914638,0.5522024932065189,0.5587751066219561,0.6920124587804513,1.0
2023-01-27,Banthapchang,Train,0.8364528770532532,0.8985121949660829,0.5386895391123266,0.565627499210965,0.7032440433941659,1.0
2023-01-28,Banthapchang,Train,-0.8089241417049351,-0.9989973925791175,0.5401636795589662,0.5494754309654438,0.6747224811351935,0.0
2023-01-29,Banthapchang,Train,-1.1784950849863443,-1.270208071165181,0.5868447937025377,0.5981763640087574,0.4805565760026909,0.0
2023-01-30,Banthapchang,Train,0.8787176391838399,0.8319159785161242,0.5986379172756511,0.6280332174322956,0.3211461386004676,1.0
2023-01-31,Banthapchang,Train,1.0831611397224918,0.9535264607290923,0.6092025904765642,0.6270543042052945,0.3193685048837802,1.0
2023-02-01,Banthapchang,Train,1.1087165772898233,0.937118697255914,0.6256638254640349,0.6471220253588208,0.36637373698607933,1.0
2023-02-02,Banthapchang,Train,0.6841031530941617,0.815508215042946,0.6642371671510912,0.7024306226843926,0.4811933952173646,1.0
2023-02-03,Banthapchang,Train,0.9347430215429897,0.9043031703095575,0.6806984021385618,0.6620504520705903,0.42981816395252403,1.0
2023-02-04,Banthapchang,Train,-0.7145656029947881,-0.8156165067024195,0.6888061745950771,0.686523282745622,0.4711956954562256,0.0
2023-02-05,Banthapchang,Train,-1.1126406881782207,-1.2238802684173837,0.7141122522623812,0.7100172001936527,0.3801779221111578,0.0
2023-02-06,Banthapchang,Train,0.9072217810858635,0.8734179684776927,0.7266424460588143,0.7264139967459238,0.2931928880048746,1.0
2023-02-07,Banthapchang,Train,0.8964098651919925,1.0181923520645595,0.7347502185153288,0.7335111176416833,0.30500403589284586,1.0
2023-02-08,Banthapchang,Train,1.0359818703674182,1.0886492187435013,0.7325390078453703,0.6870127393591225,0.2093508816314747,1.0
2023-02-09,Banthapchang,Train,0.9062388796409662,0.8801741063784131,0.7305734872498519,0.6689028446595991,0.16500076406432224,1.0
2023-02-10,Banthapchang,Train,0.8806834420736347,0.9361535346986682,0.7207458842722577,0.724211441985171,0.2437300343893038,1.0
2023-02-11,Banthapchang,Train,-0.7214459131090696,-0.7162047633061044,0.7347502185153288,0.710751385113903,0.21994739416781642,0.0
2023-02-12,Banthapchang,Train,-1.1922557052149072,-1.174656977997849,0.7315562475476111,0.7090382869666508,0.22667225632220242,0.0
2023-02-13,Banthapchang,Train,0.9209824013144267,0.9052683328668033,0.7150950125601412,0.6892152941198753,0.33292176016778746,1.0
2023-02-14,Banthapchang,Train,0.994700009681729,1.0095058890493473,0.7062501698803062,0.6926414904143797,0.3390867640666577,1.0
2023-02-15,Banthapchang,Train,0.7932052134777692,1.0809279182855351,0.7165691530067799,0.7171143210894114,0.38481923629779696,1.0
2023-02-16,Banthapchang,Train,0.8875637521879162,0.841567604088582,0.6416336803026252,0.656666429322083,0.27532305778657346,1.0
2023-02-17,Banthapchang,Train,0.965212966334808,0.9911678004616776,0.6853665135529191,0.6520165914938268,0.26677045044324815,1.0
2023-02-18,Banthapchang,Train,-0.8413598893865482,-0.7287518765502995,0.6861035837762381,0.6730632258743541,0.3068978495675568,0.0
2023-02-19,Banthapchang,Train,-1.2315717630108018,-1.2393228693333163,0.6578492252156557,0.6432063724508158,0.4237899486614468,0.0
2023-02-20,Banthapchang,Train,0.838418679943048,0.8705224808059553,0.6607975061089333,0.6334172401808029,0.4751018159593678,1.0
2023-02-21,Banthapchang,Train,1.002563221240908,1.05004271645367,0.6713621793098472,0.6128600624137762,0.43878738454059524,1.0
2023-02-22,Banthapchang,Train,0.9003414709715819,0.7865533383255726,0.6251724453151554,0.6148178888677783,0.4430717900409675,1.0
2023-02-23,Banthapchang,Train,0.881666343518532,1.0133665392783306,0.6748018403520052,0.6414932743035635,0.48693329746875236,1.0
2023-02-24,Banthapchang,Train,0.7755129874696166,0.9940632881334149,0.6470388619403015,0.6400249044630612,0.48438094309546686,1.0
2023-02-25,Banthapchang,Train,-0.9239236107579267,-0.839745570633564,0.6055172393599669,0.59279234126025,0.4015516889715701,0.0
2023-02-26,Banthapchang,Train,-1.2895629482597464,-1.2277409186463668,0.5576076748441953,0.5722351634932232,0.4846304601444971,0.0
2023-02-27,Banthapchang,Train,0.7381627325635168,0.9120244707675238,0.5354955681446089,0.5577961933949542,0.5594378813399701,1.0
2023-02-28,Banthapchang,Train,0.867905723289969,0.8685921556914638,0.5065041393607066,0.532833906106422,0.5199499003355257,1.0
2023-03-01,Banthapchang,Train,0.8993585695266846,0.9815161748892198,0.5330386674002101,0.49930612808162866,0.448081293787248,1.0
2023-03-02,Banthapchang,Train,0.881666343518532,0.9043031703095575,0.5421292001544845,0.499061399774878,0.4475735231571062,1.0
2023-03-03,Banthapchang,Train,0.7371798311186194,0.8309508159588784,0.5416378200056049,0.499061399774878,0.4475735231571062,1.0
2023-03-04,Banthapchang,Train,-0.9632396685538213,-1.0279522692964909,0.5490085222388004,0.48951699581161584,0.4322278919624101,0.0
2023-03-05,Banthapchang,Train,-1.2659733135822095,-1.314605548798487,0.5571162946953157,0.479727863541603,0.4718671515887731,0.0
2023-03-06,Banthapchang,Train,-1.2787510323658753,0.798135289012522,0.572349079310587,0.48560134290361084,0.44158833623818344,0.0
2023-03-07,Banthapchang,Train,0.8855979492981215,0.9728297118740078,0.03502488651062952,-0.016581142548042466,1.0652725481489982,1.0
2023-03-08,Banthapchang,Train,0.9258969085389134,1.0172271895073137,0.03453350636174993,-0.012176033026536961,1.0768216834355242,1.0
2023-03-09,Banthapchang,Train,0.7361969296737221,0.902372845195066,0.0067705279500462736,-0.005568368744277925,1.0947290612384741,1.0
2023-03-10,Banthapchang,Train,0.7371798311186194,0.8599056926762517,-0.026643322173773094,-0.04178815814332536,1.006060053185971,1.0
2023-03-11,Banthapchang,Train,-0.9278552165375162,-0.99610190490738,-0.0571088914043149,-0.04178815814332536,1.006060053185971,0.0
2023-03-12,Banthapchang,Train,-1.188324099435318,-1.2547654702492488,-0.0261519420248935,-0.03297793910031357,0.9819999068957098,0.0
2023-03-13,Banthapchang,Train,0.6880347588737512,-1.3126752236839954,-0.031802813737009994,-0.013644402867038538,0.9118584153989315,1.0
2023-03-14,Banthapchang,Train,0.776495888914514,0.9708993867595163,0.5082239698817855,0.4760569389403479,0.24398715215252817,1.0
2023-03-15,Banthapchang,Train,0.8531622016165085,0.9081638205385407,0.47407304953464563,0.4488920968910629,0.18916263960888755,1.0
2023-03-16,Banthapchang,Train,0.7224363094451589,0.7711107374096402,0.47824978080012337,0.43078220219153956,0.14759380173776526,1.0
2023-03-17,Banthapchang,Train,0.6280777707350119,0.7402255355777753,0.4878316937032774,0.4273560058970351,0.14157373688867697,1.0
2023-03-18,Banthapchang,Train,-0.9121287934191583,-0.874491422694412,0.48537479295887864,0.40019116384774933,0.09726527147871404,0.0
2023-03-19,Banthapchang,Train,-1.194221508104702,-1.2769642090659017,0.4755471899812852,0.40410681675575433,0.08104013969243058,0.0
2023-03-20,Banthapchang,Train,0.8079487351512297,0.8087520771422255,0.4907799745965557,0.40263844691525275,0.08858042685017435,1.0
2023-03-21,Banthapchang,Train,0.8030342279267428,0.836741791302353,0.48930583414991696,0.4324953003387918,0.144111401383468,1.0
2023-03-22,Banthapchang,Train,0.7302995210043379,0.9245715840117189,0.5057670691373868,0.4391029646210501,0.1570412076029568,1.0
2023-03-23,Banthapchang,Train,0.7922223120328719,0.8087520771422255,0.46817648774808895,0.40851192627726063,0.09586619381922458,1.0
2023-03-24,Banthapchang,Train,0.6084197418370647,0.7305739100053175,0.4460643810485026,0.42588763605653274,0.1288124197817301,1.0
2023-03-25,Banthapchang,Train,-0.8610179182844954,-0.9130979249842431,0.4460643810485026,0.42099306992152674,0.12207059067445356,0.0
2023-03-26,Banthapchang,Train,-1.3023406670434121,-1.2171241305166633,0.4460643810485026,0.4337189418725435,0.070300641019353,0.0
2023-03-27,Banthapchang,Train,0.6477357996329592,0.8029611017987508,0.4401678192619459,0.4067988281300084,0.2131107463937818,1.0
2023-03-28,Banthapchang,Train,0.7607694657961562,0.9014076826378202,0.41240484085024304,0.36690811412970664,0.14032507437006006,1.0
2023-03-29,Banthapchang,Train,0.7165389007757748,0.7769017127531148,0.38292203191746044,0.3563847969394426,0.11831876068470187,1.0
2023-03-30,Banthapchang,Train,0.7017953791023143,0.7218874469901054,0.3929953249694948,0.35295860064493817,0.11180225367786824,1.0
2023-03-31,Banthapchang,Train,0.7293166195594405,0.7305739100053175,0.41240484085024304,0.3304435964239085,0.06617913920136864,1.0
2023-04-01,Banthapchang,Train,-0.5327288356887756,-0.9130979249842431,0.44385317037854405,0.36054517815419823,0.11836800530832516,0.0
2023-04-02,Banthapchang,Train,-0.943581639655874,-1.240288031890562,0.5573619847697558,0.4422844326088046,-0.1614919426740202,0.0
2023-04-03,Banthapchang,Train,0.8482476943920216,0.6938977328299779,0.6232069247196361,0.5316102645726704,-0.6755355147226023,1.0
2023-04-04,Banthapchang,Train,0.8108974394859217,0.7855881757683268,0.6772587410964039,0.5815348391497356,-0.5801580130623099,1.0
2023-04-05,Banthapchang,Train,0.8738031319593531,0.8164733776001918,0.7077243103269457,0.5940159827940017,-0.5556486746055973,1.0
2023-04-06,Banthapchang,Train,-1.0497349957047895,0.798135289012522,0.747280412311762,0.6331725118740523,-0.48073576408822905,0.0
2023-04-07,Banthapchang,Train,0.3872669167351576,0.8541147173327771,0.28808566318367784,0.19706666924498545,0.19595194017104897,1.0
2023-04-08,Banthapchang,Train,-1.0369572769211237,-0.4671928235366935,0.19398636467321426,0.1119012184958746,0.049666457294579844,0.0
2023-04-09,Banthapchang,Train,-1.3043064699332068,-0.9816244665486934,0.06843873663444967,-0.013644402867038538,0.40446249784177907,0.0
2023-04-10,Banthapchang,Train,0.2850451664658317,0.9062334954240492,-0.025906251950454096,-0.10345969144440555,0.7210973535967565,1.0
2023-04-11,Banthapchang,Train,0.21427626243322145,0.9052683328668033,-0.18486773011303803,-0.24368901121233755,0.41351688197014697,1.0
2023-04-12,Banthapchang,Train,-0.21721747187672158,0.971864549316762,-0.342355067828984,-0.3922390934097808,0.047292272849533794,1.0
2023-04-13,Banthapchang,Train,-1.4330665592147616,-1.005753530479838,-0.6143339802339002,-0.6638875139026338,-0.6468073874264368,0.0
2023-04-14,Banthapchang,Train,-1.4183230375413012,0.484457457907644,-0.6846013415236983,-0.759331553535258,-0.31610299574458495,0.0
2023-04-15,Banthapchang,Train,-1.3190499916066674,-0.9603908902892863,-1.1428133303540227,-1.208897453035593,-0.4204427791792324,0.0
2023-04-16,Banthapchang,Train,-1.491057744463706,-1.3522468885310723,-1.2199600137281366,-1.2791344770729343,-0.29040073573372605,0.0
2023-04-17,Banthapchang,Train,-0.46785734032554954,0.2817733208860305,-1.2683609583927875,-1.3256328553554946,-0.17306905769936415,0.0
2023-04-18,Banthapchang,Train,0.6005565302778858,0.2865991336722594,-1.4592621462325528,-1.513094738326238,-0.74476717002872,1.0
2023-04-19,Banthapchang,Train,0.5995736288329884,-0.09657040155431461,-1.3858008139750368,-1.4169165137733633,-0.23632794832371684,1.0
2023-04-20,Banthapchang,Train,0.536667936359557,-1.2817900218521305,-1.1968651467307903,-1.2135472908638485,0.4628667686040725,1.0
2023-04-21,Banthapchang,Train,0.4079078470780023,-1.3155707113557327,-0.7180151916475177,-0.7231117641362114,0.6473062419667889,1.0
2023-04-22,Banthapchang,Train,-1.0949484621700682,-1.2634519332644607,-0.26004889289163297,-0.2684065701941199,0.32685626312149996,0.0
2023-04-23,Banthapchang,Train,-1.3141354843821804,-1.5423839123084906,-0.23597126559652745,-0.2126085162550476,0.11883270761525713,0.0
2023-04-24,Banthapchang,Train,0.5563259652575043,-0.46815798609393927,-0.19223843234623428,-0.1685574210399902,-0.09020488862756693,1.0
2023-04-25,Banthapchang,Train,0.7283337181145432,0.5751827382887471,0.07900340983536287,0.08644947459384184,-0.017747834545690833,1.0
2023-04-26,Banthapchang,Train,0.6575648140819329,0.645639604967689,0.1441112795619242,0.11826415447138298,0.05425495395522097,1.0
2023-04-27,Banthapchang,Train,0.6310264750697041,0.5993118022198916,0.15246474209287886,0.13270312456965197,0.0839485594575037,1.0
2023-04-28,Banthapchang,Train,0.7312824224492352,0.4834922953503982,0.17850788998350356,0.15619704201768264,0.12712612036334625,1.0
2023-04-29,Banthapchang,Train,-0.9494790483252582,-1.1688660026543745,0.2529519825387787,0.23671265493853733,0.2595097252074819,0.0
2023-04-30,Banthapchang,Train,-1.339690921949512,-1.3705849771187422,0.3104434599577044,0.272932444337584,0.11051970559762056,0.0
2023-05-01,Banthapchang,Train,-0.8796930457375454,0.5973814771054,0.31609433166982087,0.2665695083620756,0.14421297964289906,0.0
