Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,Is_Long_Holiday,day_sin,day_cos,month_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2023-08-31,Ladkrabang,Train,0.09337567117437333,-0.34328278480323504,5.241074405280618,0.5163151136996446,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.9439552740352971,1.0033748810152747,0.786134066412929,0.6371553722300309,0.8255549933349622,0.4745591501736036,1.0
2023-09-01,Ladkrabang,Train,0.5957369900474506,-0.482048627282656,2.1410210998221113,0.13739477815536483,0,-0.433883739117558,-0.9009688679024191,-1.8369701987210297e-16,1.4390744177828463,1.4726807977637353,0.7951277638046237,0.658320791475383,0.8302996535950133,0.48688316269193477,1.0
2023-09-02,Ladkrabang,Train,-2.0143965528518124,-0.23920840294366932,3.7048872762364478,0.4689500717566092,0,-0.9749279121818236,-0.2225209339563146,-1.8369701987210297e-16,-0.23656018942716941,-0.15322057501508404,0.8050681661849187,0.7127394711238526,0.8341728456440338,0.5091087069952578,0.0
2023-09-03,Ladkrabang,Train,-0.265368710749224,-0.5514315485223665,-0.2393769740120998,-0.09943043155980873,0,-0.7818314824680299,0.6234898018587334,-1.8369701987210297e-16,-0.770531740832977,-0.6743296585303145,0.8138725225788951,0.665962140527236,0.8582834661491923,0.3867715954299925,0.0
2023-09-04,Ladkrabang,Train,1.8590892984827103,-0.9677290759606295,1.2829706313469889,-0.004700347673737955,0,0.0,1.0,-1.8369701987210297e-16,1.011697933542004,0.9484942984009739,0.8824139637534997,0.08476806412355682,0.9039871323276438,-0.024022671232335126,1.0
2023-09-05,Ladkrabang,Train,-0.029979955168126085,-1.3493351427790372,0.6878711128884358,-0.3362556412749806,0,0.7818314824680298,0.6234898018587336,-1.8369701987210297e-16,0.8986274651006623,0.9290039980332783,0.9079749984456872,0.15872719211761244,0.9325519236891762,0.04585977577543226,1.0
2023-09-06,Ladkrabang,Train,0.09635527567539988,-0.9677290759606295,-0.488488400343587,-0.7151759768192587,0,0.9749279121818236,-0.22252093395631434,-1.8369701987210297e-16,0.9110801598629246,0.9074620871005621,0.9506713934315248,0.2512734772369571,0.9637311196837981,0.11262010440193626,1.0
2023-09-07,Ladkrabang,Train,-0.06871481368147131,-0.5514315485223665,0.2726854023359572,-0.383620683218016,0,0.43388373911755823,-0.900968867902419,-1.8369701987210297e-16,0.9912755141318939,1.028507110436777,1.006716328756617,0.37379006390715824,1.0247338944558846,0.25008156374332685,1.0
2023-09-08,Ladkrabang,Train,0.27870707113822507,-1.0024205365804848,0.86778492079451,-0.7625410187622941,0,-0.433883739117558,-0.9009688679024191,-1.8369701987210297e-16,1.491375735784348,1.4931969034139412,1.0370108883918006,0.43450468609788606,1.0431315566887371,0.28780008249072064,1.0
2023-09-09,Ladkrabang,Train,-1.904747107214035,-0.8983461547209189,2.3486139550983505,0.3268549459275064,0,-0.9749279121818236,-0.2225209339563146,-1.8369701987210297e-16,-0.19023616491155365,-0.025507817342552194,1.016940742633491,0.34423779637556967,1.0215385110154427,0.1870962228847025,0.0
2023-09-10,Ladkrabang,Train,-0.6831092617931471,-1.2799522215393266,0.32804349707628766,-1.0467312704205014,0,-0.7818314824680299,0.6234898018587334,-1.8369701987210297e-16,-0.40990170051786073,-0.43223961185788456,1.0142899686654125,0.36194939350171573,1.0093379560610256,0.2608472769078594,0.0
2023-09-11,Ladkrabang,Train,2.273850245025607,-1.626866827737879,1.4767239629381452,-0.3362556412749806,0,0.0,1.0,-1.8369701987210297e-16,1.146187036974437,1.0998005775712425,0.9452751749965078,0.955914253487018,0.9715743335830669,0.5971648268870936,1.0
2023-09-12,Ladkrabang,Train,-0.25225845094470717,-1.626866827737879,0.2865249260210398,-1.283556480135675,0,0.7818314824680298,0.6234898018587336,-1.8369701987210297e-16,1.1232740786118742,1.094158648517436,0.9421510485341291,0.947969324779381,0.9708965249744882,0.5955678808040155,1.0
2023-09-13,Ladkrabang,Train,0.12376763708484419,-1.3840266033988924,-0.08714221347619103,-0.6204458929331895,0,0.9749279121818236,-0.22252093395631434,-1.8369701987210297e-16,1.2059599718332958,1.2305907510913052,0.9037148259969886,0.8729139048035098,0.9394268395761901,0.536729355720624,1.0
2023-09-14,Ladkrabang,Train,-0.1694254458161689,-1.9737814339364317,0.9646615865900883,-0.7151759768192587,0,0.43388373911755823,-0.900968867902419,-1.8369701987210297e-16,1.1506700070888514,1.1259586122752552,0.8696334464074065,0.7794834133364802,0.9096032607987257,0.44675838964850884,1.0
2023-09-15,Ladkrabang,Train,0.5129039849189124,-1.8350155914570105,5.448667260556857,-0.383620683218016,0,-0.433883739117558,-0.9009688679024191,-1.8369701987210297e-16,1.3857768842003637,1.378819614414043,0.8195527525104915,0.6600109218649229,0.8877197257217541,0.389323462118977,1.0
2023-09-16,Ladkrabang,Train,-1.950633016529844,-2.0778558157959974,2.2102187182475244,-0.4309857251610497,0,-0.9749279121818236,-0.2225209339563146,-1.8369701987210297e-16,-0.20418318304528743,-0.09013355014070085,0.8066775646655385,0.5989394006700344,0.8625439774031154,0.27538456098514574,0.0
2023-09-17,Ladkrabang,Train,-0.713501227703618,-1.8003241308371554,0.6325130181481055,-0.4783507671040851,0,-0.7818314824680299,0.6234898018587334,-1.8369701987210297e-16,-0.7730222797854295,-0.6322716419473923,0.7865127484083682,0.7113039429029915,0.8387238463016342,0.4104709144745929,0.0
2023-09-18,Ladkrabang,Train,2.118314890072021,-1.2799522215393266,-0.2947350687524303,-0.4783507671040851,0,0.0,1.0,-1.8369701987210297e-16,1.1297494798882506,1.0962102590824565,0.7615197367093417,0.9334843362700926,0.8199388648638803,0.5788531947248948,1.0
2023-09-19,Ladkrabang,Train,0.07549804416821398,-0.2738998635635246,-0.37777221086292606,-0.383620683218016,0,0.7818314824680298,0.6234898018587336,-1.8369701987210297e-16,0.9210423156727344,0.9274652901095128,0.711817724807867,0.7997627532061466,0.7832403701994031,0.48386404457935495,1.0
2023-09-20,Ladkrabang,Train,0.029612134852405034,-0.34328278480323504,-0.19785840295685198,0.23212486204143562,0,0.9749279121818236,-0.22252093395631434,-1.8369701987210297e-16,1.0266411672567188,1.0726167375847198,0.7141844872793651,0.8054184046170968,0.7765591139148411,0.46967951334508173,1.0
2023-09-21,Ladkrabang,Train,-0.21411951333156723,-0.8983461547209189,2.50084871563426,0.4689500717566092,0,0.43388373911755823,-0.900968867902419,-1.8369701987210297e-16,0.8871709859193809,1.0100426153515916,0.7015933109309915,0.7697063824705949,0.7626156225383649,0.42707416339632237,1.0
2023-09-22,Ladkrabang,Train,0.5754756794404701,-0.41266570604294556,-0.1701793555866867,-0.14679547350284075,0,-0.433883739117558,-0.9009688679024191,-1.8369701987210297e-16,1.3180342246936567,1.2454649276877046,0.6819018471681212,0.7315747407560959,0.7486721311618875,0.389105440369983,1.0
2023-09-23,Ladkrabang,Train,-2.1276215238908214,-0.20451694232381407,0.36956206813153564,-0.004700347673737955,0,-0.9749279121818236,-0.2225209339563146,-1.8369701987210297e-16,-0.31028014241976226,-0.21630759988946727,0.672150785785547,0.6834345644699339,0.7496404291741435,0.3936385532996415,0.0
2023-09-24,Ladkrabang,Train,-0.40064275509582964,-0.03105963922453784,1.6289587234740543,-0.004700347673737955,0,-0.7818314824680299,0.6234898018587334,-1.8369701987210297e-16,-0.9045227364749194,-0.731774754350891,0.6342825862415665,0.8990728442452771,0.6991921027356396,0.7010405179981285,0.0
2023-09-25,Ladkrabang,Train,2.291727872031766,-0.620814469762077,0.21732730759562668,0.042664694269297435,0,0.0,1.0,-1.8369701987210297e-16,0.8682428898807423,0.9018201580467554,0.6461163985990594,0.7992853403157396,0.6954157404878445,0.732298580941533,1.0
2023-09-26,Ladkrabang,Train,-0.09672309599112094,-1.1411863790599057,0.826266349739262,-0.8099060607053278,0,0.7818314824680298,0.6234898018587336,-1.8369701987210297e-16,0.9334950104349967,0.8920750078629076,0.6854993261248,0.9118391118696354,0.7085845934545165,0.7659099750513678,1.0
2023-09-27,Ladkrabang,Train,-0.17240505031719547,-1.5227924458783133,1.573600628733724,-1.8519369834520911,0,0.9749279121818236,-0.22252093395631434,-1.8369701987210297e-16,0.9603928311214833,0.9987587572439784,0.6975224794800138,0.9437889716023589,0.7435401516969349,0.8605259331737365,1.0
2023-09-28,Ladkrabang,Train,-0.04726166127408011,-0.2738998635635246,7.510756289634168,-1.3309215220787103,0,0.43388373911755823,-0.900968867902419,-1.8369701987210297e-16,0.7835645654973585,0.9361846350108504,0.6774523337217043,0.8970429065230336,0.7073258060385844,0.7813195635895676,1.0
2023-09-29,Ladkrabang,Train,0.8209950903250582,-1.2799522215393266,-0.03178411873586049,-0.9046361445913969,0,-0.433883739117558,-0.9009688679024191,-1.8369701987210297e-16,1.266729122273136,1.250593954100256,0.6838899276441802,0.9080759248781768,0.7013223583626012,0.7667755414468068,1.0
2023-09-30,Ladkrabang,Train,-1.7128605773479249,-0.7248888516216427,0.25884587865087455,-0.9520011865344322,0,-0.9749279121818236,-0.2225209339563146,-1.8369701987210297e-16,-0.5095232586159592,-0.48352987598339936,0.7293317670969576,1.1377191554695043,0.7474133437459554,1.001873217617869,0.0
2023-10-01,Ladkrabang,Train,-0.6133865164691257,-0.759580312241498,0.7017106365735186,-0.004700347673737955,0,-0.7818314824680299,0.6234898018587334,0.5000000000000001,-0.842259262663608,-0.7517779573598418,0.8406642737562608,0.5771821906467282,0.8622534879994393,0.4075480669824772,0.0
2023-10-02,Ladkrabang,Train,1.894844552495029,-1.626866827737879,0.24500635496579196,-0.4309857251610497,0,0.0,1.0,0.5000000000000001,1.075455730724787,0.9715749172574556,0.9181994123225614,-0.14470673063873543,0.9182211131077973,-0.12399300353665177,1.0
2023-10-03,Ladkrabang,Train,-0.13962940080590333,-1.1411863790599057,0.6878711128884358,-0.09943043155980873,0,0.7818314824680298,0.6234898018587336,0.5000000000000001,0.9967546998272893,1.077232861356016,0.9326839986481342,-0.09881957472274847,0.9531766713502156,-0.02922983235495655,1.0
2023-10-04,Ladkrabang,Train,-0.2766912078531249,-0.482048627282656,1.44904491556798,-0.5257158090471205,0,0.9749279121818236,-0.22252093395631434,0.5000000000000001,0.8547939795374989,0.8069331694145531,0.9403523090557896,-0.08090510962703197,0.9965564222992548,0.11709968501222638,1.0
2023-10-05,Ladkrabang,Train,0.30611943254766943,-0.3085913241833798,1.1999334892364928,-1.0940963123635368,0,0.43388373911755823,-0.900968867902419,0.5000000000000001,0.817435895250712,0.9043846712530311,0.9314532821629546,-0.08903862511781553,0.9935546984612625,0.11626608165760387,1.0
2023-10-06,Ladkrabang,Train,0.32876442675547124,-1.2799522215393266,3.0544296630375647,-0.9993662284774676,0,-0.433883739117558,-0.9009688679024191,0.5000000000000001,1.5058208617085722,1.4947356113377066,0.9786938610940703,-0.011799100686649595,1.0365471302054003,0.19271649398351565,1.0
2023-10-07,Ladkrabang,Train,-1.8594571187984315,-1.2105693002996163,1.5597611050486413,-0.7151759768192587,0,-0.9749279121818236,-0.2225209339563146,0.5000000000000001,0.07625150300085967,0.12477265654520618,0.9477366079668669,-0.17637527017668322,0.976318993843118,-0.06344952600754619,0.0
2023-10-08,Ladkrabang,Train,-0.6848970244937631,-0.8636546941010638,0.5356363523525269,-0.9046361445913969,0,-0.7818314824680299,0.6234898018587334,0.5000000000000001,-0.43430898225189485,-0.4553202307143662,0.8934904121201144,0.13746363564587888,0.9277104336278996,0.20438545979692,0.0
2023-10-09,Ladkrabang,Train,2.30781773633731,-0.2738998635635246,0.1896482602254614,-0.6204458929331895,0,0.0,1.0,0.5000000000000001,1.1516662226698322,1.156732770750564,0.8278837564101678,0.6999275680381578,0.8814257886420948,0.6123337688611509,1.0
2023-10-10,Ladkrabang,Train,-0.06394744647982882,-0.6555059303819323,0.5494758760376095,-0.9993662284774676,0,0.7818314824680298,0.6234898018587336,0.5000000000000001,1.037101430857019,1.3070132446383225,0.8278837564101678,0.6999275680381578,0.8528609972805624,0.5328756709425057,1.0
2023-10-11,Ladkrabang,Train,-0.06394744647982882,-1.2799522215393266,0.8816244444795925,-0.8572711026483631,0,0.9749279121818236,-0.22252093395631434,0.5000000000000001,0.8079718472313927,0.7910331875356434,0.8399069097653815,0.7330535780321903,0.8128702893744169,0.37864472456291876,1.0
2023-10-12,Ladkrabang,Train,0.8055011469197202,-0.6555059303819323,0.1896482602254614,-0.3362556412749806,0,0.43388373911755823,-0.900968867902419,0.5000000000000001,1.0659916827054676,1.1321134439703169,0.885727431213598,0.8111761559457814,0.8276852489619237,0.39937683800252555,1.0
2023-10-13,Ladkrabang,Train,-2.4810026177125706,0.2117805851144489,0.16196921285529628,-0.09943043155980873,1,-0.433883739117558,-0.9009688679024191,0.5000000000000001,1.3429396142181813,1.1757101684770044,1.0108818307064544,1.3108011732434641,0.8963375780308269,0.7004665415037478,0.0
2023-10-14,Ladkrabang,Train,0.18335972710537532,-0.41266570604294556,0.3834015918166182,0.042664694269297435,1,-0.9749279121818236,-0.2225209339563146,0.5000000000000001,-0.20916426095019236,-0.13270446936487812,0.6896648280746376,1.5760483150536375,0.595584215424318,1.0652525225454663,0.0
2023-10-15,Ladkrabang,Train,-0.08540059888722003,-0.13513402108410358,1.44904491556798,-0.2888905993319469,1,-0.7818314824680299,0.6234898018587334,0.5000000000000001,-0.779497681061806,-0.700487693234327,0.6929782955347359,1.5630504281838467,0.6042020677333909,1.0354331602727571,0.0
2023-10-16,Ladkrabang,Train,1.5861575261886778,0.24647204573430412,-0.5853650661391654,-0.3362556412749806,0,0.0,1.0,0.5000000000000001,1.1516662226698322,1.0054264915802953,0.7915302848479461,0.9521888501731062,0.699773081542993,0.45114336984281106,1.0
2023-10-17,Ladkrabang,Train,0.06894291426595557,1.07906710061083,-0.6545626845645784,-0.09943043155980873,0,0.7818314824680298,0.6234898018587336,0.5000000000000001,1.1003611202493115,1.0951844537999462,0.7754363000417547,0.9020610014675029,0.712941934509665,0.4958734294946313,1.0
2023-10-18,Ladkrabang,Train,-0.1634662368141158,1.5300560886689483,-0.44696982928833917,-0.4309857251610497,0,0.9749279121818236,-0.22252093395631434,0.5000000000000001,1.0490560178287909,0.8695072916476811,0.7804538364813314,0.9180010593850381,0.7108116788827035,0.48801457310668217,1.0
2023-10-19,Ladkrabang,Train,0.41874848268647324,0.48931227007329087,-0.08714221347619103,-0.24152555738891152,0,0.43388373911755823,-0.900968867902419,0.5000000000000001,1.7244901817338982,1.4957614166202169,0.7696613996112972,0.8896599303840519,0.7387954914368837,0.5610696727814493,1.0
2023-10-20,Ladkrabang,Train,0.23460892452303206,1.2872158643299614,0.48027825761219645,-0.052065389616773344,0,-0.433883739117558,-0.9009688679024191,0.5000000000000001,-0.34714011891605867,-0.4173654352614853,0.697427808981154,0.43690711418548506,0.6550377133767963,0.12601146572666985,1.0
2023-10-21,Ladkrabang,Train,-1.8558815933971995,0.24647204573430412,1.5874401524188064,-1.236191438192641,1,-0.9749279121818236,-0.2225209339563146,0.5000000000000001,-0.19173048828302514,-0.08705613429316995,1.0566076816558112,0.2630692611599702,1.0155350633394595,-0.1601831717812004,0.0
2023-10-22,Ladkrabang,Train,-0.5019493081307326,-0.41266570604294556,0.7155501602586012,-0.8099060607053278,1,-0.7818314824680299,0.6234898018587334,0.5000000000000001,-0.26096747116120356,-0.1942527863154959,1.091825107231713,0.029760694183441457,1.024830724257111,-0.22320068625227404,0.0
