Date,Station_Name,Dataset_Type,Passenger_Arrival_Filled,day_sin,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2022-02-24,Phayathai,Train,6513.0,0.43388373911755823,6833.0,7196.0,6326.285714285715,942.9744984684926,6685.714285714285,932.924740495488,1.0
2022-02-25,Phayathai,Train,6982.0,-0.433883739117558,7357.0,7783.0,6280.571428571428,921.8351004279195,6622.142857142857,907.1634230889596,1.0
2022-02-26,Phayathai,Train,5441.0,-0.9749279121818236,5391.0,5889.0,6227.0,857.5054907501567,6568.0,834.7518593370543,0.0
2022-02-27,Phayathai,Train,4533.0,-0.7818314824680299,4671.0,5030.0,6234.142857142857,849.552515263463,6512.571428571428,897.8498124487683,0.0
2022-02-28,Phayathai,Train,6604.0,0.0,6817.0,7273.0,6214.428571428572,892.3926372665896,6474.285714285715,974.083109781659,1.0
2022-03-01,Phayathai,Train,6399.0,0.7818314824680298,6573.0,6856.0,6184.0,871.8161121092758,6438.571428571428,944.0375799622361,1.0
2022-03-02,Phayathai,Train,6288.0,0.9749279121818236,6642.0,6773.0,6159.142857142857,861.2934901591188,6398.428571428572,929.1867155641837,1.0
2022-03-03,Phayathai,Train,6348.0,0.43388373911755823,6513.0,6751.0,6108.571428571428,838.3028206129445,6353.857142857143,915.608436791521,1.0
2022-03-04,Phayathai,Train,7092.0,-0.433883739117558,6982.0,7404.0,6085.0,827.2831034980303,6333.285714285715,906.7735318673793,1.0
2022-03-05,Phayathai,Train,5181.0,-0.9749279121818236,5441.0,5501.0,6100.714285714285,847.9480554620691,6319.285714285715,888.0504329307962,0.0
2022-03-06,Phayathai,Train,4457.0,-0.7818314824680299,4533.0,4762.0,6063.571428571428,886.4808433994979,6304.428571428572,904.7352940948837,0.0
2022-03-07,Phayathai,Train,6675.0,0.0,6604.0,7023.0,6052.714285714285,908.5416362291296,6342.714285714285,831.2738646771237,1.0
2022-03-08,Phayathai,Train,6397.0,0.7818314824680298,6399.0,6575.0,6062.857142857143,916.0868642531352,6310.571428571428,804.5041655460557,1.0
2022-03-09,Phayathai,Train,6569.0,0.9749279121818236,6288.0,6461.0,6062.571428571428,915.964856884596,6322.285714285715,809.5771971191142,1.0
2022-03-10,Phayathai,Train,6510.0,0.43388373911755823,6348.0,6607.0,6102.714285714285,933.4810682396853,6354.142857142857,820.2624434840834,1.0
2022-03-11,Phayathai,Train,7062.0,-0.433883739117558,7092.0,7306.0,6125.857142857143,942.5399069484939,6352.714285714285,819.7572230617475,1.0
2022-03-12,Phayathai,Train,5289.0,-0.9749279121818236,5181.0,5397.0,6121.571428571428,937.4692629881891,6335.142857142857,796.9181113455002,0.0
2022-03-13,Phayathai,Train,4603.0,-0.7818314824680299,4457.0,5030.0,6137.0,920.1382142555177,6333.285714285715,799.4797713275224,0.0
2022-03-14,Phayathai,Train,6482.0,0.0,6675.0,6798.0,6157.857142857143,876.321559811509,6319.428571428572,826.2273410191784,1.0
2022-03-15,Phayathai,Train,6580.0,0.7818314824680298,6397.0,6657.0,6130.285714285715,860.2274339354901,6268.428571428572,802.4391684405877,1.0
2022-03-16,Phayathai,Train,6591.0,0.9749279121818236,6569.0,6684.0,6156.428571428572,872.3789041356699,6294.714285714285,820.1082681137742,1.0
2022-03-17,Phayathai,Train,6688.0,0.43388373911755823,6510.0,6597.0,6159.571428571428,874.1507988028261,6322.571428571428,838.6377559556262,1.0
2022-03-18,Phayathai,Train,7135.0,-0.433883739117558,7062.0,7183.0,6185.0,888.5144905965237,6368.714285714285,864.7336226233143,1.0
2022-03-19,Phayathai,Train,5908.0,-0.9749279121818236,5289.0,5384.0,6195.428571428572,900.8660383473333,6427.428571428572,939.9217799269015,0.0
2022-03-20,Phayathai,Train,5072.0,-0.7818314824680299,4603.0,4933.0,6283.857142857143,824.1786676385626,6563.857142857143,825.5810940526344,0.0
2022-03-21,Phayathai,Train,7330.0,0.0,6482.0,6441.0,6350.857142857143,669.2678657984981,6602.857142857143,737.4436540218817,1.0
2022-03-22,Phayathai,Train,6829.0,0.7818314824680298,6580.0,6841.0,6472.0,766.6278975704796,6727.571428571428,778.2019568944087,1.0
2022-03-23,Phayathai,Train,6791.0,0.9749279121818236,6591.0,6879.0,6507.571428571428,778.1642622529126,6778.571428571428,798.3127743649646,1.0
2022-03-24,Phayathai,Train,6819.0,0.43388373911755823,6688.0,6920.0,6536.142857142857,785.3762216440031,6795.285714285715,801.9822762558862,1.0
2022-03-25,Phayathai,Train,7509.0,-0.433883739117558,7135.0,7594.0,6554.857142857143,791.1374572035362,6818.714285714285,808.6009964306081,1.0
2022-03-26,Phayathai,Train,6218.0,-0.9749279121818236,5908.0,6339.0,6608.285714285715,847.4699039465879,6883.571428571428,894.7666096330855,0.0
2022-03-27,Phayathai,Train,5332.0,-0.7818314824680299,5072.0,5206.0,6652.571428571428,812.1397369793902,6917.285714285715,875.0567056455477,0.0
2022-03-28,Phayathai,Train,7471.0,0.0,7330.0,7314.0,6689.714285714285,729.5513951019758,6962.142857142857,775.0450370938516,1.0
2022-03-29,Phayathai,Train,7096.0,0.7818314824680298,6829.0,7198.0,6709.857142857143,751.7837518354667,6989.428571428572,792.6587868565847,1.0
2022-03-30,Phayathai,Train,7128.0,0.9749279121818236,6791.0,6996.0,6748.0,765.4845959695516,6984.571428571428,791.2706779062938,1.0
2022-03-31,Phayathai,Train,7674.0,0.43388373911755823,6819.0,7084.0,6796.142857142857,779.1156158473169,7011.0,794.7976681730598,1.0
2022-04-01,Phayathai,Train,8111.0,-0.433883739117558,7509.0,8048.0,6918.285714285715,847.3296710422529,7074.714285714285,819.1291543026477,1.0
2022-04-02,Phayathai,Train,6034.0,-0.9749279121818236,6218.0,6575.0,7004.285714285715,942.4840784306328,7121.0,889.4290303335051,0.0
2022-04-03,Phayathai,Train,5244.0,-0.7818314824680299,5332.0,5520.0,6978.0,970.2259187082846,7025.571428571428,988.1327267701873,0.0
2022-04-04,Phayathai,Train,7445.0,0.0,7471.0,7505.0,6965.428571428572,995.3528448315639,6985.142857142857,1062.9549110179337,1.0
2022-04-05,Phayathai,Train,7711.0,0.7818314824680298,7096.0,7164.0,6961.714285714285,993.1979853459428,6964.285714285715,1052.4345924705117,1.0
2022-04-06,Phayathai,Train,5107.0,0.9749279121818236,7128.0,7181.0,7049.571428571428,1033.4422830429155,7021.0,1075.4361905757123,0.0
2022-04-07,Phayathai,Train,7509.0,0.43388373911755823,7674.0,7530.0,6760.857142857143,1264.381196286868,6704.571428571428,1318.832420128105,1.0
2022-04-08,Phayathai,Train,8128.0,-0.433883739117558,8111.0,8372.0,6737.285714285715,1245.923849236076,6675.571428571428,1299.7507270168978,1.0
2022-04-09,Phayathai,Train,5455.0,-0.9749279121818236,6034.0,5907.0,6739.714285714285,1249.0604087720924,6589.714285714285,1183.681082370546,0.0
2022-04-10,Phayathai,Train,4651.0,-0.7818314824680299,5244.0,5237.0,6657.0,1320.6991835135416,6513.571428571428,1250.1922328376634,0.0
2022-04-11,Phayathai,Train,6803.0,0.0,7445.0,7359.0,6572.285714285715,1440.064201611132,6441.142857142857,1347.3835668399995,1.0
2022-04-12,Phayathai,Train,6433.0,0.7818314824680298,7711.0,7561.0,6480.571428571428,1394.9568520379478,6328.428571428572,1289.564895244758,1.0
2022-04-13,Phayathai,Train,4241.0,0.9749279121818236,5107.0,4966.0,6298.0,1286.49459125693,6154.714285714285,1172.438443911624,0.0
2022-04-14,Phayathai,Train,3750.0,0.43388373911755823,7509.0,7327.0,6174.285714285715,1451.208773664874,6037.571428571428,1339.9941364477281,0.0
2022-04-15,Phayathai,Train,3691.0,-0.433883739117558,8128.0,7771.0,5637.285714285715,1565.9479253033633,5553.0,1407.5996116320432,0.0
2022-04-16,Phayathai,Train,3842.0,-0.9749279121818236,5455.0,5374.0,5003.428571428572,1257.3188215594414,5043.857142857143,1077.4682406102868,0.0
2022-04-17,Phayathai,Train,4269.0,-0.7818314824680299,4651.0,4730.0,4773.0,1307.5691186319764,4940.285714285715,1075.2872041592377,0.0
2022-04-18,Phayathai,Train,6778.0,0.0,6803.0,6570.0,4718.428571428572,1321.4075648265966,4994.714285714285,1072.508075227683,1.0
2022-04-19,Phayathai,Train,6712.0,0.7818314824680298,6433.0,6345.0,4714.857142857143,1314.8520105030123,5122.0,1315.881833600577,1.0
2022-04-20,Phayathai,Train,6749.0,0.9749279121818236,4241.0,4146.0,4754.714285714285,1378.3117347302975,5294.142857142857,1558.9148393002395,1.0
2022-04-21,Phayathai,Train,6859.0,0.43388373911755823,3750.0,3935.0,5113.0,1539.1096993608583,5768.857142857143,1654.065136622644,1.0
2022-04-22,Phayathai,Train,7552.0,-0.433883739117558,3691.0,4207.0,5557.142857142857,1528.7826778814836,6239.0,1507.12651537067,1.0
2022-04-23,Phayathai,Train,5731.0,-0.9749279121818236,3842.0,4649.0,6108.714285714285,1437.0344132142095,6780.857142857143,1325.733435822278,0.0
2022-04-24,Phayathai,Train,4837.0,-0.7818314824680299,4269.0,5111.0,6378.571428571428,1071.2392912172427,6999.857142857143,1001.95665717492,0.0
2022-04-25,Phayathai,Train,7540.0,0.0,6778.0,7461.0,6459.714285714285,891.1961464394763,6997.0,1008.2493077937937,1.0
2022-04-26,Phayathai,Train,7380.0,0.7818314824680298,6712.0,7550.0,6568.571428571428,978.7871503622667,7000.142857142857,1009.9695422093052,1.0
2022-04-27,Phayathai,Train,7619.0,0.9749279121818236,6749.0,7469.0,6664.0,1026.5024760483211,6999.428571428572,1009.5175179498453,1.0
2022-04-28,Phayathai,Train,7560.0,0.43388373911755823,6859.0,7226.0,6788.285714285715,1089.2593376978252,7039.0,1036.0714261092219,1.0
2022-04-29,Phayathai,Train,8586.0,-0.433883739117558,7552.0,8000.0,6888.428571428572,1128.365906542563,7098.857142857143,1060.4913057275885,1.0
2022-04-30,Phayathai,Train,6148.0,-0.9749279121818236,5731.0,6182.0,7036.142857142857,1286.334770911967,7198.428571428572,1184.6554853828238,0.0
2022-05-01,Phayathai,Train,5291.0,-0.7818314824680299,4837.0,5091.0,7095.714285714285,1223.9622426482656,7223.0,1161.6194155861297,0.0
2022-05-02,Phayathai,Train,5843.0,0.0,7540.0,7483.0,7160.571428571428,1088.9030959552608,7324.428571428572,957.4970595503739,1.0
2022-05-03,Phayathai,Train,7839.0,0.7818314824680298,7380.0,7545.0,6918.142857142857,1175.7895827303212,7168.428571428572,1014.6095894715435,1.0
2022-05-04,Phayathai,Train,5421.0,0.9749279121818236,7619.0,7746.0,6983.714285714285,1217.8844655502307,7244.714285714285,1066.3952854180754,0.0
2022-05-05,Phayathai,Train,8123.0,0.43388373911755823,7560.0,7645.0,6669.714285714285,1306.8901655311,6979.571428571428,1148.5535624054644,1.0
2022-05-06,Phayathai,Train,8679.0,-0.433883739117558,8586.0,8697.0,6750.142857142857,1385.7561628429235,7112.857142857143,1284.7097504328121,1.0
2022-05-07,Phayathai,Train,6197.0,-0.9749279121818236,6148.0,6354.0,6763.428571428572,1406.5799962015262,7193.714285714285,1412.4868983800284,0.0
2022-05-08,Phayathai,Train,5805.0,-0.7818314824680299,5291.0,5801.0,6770.428571428572,1403.1244726375082,7239.714285714285,1385.569162749337,0.0
2022-05-09,Phayathai,Train,8362.0,0.0,5843.0,6391.0,6843.857142857143,1324.0185583507287,7297.571428571428,1322.5005175982396,1.0
2022-05-10,Phayathai,Train,8390.0,0.7818314824680298,7839.0,8079.0,7203.714285714285,1348.7471611691728,7627.428571428572,1346.4360186733495,1.0
2022-05-11,Phayathai,Train,8469.0,0.9749279121818236,5421.0,5890.0,7282.428571428572,1406.83022632949,7721.714285714285,1405.1563037951416,1.0
2022-05-12,Phayathai,Train,9201.0,0.43388373911755823,8123.0,8578.0,7717.857142857143,1189.5991521756982,8181.0,1219.8691186625906,1.0
2022-05-13,Phayathai,Train,7814.0,-0.433883739117558,8679.0,9263.0,7871.857142857143,1314.054594067717,8277.0,1281.21843050537,0.0
2022-05-14,Phayathai,Train,6567.0,-0.9749279121818236,6197.0,6676.0,7748.285714285715,1265.267786450192,8204.57142857143,1229.4746652049935,0.0
2022-05-15,Phayathai,Train,5596.0,-0.7818314824680299,5805.0,6206.0,7801.142857142857,1195.4641258483975,8263.57142857143,1151.3216835652822,0.0
2022-05-16,Phayathai,Train,5249.0,0.0,8362.0,8700.0,7771.285714285715,1254.7666070210967,8232.0,1218.2336940559928,0.0
2022-05-17,Phayathai,Train,9278.0,0.7818314824680298,8390.0,8739.0,7326.571428571428,1531.6234151103477,7869.0,1417.7730189749402,1.0
2022-05-18,Phayathai,Train,9041.0,0.9749279121818236,8469.0,9105.0,7453.428571428572,1665.3210758632354,8034.428571428572,1592.942754479143,1.0
2022-05-19,Phayathai,Train,9363.0,0.43388373911755823,9201.0,9250.0,7535.142857142857,1735.9926486568063,8156.0,1715.9864024325225,1.0
2022-05-20,Phayathai,Train,10186.0,-0.433883739117558,7814.0,8756.0,7558.285714285715,1762.7750579021426,8262.714285714286,1815.6902006570065,1.0
2022-05-21,Phayathai,Train,7166.0,-0.9749279121818236,6567.0,7089.0,7897.142857142857,2028.1345639586655,8558.142857142857,2060.9986599196145,0.0
2022-05-22,Phayathai,Train,6299.0,-0.7818314824680299,5596.0,5985.0,7982.714285714285,1974.5890470581219,8625.142857142857,2012.3276264541134,0.0
2022-05-23,Phayathai,Train,9290.0,0.0,5249.0,6159.0,8083.142857142857,1846.704220006678,8764.857142857143,1823.5724488460676,1.0
2022-05-24,Phayathai,Train,9243.0,0.7818314824680298,9278.0,9897.0,8660.42857142857,1387.637423481947,9229.42857142857,1418.2572471338121,1.0
2022-05-25,Phayathai,Train,9617.0,0.9749279121818236,9041.0,9956.0,8655.42857142857,1385.1020247792637,9156.57142857143,1391.0872075637747,1.0
2022-05-26,Phayathai,Train,9398.0,0.43388373911755823,9363.0,9997.0,8737.714285714286,1428.2625475597622,9167.57142857143,1398.7456115084854,1.0
2022-05-27,Phayathai,Train,10764.0,-0.433883739117558,10186.0,10824.0,8742.714285714286,1430.875223337766,9159.857142857143,1393.5480411012402,1.0
2022-05-28,Phayathai,Train,8411.0,-0.9749279121818236,7166.0,7558.0,8825.285714285714,1540.5204439069403,9292.857142857143,1606.9343928291228,0.0
2022-05-29,Phayathai,Train,7664.0,-0.7818314824680299,6299.0,6963.0,9003.142857142857,1380.5911087370544,9442.142857142857,1460.798803003719,0.0
2022-05-30,Phayathai,Train,9965.0,0.0,9290.0,9411.0,9198.142857142857,970.475043225641,9554.714285714286,1253.5753818957962,1.0
2022-05-31,Phayathai,Train,10202.0,0.7818314824680298,9243.0,9387.0,9294.57142857143,1013.6956902251056,9655.142857142857,1268.2174404219604,1.0
2022-06-01,Phayathai,Train,10427.0,0.9749279121818236,9617.0,10033.0,9431.57142857143,1068.8668231890665,9793.57142857143,1286.8187980627147,1.0
2022-06-02,Phayathai,Train,11372.0,0.43388373911755823,9398.0,9943.0,9547.285714285714,1134.138691443235,9875.714285714286,1322.507178844481,1.0
2022-06-03,Phayathai,Train,7111.0,-0.433883739117558,10764.0,11755.0,9829.285714285714,1320.8741694153061,10097.857142857143,1459.2237009875344,0.0
2022-06-04,Phayathai,Train,6731.0,-0.9749279121818236,8411.0,8603.0,9307.42857142857,1585.2073320907539,9555.714285714286,1445.849313758246,0.0
2022-06-05,Phayathai,Train,6731.0,-0.7818314824680299,7664.0,7751.0,9067.42857142857,1848.8056376250815,9411.285714285714,1599.238017962052,0.0
2022-06-06,Phayathai,Train,10526.0,0.0,9965.0,10114.0,8934.142857142857,1994.719063642081,9364.142857142857,1660.0454239338646,1.0
2022-06-07,Phayathai,Train,10361.0,0.7818314824680298,10202.0,10356.0,9014.285714285714,2053.444562540847,9402.285714285714,1683.054437056387,1.0
2022-06-08,Phayathai,Train,10229.0,0.9749279121818236,10427.0,10608.0,9037.0,2069.5881232747734,9446.714285714286,1716.204505518459,1.0
2022-06-09,Phayathai,Train,9887.0,0.43388373911755823,11372.0,11498.0,9008.714285714286,2048.671660229762,9465.42857142857,1731.6232131676063,1.0
2022-06-10,Phayathai,Train,11051.0,-0.433883739117558,7111.0,7960.0,8796.57142857143,1828.1852438181104,9339.285714285714,1584.8184663956079,1.0
2022-06-11,Phayathai,Train,8085.0,-0.9749279121818236,6731.0,7592.0,9359.42857142857,1829.262497760856,9938.285714285714,1759.3961761814337,0.0
2022-06-12,Phayathai,Train,7038.0,-0.7818314824680299,6731.0,7421.0,9552.857142857143,1556.2153266361129,10146.285714285714,1503.194012127237,0.0
2022-06-13,Phayathai,Train,10360.0,0.0,10526.0,10381.0,9596.714285714286,1465.0939349049393,10113.0,1574.4877473853546,1.0
2022-06-14,Phayathai,Train,10231.0,0.7818314824680298,10361.0,10667.0,9573.0,1448.7982376208681,10149.142857142857,1584.536885925059,1.0
2022-06-15,Phayathai,Train,10195.0,0.9749279121818236,10229.0,10739.0,9554.42857142857,1437.805255373951,10144.42857142857,1582.7875049147397,1.0
2022-06-16,Phayathai,Train,10423.0,0.43388373911755823,9887.0,10615.0,9549.57142857143,1435.201711391452,10146.285714285714,1583.6088231510478,1.0
2022-06-17,Phayathai,Train,11189.0,-0.433883739117558,11051.0,12153.0,9626.142857142857,1470.0794115252675,10198.57142857143,1607.5249979541718,1.0
2022-06-18,Phayathai,Train,8328.0,-0.9749279121818236,8085.0,9048.0,9645.857142857143,1493.1166987849533,10184.42857142857,1587.7785170002649,0.0
2022-06-19,Phayathai,Train,7275.0,-0.7818314824680299,7038.0,7188.0,9680.57142857143,1453.066969911442,10175.285714285714,1595.5781307816026,0.0
2022-06-20,Phayathai,Train,10241.0,0.0,10360.0,10634.0,9714.42857142857,1382.2679259273937,10241.42857142857,1454.4607084348802,1.0
2022-06-21,Phayathai,Train,10276.0,0.7818314824680298,10231.0,10634.0,9697.42857142857,1373.710286916769,10238.0,1453.4089812116229,1.0
2022-06-22,Phayathai,Train,10140.0,0.9749279121818236,10195.0,10752.0,9703.857142857143,1376.725393651112,10228.42857142857,1450.5843485922815,1.0
2022-06-23,Phayathai,Train,10114.0,0.43388373911755823,10423.0,10981.0,9696.0,1373.6086293652447,10202.714285714286,1441.3220452401258,1.0
2022-06-24,Phayathai,Train,11311.0,-0.433883739117558,11189.0,12054.0,9651.857142857143,1351.132787524531,10168.285714285714,1422.3868102928893,1.0
2022-06-25,Phayathai,Train,8381.0,-0.9749279121818236,8328.0,8984.0,9669.285714285714,1374.8441989653122,10183.42857142857,1446.1735554147342,0.0
2022-06-26,Phayathai,Train,6963.0,-0.7818314824680299,7275.0,7651.0,9676.857142857143,1366.3461528923808,10153.714285714286,1476.7392812415624,0.0
2022-06-27,Phayathai,Train,10401.0,0.0,10241.0,10610.0,9632.285714285714,1459.6579181764605,10112.285714285714,1560.3532414473273,1.0
2022-06-28,Phayathai,Train,10533.0,0.7818314824680298,10276.0,10567.0,9655.142857142857,1471.9793282709995,10146.42857142857,1575.5994475270552,1.0
2022-06-29,Phayathai,Train,10350.0,0.9749279121818236,10140.0,10572.0,9691.857142857143,1493.0992854430262,10188.57142857143,1592.577141736278,1.0
2022-06-30,Phayathai,Train,10591.0,0.43388373911755823,10114.0,10740.0,9721.857142857143,1505.6611425518279,10185.285714285714,1591.6777012830976,1.0
2022-07-01,Phayathai,Train,12056.0,-0.433883739117558,11311.0,12160.0,9790.0,1536.8377706619956,10221.42857142857,1609.1497607062222,1.0
2022-07-02,Phayathai,Train,9088.0,-0.9749279121818236,8381.0,8776.0,9896.42857142857,1678.9504516356694,10226.857142857143,1616.8254315758447,0.0
2022-07-03,Phayathai,Train,8568.0,-0.7818314824680299,6963.0,7361.0,9997.42857142857,1591.5858817693809,10355.714285714286,1514.6383192350495,0.0
