Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Compensatory Holiday,holiday_category_National Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-08-18,Ramkhamhaeng,Train,0.25429098123886124,-0.8646965626562843,0.36768152121364306,-0.7472542825250593,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.39208360894952743,0.32868429217605727,-0.7458367142302063,1.537113928103235,-0.5930995503510373,1.4981500673789812,0.0,0.0,1.0,0.0
2022-08-19,Ramkhamhaeng,Train,0.36555507978305646,-0.7953000994383388,3.2275682928026024,-0.353437601444039,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-1.5507021918133155,-1.5432255990694443,-0.7706493465569824,1.4402298972815593,-0.599546926878184,1.4775299647428872,0.0,0.0,1.0,0.0
2022-08-20,Ramkhamhaeng,Train,-0.9534174301743964,-0.7259036362203933,1.0176557874838612,-0.6980271973899311,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-1.527723004922572,-1.4144800090008058,-0.3845201805728827,1.1089695329751557,-0.2207635559083249,1.0030067611706694,0.0,0.0,0.0,1.0
2022-08-21,Ramkhamhaeng,Train,-1.5301598144003195,-0.6912054046114207,1.4986367445238227,-0.6980271973899311,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.7080748050650727,-1.5088084611303034,-0.2640813360204415,0.4818452947838893,-0.11475380724081875,0.4491213261924096,0.0,0.0,0.0,1.0
2022-08-22,Ramkhamhaeng,Train,0.17471602468510142,-0.8299983310473115,0.49767637446768664,-0.353437601444039,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.14279424813479707,0.5084182347471269,-0.22170470552976765,0.12926161600046784,-0.08946025317278257,0.2545983287238128,0.0,0.0,1.0,0.0
2022-08-23,Ramkhamhaeng,Train,0.37752653342388753,-0.5524124781755299,-0.607279878191684,0.04037907963697959,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.2472450976381757,0.3592773036775159,-0.2123651192045206,0.14688416083130978,-0.14054331334940537,0.11926431234423673,0.0,0.0,1.0,0.0
2022-08-24,Ramkhamhaeng,Train,0.3514710166761963,-0.44831778334861166,-0.6592778194933016,0.631104101258511,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.3349838112210138,0.27578387645478497,-0.18378877298548127,0.22385025650679566,-0.15058634217053735,0.09333076232326487,0.0,0.0,1.0,0.0
2022-08-25,Ramkhamhaeng,Train,0.47822758463793763,-0.8646965626562843,3.539555940612307,-1.337979304146589,0,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.2681352675388514,0.29554186304947705,-0.1779341069308487,0.24008715063089367,-0.146990689876552,0.10164717531104187,0.0,0.0,1.0,0.0
2022-08-26,Ramkhamhaeng,Train,0.6451237324542304,-1.142282415528066,2.2136084374210627,-1.0918438784709514,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0.3781568290157436,0.4038921121171431,-0.1336059210886307,0.3638978353105033,-0.15257015033273663,0.08883770935113186,0.0,0.0,1.0,0.0
2022-08-27,Ramkhamhaeng,Train,-0.8435617379408873,-1.003489489092175,-0.5552819368900667,-0.8949355379304422,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.9260861117831111,-0.8695419916310735,-0.07826538719127013,0.5446473810810895,-0.0724738957839543,0.40385975654274375,0.0,0.0,0.0,1.0
