Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,day_sin,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2023-10-01,Suvarnabhumi,Train,9752.0,-0.7818314824680299,11512.0,10933.0,12545.857142857143,10867.714285714286,566.47910061062,0.0
2023-10-02,Suvarnabhumi,Train,10825.0,0.0,12652.0,11944.0,12580.714285714286,10699.0,703.1709133158014,1.0
2023-10-03,Suvarnabhumi,Train,11458.0,0.7818314824680298,12380.0,10797.0,12517.142857142857,10539.142857142857,457.1044477912248,1.0
2023-10-04,Suvarnabhumi,Train,10604.0,0.9749279121818236,12712.0,10485.0,12515.0,10633.57142857143,572.866725961921,1.0
2023-10-05,Suvarnabhumi,Train,10804.0,0.43388373911755823,12891.0,10486.0,12432.142857142857,10650.57142857143,569.4786671869258,1.0
2023-10-06,Suvarnabhumi,Train,11311.0,-0.433883739117558,13314.0,11172.0,12376.714285714286,10696.0,566.8400715075744,1.0
2023-10-07,Suvarnabhumi,Train,9944.0,-0.9749279121818236,12360.0,10257.0,12425.142857142857,10715.857142857143,588.3217454680064,0.0
2023-10-08,Suvarnabhumi,Train,10234.0,-0.7818314824680299,11756.0,9752.0,12358.142857142857,10671.142857142857,638.7426264601321,0.0
2023-10-09,Suvarnabhumi,Train,11769.0,0.0,12207.0,10825.0,12193.285714285714,10740.0,541.76163270087,1.0
2023-10-10,Suvarnabhumi,Train,11221.0,0.7818314824680298,12365.0,11458.0,12162.285714285714,10874.857142857143,668.9973663554462,1.0
2023-10-11,Suvarnabhumi,Train,11419.0,0.9749279121818236,12132.0,10604.0,12051.57142857143,10841.0,639.9322880847473,1.0
2023-10-12,Suvarnabhumi,Train,11653.0,0.43388373911755823,12503.0,10804.0,12064.857142857143,10957.42857142857,663.3382387950106,1.0
2023-10-13,Suvarnabhumi,Train,10020.0,-0.433883739117558,13653.0,11311.0,12149.57142857143,11078.714285714286,706.8018850865872,0.0
2023-10-14,Suvarnabhumi,Train,9659.0,-0.9749279121818236,11891.0,9944.0,11931.714285714286,10894.285714285714,798.5649032871104,0.0
2023-10-15,Suvarnabhumi,Train,9714.0,-0.7818314824680299,10602.0,10234.0,11850.714285714286,10853.57142857143,859.9922203413621,0.0
2023-10-16,Suvarnabhumi,Train,11023.0,0.0,11990.0,11769.0,11968.142857142857,10779.285714285714,941.0672512783653,1.0
2023-10-17,Suvarnabhumi,Train,10216.0,0.7818314824680298,11590.0,11221.0,12071.714285714286,10672.714285714286,847.9392105345471,1.0
2023-10-18,Suvarnabhumi,Train,10302.0,0.9749279121818236,12225.0,11419.0,12162.714285714286,10529.142857142857,824.3873338367843,1.0
2023-10-19,Suvarnabhumi,Train,10870.0,0.43388373911755823,13096.0,11653.0,12163.714285714286,10369.57142857143,725.6254445058622,1.0
2023-10-20,Suvarnabhumi,Train,11702.0,-0.433883739117558,12128.0,10020.0,12130.42857142857,10257.714285714286,528.3385008009686,1.0
2023-10-21,Suvarnabhumi,Train,9807.0,-0.9749279121818236,11324.0,9659.0,12398.0,10498.0,741.635804601363,0.0
2023-10-22,Suvarnabhumi,Train,9295.0,-0.7818314824680299,11424.0,9714.0,12495.42857142857,10519.142857142857,715.3755257605529,0.0
2023-10-23,Suvarnabhumi,Train,9836.0,0.0,12715.0,11023.0,12391.714285714286,10459.285714285714,805.7877541647983,0.0
2023-10-24,Suvarnabhumi,Train,10370.0,0.7818314824680298,12227.0,10216.0,12274.857142857143,10289.714285714286,792.1693241317051,1.0
2023-10-25,Suvarnabhumi,Train,10435.0,0.9749279121818236,12232.0,10302.0,12394.142857142857,10311.714285714286,791.9193381243335,1.0
2023-10-26,Suvarnabhumi,Train,10500.0,0.43388373911755823,12863.0,10870.0,12547.666666666668,10330.714285714286,793.2418114475661,1.0
2023-10-27,Suvarnabhumi,Train,10565.0,-0.433883739117558,14001.0,11702.0,12646.0,10277.857142857143,763.0713004194654,1.0
2023-10-28,Suvarnabhumi,Train,9411.0,-0.9749279121818236,12006.0,9807.0,12616.714285714286,10115.42857142857,476.6644022590696,0.0
2023-10-29,Suvarnabhumi,Train,9488.0,-0.7818314824680299,10698.0,9295.0,12607.714285714286,10058.857142857143,538.8170464302824,0.0
2023-10-30,Suvarnabhumi,Train,10670.0,0.0,11897.0,9836.0,12663.857142857143,10086.42857142857,496.49130812901706,1.0
2023-10-31,Suvarnabhumi,Train,10324.0,0.7818314824680298,13062.0,10370.0,12656.0,10205.57142857143,525.5945386394947,1.0
2023-11-01,Suvarnabhumi,Train,10080.0,0.9749279121818236,13306.666666666666,10435.0,12494.42857142857,10199.0,523.4793851401512,1.0
2023-11-02,Suvarnabhumi,Train,10774.0,0.43388373911755823,13551.333333333334,10500.0,12366.476190476189,10148.285714285714,513.9139727898195,1.0
2023-11-03,Suvarnabhumi,Train,11260.0,-0.433883739117558,13796.0,10565.0,12364.714285714286,10187.42857142857,554.0360569322149,1.0
2023-11-04,Suvarnabhumi,Train,9889.0,-0.9749279121818236,11943.0,9411.0,12545.285714285714,10286.714285714286,680.7571065330739,0.0
2023-11-05,Suvarnabhumi,Train,10467.0,-0.7818314824680299,11091.0,9488.0,12523.57142857143,10355.0,597.1099842854569,0.0
2023-11-06,Suvarnabhumi,Train,11367.0,0.0,11842.0,10670.0,12599.714285714286,10494.857142857143,458.8349116953969,1.0
2023-11-07,Suvarnabhumi,Train,11279.0,0.7818314824680298,11931.0,10324.0,12668.857142857143,10594.42857142857,566.235185867439,1.0
2023-11-08,Suvarnabhumi,Train,10581.0,0.9749279121818236,12411.0,10080.0,12768.714285714286,10730.857142857143,604.0075685429711,1.0
2023-11-09,Suvarnabhumi,Train,11603.0,0.43388373911755823,13539.0,10774.0,12775.285714285714,10802.42857142857,540.3603295157183,1.0
2023-11-10,Suvarnabhumi,Train,11356.0,-0.433883739117558,15060.0,11260.0,12778.142857142857,10920.857142857143,618.3128734903238,1.0
2023-11-11,Suvarnabhumi,Train,10398.0,-0.9749279121818236,11791.0,9889.0,12656.142857142857,10934.57142857143,628.076390561693,0.0
2023-11-12,Suvarnabhumi,Train,10278.0,-0.7818314824680299,11624.0,10467.0,12783.57142857143,11007.285714285714,504.07628863293866,0.0
2023-11-13,Suvarnabhumi,Train,11090.0,0.0,12326.0,11367.0,12776.142857142857,10980.285714285714,541.5107614461206,1.0
2023-11-14,Suvarnabhumi,Train,10861.0,0.7818314824680298,12630.0,11279.0,12812.142857142857,10940.714285714286,518.1588283804717,1.0
2023-11-15,Suvarnabhumi,Train,10855.0,0.9749279121818236,12457.0,10581.0,12769.857142857143,10881.0,496.30098394695676,1.0
2023-11-16,Suvarnabhumi,Train,11326.0,0.43388373911755823,13559.0,11603.0,12780.857142857143,10920.142857142857,479.20748066350234,1.0
2023-11-17,Suvarnabhumi,Train,11499.0,-0.433883739117558,14206.0,11356.0,12803.714285714286,10880.57142857143,421.36755813383365,1.0
2023-11-18,Suvarnabhumi,Train,10464.0,-0.9749279121818236,12683.0,10398.0,12781.857142857143,10901.0,450.70389392599117,0.0
2023-11-19,Suvarnabhumi,Train,10450.0,-0.7818314824680299,11572.0,10278.0,12732.42857142857,10910.42857142857,438.9650165039771,0.0
2023-11-20,Suvarnabhumi,Train,11279.0,0.0,12578.0,11090.0,12661.857142857143,10935.0,400.82082447570633,1.0
2023-11-21,Suvarnabhumi,Train,11244.0,0.7818314824680298,12334.0,10861.0,12662.714285714286,10962.0,418.9574361834212,1.0
2023-11-22,Suvarnabhumi,Train,11134.0,0.9749279121818236,12534.0,10855.0,12763.857142857143,11016.714285714286,428.4700356251583,1.0
2023-11-23,Suvarnabhumi,Train,11321.0,0.43388373911755823,13719.0,11326.0,12885.285714285714,11056.57142857143,423.8717798041518,1.0
2023-11-24,Suvarnabhumi,Train,11958.0,-0.433883739117558,14053.0,11499.0,13006.57142857143,11055.857142857143,423.34596906532977,1.0
2023-11-25,Suvarnabhumi,Train,10727.0,-0.9749279121818236,12337.0,10464.0,13074.142857142857,11121.42857142857,526.421838814659,0.0
2023-11-26,Suvarnabhumi,Train,10898.0,-0.7818314824680299,11078.0,10450.0,13215.285714285714,11159.0,478.92240150855525,0.0
2023-11-27,Suvarnabhumi,Train,11690.0,0.0,12584.0,11279.0,13386.42857142857,11223.0,390.0786245532935,1.0
2023-11-28,Suvarnabhumi,Train,11709.0,0.7818314824680298,13042.0,11244.0,13430.57142857143,11281.714285714286,428.91130174193523,1.0
2023-11-29,Suvarnabhumi,Train,11539.0,0.9749279121818236,13384.0,11134.0,13413.0,11348.142857142857,457.17444831325986,1.0
2023-11-30,Suvarnabhumi,Train,11708.0,0.43388373911755823,14568.0,11321.0,13266.285714285714,11406.0,451.1444705783184,1.0
2023-12-01,Suvarnabhumi,Train,12119.0,-0.433883739117558,14526.0,11958.0,13064.714285714286,11461.285714285714,462.56016339711215,1.0
2023-12-02,Suvarnabhumi,Train,10621.0,-0.9749279121818236,13325.0,10727.0,12963.285714285714,11484.285714285714,494.289292582758,0.0
2023-12-03,Suvarnabhumi,Train,10391.0,-0.7818314824680299,12276.0,10898.0,12804.42857142857,11469.142857142857,522.1919916951376,0.0
2023-12-04,Suvarnabhumi,Train,11129.0,0.0,12893.0,11690.0,12659.857142857143,11396.714285714286,637.125501578741,1.0
2023-12-05,Suvarnabhumi,Train,9474.0,0.7818314824680298,12919.0,11709.0,12543.714285714286,11316.57142857143,629.3207600641153,0.0
2023-12-06,Suvarnabhumi,Train,10866.0,0.9749279121818236,12357.0,11539.0,12306.0,10997.285714285714,904.0403225310016,1.0
2023-12-07,Suvarnabhumi,Train,11779.0,0.43388373911755823,13157.0,11708.0,12413.57142857143,10901.142857142857,872.0484368373855,1.0
2023-12-08,Suvarnabhumi,Train,12328.0,-0.433883739117558,13816.0,12119.0,12554.714285714286,10911.285714285714,883.3369901092615,1.0
2023-12-09,Suvarnabhumi,Train,11515.0,-0.9749279121818236,12213.0,10621.0,12684.285714285714,10941.142857142857,933.0926050097393,0.0
2023-12-10,Suvarnabhumi,Train,10464.0,-0.7818314824680299,11264.0,10391.0,12833.714285714286,11068.857142857143,943.0990454474351,0.0
2023-12-11,Suvarnabhumi,Train,10630.0,0.0,12080.0,11129.0,12915.57142857143,11079.285714285714,934.7205846821954,0.0
2023-12-12,Suvarnabhumi,Train,11793.0,0.7818314824680298,11255.0,9474.0,12954.142857142857,11008.0,949.2128317717015,1.0
2023-12-13,Suvarnabhumi,Train,11389.0,0.9749279121818236,13110.0,10866.0,13301.285714285714,11339.285714285714,695.3233574594121,1.0
2023-12-14,Suvarnabhumi,Train,11547.0,0.43388373911755823,14145.0,11779.0,13266.0,11414.0,663.3556110162374,1.0
2023-12-15,Suvarnabhumi,Train,11709.0,-0.433883739117558,14723.0,12328.0,13109.285714285714,11380.857142857143,647.6906227954836,1.0
2023-12-16,Suvarnabhumi,Train,10317.0,-0.9749279121818236,13259.0,11515.0,12988.142857142857,11292.42857142857,528.0277319557594,0.0
2023-12-17,Suvarnabhumi,Train,10262.0,-0.7818314824680299,11837.0,10464.0,12848.142857142857,11121.285714285714,628.460212022443,0.0
2023-12-18,Suvarnabhumi,Train,11378.0,0.0,12350.0,10630.0,12750.42857142857,11092.42857142857,667.1196437279257,1.0
2023-12-19,Suvarnabhumi,Train,11560.0,0.7818314824680298,13685.0,11793.0,12806.57142857143,11199.285714285714,640.0616413767984,1.0
2023-12-20,Suvarnabhumi,Train,11287.0,0.9749279121818236,12863.0,11389.0,12689.857142857143,11166.0,609.3625084190222,1.0
2023-12-21,Suvarnabhumi,Train,11564.0,0.43388373911755823,13048.0,11547.0,12740.0,11151.42857142857,604.3400966186246,1.0
2023-12-22,Suvarnabhumi,Train,11892.0,-0.433883739117558,13875.0,11709.0,12859.142857142857,11153.857142857143,606.2258733540376,1.0
2023-12-23,Suvarnabhumi,Train,10078.0,-0.9749279121818236,12279.0,10317.0,12993.857142857143,11180.0,637.3050028571274,0.0
2023-12-24,Suvarnabhumi,Train,10519.0,-0.7818314824680299,11153.0,10262.0,13045.714285714286,11145.857142857143,695.0324761169071,0.0
2023-12-25,Suvarnabhumi,Train,11927.0,0.0,12743.0,11378.0,13164.142857142857,11182.57142857143,645.5916813649907,1.0
2023-12-26,Suvarnabhumi,Train,11899.0,0.7818314824680298,12868.0,11560.0,13171.0,11261.0,703.9952651356335,1.0
2023-12-27,Suvarnabhumi,Train,11428.0,0.9749279121818236,13214.0,11287.0,13121.285714285714,11309.42857142857,738.791999853597,1.0
2023-12-28,Suvarnabhumi,Train,11752.0,0.43388373911755823,13882.0,11564.0,13087.0,11329.57142857143,739.9997425997373,1.0
2023-12-29,Suvarnabhumi,Train,10839.0,-0.433883739117558,14818.0,11892.0,13104.142857142857,11356.42857142857,753.2195025672646,0.0
2023-12-30,Suvarnabhumi,Train,10497.0,-0.9749279121818236,12642.0,10078.0,12904.285714285714,11206.0,733.3180301433957,0.0
2023-12-31,Suvarnabhumi,Train,9700.0,-0.7818314824680299,11982.0,10519.0,12959.42857142857,11265.857142857143,636.6250672024576,0.0
2024-01-01,Suvarnabhumi,Train,11131.0,0.0,12791.0,11927.0,13026.0,11148.857142857143,839.6466376938167,0.0
2024-01-02,Suvarnabhumi,Train,10646.0,0.7818314824680298,12520.0,11899.0,13015.57142857143,11035.142857142857,767.4997130448083,1.0
2024-01-03,Suvarnabhumi,Train,11226.0,0.9749279121818236,12974.0,11428.0,12980.857142857143,10856.142857142857,672.7098008729519,1.0
2024-01-04,Suvarnabhumi,Train,10963.0,0.43388373911755823,14002.0,11752.0,12911.57142857143,10827.285714285714,647.9680327212302,1.0
2024-01-05,Suvarnabhumi,Train,10747.0,-0.433883739117558,13419.0,10839.0,12750.857142857143,10714.57142857143,515.3584051069056,1.0
2024-01-06,Suvarnabhumi,Train,9428.0,-0.9749279121818236,13028.0,10497.0,12775.285714285714,10701.42857142857,512.8231849747693,0.0
2024-01-07,Suvarnabhumi,Train,9425.0,-0.7818314824680299,12448.0,9700.0,12601.57142857143,10548.714285714286,706.4587070465968,0.0
2024-01-08,Suvarnabhumi,Train,10907.0,0.0,12718.0,11131.0,12454.142857142857,10509.42857142857,766.6069956074817,1.0
2024-01-09,Suvarnabhumi,Train,10996.0,0.7818314824680298,12277.0,10646.0,12432.857142857143,10477.42857142857,740.5697935020454,1.0
2024-01-10,Suvarnabhumi,Train,10958.666666666666,0.9749279121818236,12489.0,11226.0,12519.857142857143,10527.42857142857,765.2517792951087,1.0
2024-01-11,Suvarnabhumi,Train,10921.333333333334,0.43388373911755823,12877.0,10963.0,12632.57142857143,10489.238095238095,730.4583470845139,1.0
2024-01-12,Suvarnabhumi,Train,10884.0,-0.433883739117558,13590.0,10747.0,12745.857142857143,10483.285714285714,726.1111390437619,1.0
2024-01-13,Suvarnabhumi,Train,9827.0,-0.9749279121818236,11812.0,9428.0,12813.285714285714,10502.857142857143,736.1804292010673,0.0
2024-01-14,Suvarnabhumi,Train,9855.0,-0.7818314824680299,11416.0,9425.0,12872.714285714286,10559.857142857143,649.4217615222548,0.0
2024-01-15,Suvarnabhumi,Train,11510.0,0.0,12569.0,10907.0,12912.0,10621.285714285714,534.3220498071344,1.0
2024-01-16,Suvarnabhumi,Train,10989.0,0.7818314824680298,12886.0,10996.0,12982.714285714286,10707.42857142857,628.3890253623251,1.0
2024-01-17,Suvarnabhumi,Train,10812.0,0.9749279121818236,13278.0,10958.666666666666,12982.57142857143,10706.42857142857,627.8586097701293,1.0
2024-01-18,Suvarnabhumi,Train,11075.0,0.43388373911755823,13670.0,10921.333333333334,12924.285714285714,10685.476190476193,620.4416245899811,1.0
2024-01-19,Suvarnabhumi,Train,11545.0,-0.433883739117558,14062.0,10884.0,12947.714285714286,10707.42857142857,632.7734868926884,1.0
2024-01-20,Suvarnabhumi,Train,10205.0,-0.9749279121818236,12228.0,9827.0,12979.142857142857,10801.857142857143,708.324885103714,0.0
2024-01-21,Suvarnabhumi,Train,10077.0,-0.7818314824680299,11691.0,9855.0,13085.714285714286,10855.857142857143,631.9051691964471,0.0
2024-01-22,Suvarnabhumi,Train,11225.0,0.0,13064.0,11510.0,13116.285714285714,10887.57142857143,576.4384491984671,1.0
2024-01-23,Suvarnabhumi,Train,11388.0,0.7818314824680298,12885.0,10989.0,13128.285714285714,10846.857142857143,533.6235966083119,1.0
2024-01-24,Suvarnabhumi,Train,11255.0,0.9749279121818236,12870.0,10812.0,13209.57142857143,10903.857142857143,571.3161496555045,1.0
2024-01-25,Suvarnabhumi,Train,11326.0,0.43388373911755823,13834.0,11075.0,13328.857142857143,10967.142857142857,583.8437087016736,1.0
2024-01-26,Suvarnabhumi,Train,12086.0,-0.433883739117558,14282.0,11545.0,13376.285714285714,11003.0,599.0806846049333,1.0
2024-01-27,Suvarnabhumi,Train,10599.0,-0.9749279121818236,12974.0,10205.0,13567.142857142857,11080.285714285714,706.0098474964456,0.0
2024-01-28,Suvarnabhumi,Train,11034.0,-0.7818314824680299,11905.0,10077.0,13623.857142857143,11136.57142857143,636.9240815939809,0.0
2024-01-29,Suvarnabhumi,Train,12092.0,0.0,13148.0,11225.0,13685.42857142857,11273.285714285714,445.5385184567351,1.0
2024-01-30,Suvarnabhumi,Train,11537.0,0.7818314824680298,13454.0,11388.0,13726.0,11397.142857142857,540.3093029526649,1.0
2024-01-31,Suvarnabhumi,Train,11906.0,0.9749279121818236,13705.0,11255.0,13730.42857142857,11418.42857142857,542.8182191559813,1.0
2024-02-01,Suvarnabhumi,Train,11253.0,0.43388373911755823,14166.0,11326.0,13815.285714285714,11511.42857142857,565.4472734461378,1.0
2024-02-02,Suvarnabhumi,Train,12124.0,-0.433883739117558,15618.0,12086.0,13930.857142857143,11501.0,570.0912207708976,1.0
2024-02-03,Suvarnabhumi,Train,11076.0,-0.9749279121818236,13371.0,10599.0,14165.142857142857,11506.42857142857,576.7324212443219,0.0
2024-02-04,Suvarnabhumi,Train,12655.0,-0.7818314824680299,12336.0,11034.0,14374.714285714286,11574.57142857143,469.9396617804652,0.0
2024-02-05,Suvarnabhumi,Train,13533.0,0.0,13432.0,12092.0,14517.57142857143,11806.142857142857,551.4814679786277,1.0
2024-02-06,Suvarnabhumi,Train,12955.0,0.7818314824680298,13485.0,11537.0,14603.714285714286,12012.0,859.1150485626004,1.0
2024-02-07,Suvarnabhumi,Train,12407.0,0.9749279121818236,14299.0,11906.0,14705.57142857143,12214.57142857143,894.8789223768423,1.0
2024-02-08,Suvarnabhumi,Train,12488.0,0.43388373911755823,14975.0,11253.0,14730.285714285714,12286.142857142857,886.0779552935486,1.0
2024-02-09,Suvarnabhumi,Train,11773.0,-0.433883739117558,17258.0,12124.0,14710.857142857143,12462.57142857143,760.074307144378,1.0
2024-02-10,Suvarnabhumi,Train,11257.0,-0.9749279121818236,14838.0,11076.0,14412.0,12412.42857142857,796.822409562511,0.0
2024-02-11,Suvarnabhumi,Train,11306.0,-0.7818314824680299,13336.0,12655.0,14260.714285714286,12438.285714285714,747.646243060151,0.0
2024-02-12,Suvarnabhumi,Train,12626.0,0.0,14035.0,13533.0,14093.42857142857,12245.57142857143,849.4099632770611,1.0
2024-02-13,Suvarnabhumi,Train,12644.0,0.7818314824680298,14198.0,12955.0,14001.714285714286,12116.0,670.6608680995574,1.0
2024-02-14,Suvarnabhumi,Train,11723.0,0.9749279121818236,14472.0,12407.0,13936.142857142857,12071.57142857143,613.6993990391418,1.0
2024-02-15,Suvarnabhumi,Train,12671.0,0.43388373911755823,14839.0,12488.0,13666.142857142857,11973.857142857143,605.7935370436536,1.0
2024-02-16,Suvarnabhumi,Train,12384.0,-0.433883739117558,15166.0,11773.0,13609.142857142857,12000.0,634.9272924254539,1.0
2024-02-17,Suvarnabhumi,Train,10921.0,-0.9749279121818236,13779.0,11257.0,13519.285714285714,12087.285714285714,640.4934853392,0.0
2024-02-18,Suvarnabhumi,Train,11293.0,-0.7818314824680299,12165.0,11306.0,13328.142857142857,12039.285714285714,720.6607417932213,0.0
2024-02-19,Suvarnabhumi,Train,12538.0,0.0,13393.0,12626.0,13330.285714285714,12037.42857142857,722.8787028593872,1.0
2024-02-20,Suvarnabhumi,Train,12464.0,0.7818314824680298,13739.0,12644.0,13308.142857142857,12024.857142857143,711.6144622316174,1.0
2024-02-21,Suvarnabhumi,Train,12349.0,0.9749279121818236,12582.0,11723.0,13242.142857142857,11999.142857142857,688.3858967593641,1.0
2024-02-22,Suvarnabhumi,Train,12583.0,0.43388373911755823,14440.0,12671.0,13382.57142857143,12088.57142857143,687.1940184894441,1.0
2024-02-23,Suvarnabhumi,Train,13434.0,-0.433883739117558,14537.0,12384.0,13359.285714285714,12076.0,675.4682326604153,1.0
2024-02-24,Suvarnabhumi,Train,11619.0,-0.9749279121818236,12441.0,10921.0,13515.142857142857,12226.0,849.4453092067706,0.0
2024-02-25,Suvarnabhumi,Train,11096.0,-0.7818314824680299,12180.0,11293.0,13628.57142857143,12325.714285714286,698.2319849175906,0.0
2024-02-26,Suvarnabhumi,Train,11365.0,0.0,13238.0,12538.0,13618.857142857143,12297.57142857143,748.9238628732602,0.0
2024-02-27,Suvarnabhumi,Train,12173.0,0.7818314824680298,13277.0,12464.0,13569.142857142857,12130.0,814.5186717729182,1.0
2024-02-28,Suvarnabhumi,Train,12419.0,0.9749279121818236,13565.0,12349.0,13627.285714285714,12088.42857142857,801.9600690689058,1.0
2024-02-29,Suvarnabhumi,Train,12304.0,0.43388373911755823,14277.0,12583.0,13683.0,12098.42857142857,806.1761298754785,1.0
2024-03-01,Suvarnabhumi,Train,12570.0,-0.433883739117558,15628.0,13434.0,13671.0,12058.57142857143,784.8407178408903,1.0
2024-03-02,Suvarnabhumi,Train,10786.0,-0.9749279121818236,13235.0,11619.0,13546.857142857143,11935.142857142857,571.3963681402428,0.0
2024-03-03,Suvarnabhumi,Train,11183.0,-0.7818314824680299,12112.0,11096.0,13471.714285714286,11816.142857142857,716.5215578453953,0.0
2024-03-04,Suvarnabhumi,Train,12289.0,0.0,12890.0,11365.0,13502.285714285714,11828.57142857143,702.5669261460683,1.0
2024-03-05,Suvarnabhumi,Train,12146.0,0.7818314824680298,13684.0,12173.0,13582.57142857143,11960.57142857143,687.5960192688261,1.0
2024-03-06,Suvarnabhumi,Train,12052.0,0.9749279121818236,13955.0,12419.0,13545.142857142857,11956.714285714286,686.2802426331547,1.0
2024-03-07,Suvarnabhumi,Train,11858.0,0.43388373911755823,14193.0,12304.0,13491.42857142857,11904.285714285714,658.535424075239,1.0
2024-03-08,Suvarnabhumi,Train,12059.0,-0.433883739117558,14759.0,12570.0,13438.285714285714,11840.57142857143,634.5559752412197,1.0
2024-03-09,Suvarnabhumi,Train,10559.0,-0.9749279121818236,12709.0,10786.0,13421.0,11767.57142857143,561.8881434185411,0.0
2024-03-10,Suvarnabhumi,Train,10918.0,-0.7818314824680299,12326.0,11183.0,13429.142857142857,11735.142857142857,630.3584769984923,0.0
2024-03-11,Suvarnabhumi,Train,12022.0,0.0,13452.0,12289.0,13408.285714285714,11697.285714285714,675.3936418331316,1.0
2024-03-12,Suvarnabhumi,Train,11600.0,0.7818314824680298,13422.0,12146.0,13319.42857142857,11659.142857142857,643.1781579447421,1.0
2024-03-13,Suvarnabhumi,Train,11507.0,0.9749279121818236,13579.0,12052.0,13232.57142857143,11581.142857142857,606.3482026502522,1.0
2024-03-14,Suvarnabhumi,Train,11348.0,0.43388373911755823,13821.0,11858.0,13107.285714285714,11503.285714285714,569.6939863604724,1.0
2024-03-15,Suvarnabhumi,Train,11888.0,-0.433883739117558,14638.0,12059.0,13087.0,11430.42857142857,549.0054210852568,1.0
2024-03-16,Suvarnabhumi,Train,10507.0,-0.9749279121818236,12766.0,10559.0,13059.714285714286,11406.0,519.380079197031,0.0
2024-03-17,Suvarnabhumi,Train,10623.0,-0.7818314824680299,12180.0,10918.0,13075.42857142857,11398.57142857143,533.6883788451206,0.0
2024-03-18,Suvarnabhumi,Train,12048.0,0.0,12830.0,12022.0,13079.42857142857,11356.42857142857,586.9511215149573,1.0
2024-03-19,Suvarnabhumi,Train,11409.0,0.7818314824680298,12814.0,11600.0,13115.42857142857,11360.142857142857,591.9260732477693,1.0
2024-03-20,Suvarnabhumi,Train,11256.0,0.9749279121818236,12702.0,11507.0,13114.42857142857,11332.857142857143,583.3670738541814,1.0
2024-03-21,Suvarnabhumi,Train,11720.0,0.43388373911755823,13679.0,11348.0,13181.285714285714,11297.0,578.5735332119679,1.0
2024-03-22,Suvarnabhumi,Train,11950.0,-0.433883739117558,14447.0,11888.0,13246.857142857143,11350.142857142857,600.6999885055129,1.0
2024-03-23,Suvarnabhumi,Train,10446.0,-0.9749279121818236,12876.0,10507.0,13224.57142857143,11359.0,610.3321500079941,0.0
2024-03-24,Suvarnabhumi,Train,10546.0,-0.7818314824680299,12208.0,10623.0,13177.714285714286,11350.285714285714,624.7886880873822,0.0
2024-03-25,Suvarnabhumi,Train,12242.0,0.0,13082.0,12048.0,13111.142857142857,11339.285714285714,640.2147333215255,1.0
2024-03-26,Suvarnabhumi,Train,12215.0,0.7818314824680298,12807.0,11409.0,13109.714285714286,11367.0,679.0299453387266,1.0
2024-03-27,Suvarnabhumi,Train,11806.0,0.9749279121818236,13170.0,11256.0,13231.714285714286,11482.142857142857,751.7784311376972,1.0
2024-03-28,Suvarnabhumi,Train,11780.0,0.43388373911755823,14138.0,11720.0,13295.285714285714,11560.714285714286,752.9446005043264,1.0
2024-03-29,Suvarnabhumi,Train,11952.0,-0.433883739117558,14291.0,11950.0,13244.0,11569.285714285714,755.3976247173537,1.0
2024-03-30,Suvarnabhumi,Train,11184.0,-0.9749279121818236,12548.0,10446.0,13355.857142857143,11569.57142857143,755.5659814873886,0.0
2024-03-31,Suvarnabhumi,Train,11769.0,-0.7818314824680299,11742.0,10546.0,13502.42857142857,11675.0,610.1538057463187,0.0
2024-04-01,Suvarnabhumi,Train,13123.0,0.0,13072.0,12242.0,13611.714285714286,11849.714285714286,354.55263562498385,1.0
2024-04-02,Suvarnabhumi,Train,11984.0,0.7818314824680298,13661.0,12215.0,13651.714285714286,11975.57142857143,593.11799195523,1.0
2024-04-03,Suvarnabhumi,Train,11995.0,0.9749279121818236,13615.0,11806.0,13536.142857142857,11942.57142857143,583.9314620578378,1.0
2024-04-04,Suvarnabhumi,Train,11894.0,0.43388373911755823,13779.0,11780.0,13466.285714285714,11969.57142857143,580.9259439730715,1.0
2024-04-05,Suvarnabhumi,Train,12501.0,-0.433883739117558,15074.0,11952.0,13484.142857142857,11985.857142857143,576.3053092969571,1.0
2024-04-06,Suvarnabhumi,Train,11408.0,-0.9749279121818236,13574.0,11184.0,13325.57142857143,12064.285714285714,607.4448436650775,0.0
2024-04-07,Suvarnabhumi,Train,10651.0,-0.7818314824680299,12507.0,11769.0,13106.42857142857,12096.285714285714,557.1617701308038,0.0
2024-04-08,Suvarnabhumi,Train,10469.0,0.0,13352.0,13123.0,12920.285714285714,11936.57142857143,781.6382064064788,0.0
2024-04-09,Suvarnabhumi,Train,11503.0,0.7818314824680298,12852.0,11984.0,12716.857142857143,11557.42857142857,753.3987118701943,1.0
2024-04-10,Suvarnabhumi,Train,11342.0,0.9749279121818236,13126.0,11995.0,12719.42857142857,11488.714285714286,729.5667011511833,1.0
2024-04-11,Suvarnabhumi,Train,11650.0,0.43388373911755823,13904.0,11894.0,12715.57142857143,11395.42857142857,694.9687899810085,1.0
2024-04-12,Suvarnabhumi,Train,11479.0,-0.433883739117558,13964.0,12501.0,12707.42857142857,11360.57142857143,671.517896793774,0.0
