Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Arrival_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2023-06-09,Banthapchang,Train,3575.0,3663.0,2822.285714285714,2787.0,1067.4330580103533,1.0
2023-06-10,Banthapchang,Train,1941.0,1798.0,2834.714285714286,2787.4285714285716,1067.8013012951521,0.0
2023-06-11,Banthapchang,Train,1519.0,1621.0,2858.0,2813.5714285714284,1040.2829514356276,0.0
2023-06-12,Banthapchang,Train,3533.0,1599.0,2854.4285714285716,2794.714285714286,1065.7536792157491,1.0
2023-06-13,Banthapchang,Train,3815.0,3696.0,3140.714285714286,3079.8571428571427,931.7600600604283,1.0
2023-06-14,Banthapchang,Train,3777.0,3695.0,3159.8571428571427,3099.8571428571427,948.024336637592,1.0
2023-06-15,Banthapchang,Train,3601.0,3684.0,3140.714285714286,3111.714285714286,957.168866029,1.0
2023-06-16,Banthapchang,Train,2762.0,3750.0,3144.5714285714284,3108.714285714286,955.3340976303743,1.0
2023-06-17,Banthapchang,Train,1923.0,1961.0,3011.6428571428573,2992.5714285714284,938.4689405520862,0.0
2023-06-18,Banthapchang,Train,1468.0,1596.0,3006.9285714285716,2990.0,941.8490678801298,0.0
2023-06-19,Banthapchang,Train,3740.0,3603.0,2989.785714285714,2982.714285714286,955.226799297026,1.0
2023-06-20,Banthapchang,Train,3735.0,3830.0,3015.3571428571427,3012.285714285714,978.0333522407306,1.0
2023-06-21,Banthapchang,Train,3962.0,3561.0,3008.3571428571427,3000.8571428571427,967.5008059551228,1.0
2023-06-22,Banthapchang,Train,3375.0,3711.0,3080.214285714286,3027.285714285714,994.3888766952499,1.0
2023-06-23,Banthapchang,Train,2788.0,2819.5,3042.785714285714,2995.0,976.1587985568755,1.0
2023-06-24,Banthapchang,Train,2201.0,1928.0,3044.8571428571427,2998.714285714286,975.1734400070793,0.0
2023-06-25,Banthapchang,Train,1614.0,1476.0,3086.4285714285716,3038.4285714285716,928.6123800493698,0.0
2023-06-26,Banthapchang,Train,3597.0,3782.0,3104.714285714286,3059.285714285714,888.222140811956,1.0
2023-06-27,Banthapchang,Train,3819.0,3781.0,3091.285714285714,3038.8571428571427,871.4427555442061,1.0
2023-06-28,Banthapchang,Train,3639.0,4064.0,3100.0,3050.8571428571427,883.1265346429576,1.0
2023-06-29,Banthapchang,Train,3473.0,3449.0,3047.1428571428573,3004.714285714286,834.6956959047454,1.0
2023-06-30,Banthapchang,Train,3595.0,2834.0,3061.285714285714,3018.714285714286,842.7246909649125,1.0
2023-07-01,Banthapchang,Train,1942.0,2219.0,3195.1428571428573,3134.0,860.9055310156492,0.0
2023-07-02,Banthapchang,Train,1662.0,1604.0,3176.285714285714,3097.0,911.751245314936,0.0
2023-07-03,Banthapchang,Train,3747.0,3688.0,3181.1428571428573,3103.8571428571427,898.8278345659304,1.0
2023-07-04,Banthapchang,Train,3811.0,3842.0,3207.8571428571427,3125.285714285714,914.2006917312568,1.0
2023-07-05,Banthapchang,Train,3823.0,3694.0,3201.1428571428573,3124.1428571428573,913.1933764855867,1.0
2023-07-06,Banthapchang,Train,3730.0,3548.0,3227.714285714286,3150.4285714285716,932.9183346079242,1.0
2023-07-07,Banthapchang,Train,3677.0,3771.0,3265.8571428571427,3187.1428571428573,952.5785057011383,1.0
2023-07-08,Banthapchang,Train,1975.0,2087.0,3260.0,3198.8571428571427,958.9131744795669,0.0
2023-07-09,Banthapchang,Train,1519.0,1638.0,3246.8571428571427,3203.5714285714284,951.7586979101495,0.0
2023-07-10,Banthapchang,Train,3743.0,3875.0,3232.8571428571427,3183.1428571428573,991.0839904823808,1.0
2023-07-11,Banthapchang,Train,3809.0,3795.0,3220.714285714286,3182.5714285714284,990.7057849740034,1.0
2023-07-12,Banthapchang,Train,3789.0,3880.0,3232.714285714286,3182.285714285714,990.494609489913,1.0
2023-07-13,Banthapchang,Train,3685.0,3815.0,3237.285714285714,3177.4285714285716,986.9059153304785,1.0
2023-07-14,Banthapchang,Train,3675.0,3730.0,3225.285714285714,3171.0,982.844850421471,1.0
2023-07-15,Banthapchang,Train,1948.0,1995.0,3232.8571428571427,3170.714285714286,982.673515515322,0.0
2023-07-16,Banthapchang,Train,1520.0,1540.0,3230.5714285714284,3166.8571428571427,988.1866268695469,0.0
2023-07-17,Banthapchang,Train,3677.0,3790.0,3236.1428571428573,3167.0,987.9087339763073,1.0
2023-07-18,Banthapchang,Train,3785.0,3879.0,3241.1428571428573,3157.5714285714284,981.7911959174191,1.0
2023-07-19,Banthapchang,Train,3725.0,3912.0,3241.8571428571427,3154.1428571428573,979.1755764538927,1.0
2023-07-20,Banthapchang,Train,3763.0,3731.0,3231.4285714285716,3145.0,972.5360318946218,1.0
2023-07-21,Banthapchang,Train,3610.0,3783.0,3239.4285714285716,3156.1428571428573,980.1711463772436,1.0
2023-07-22,Banthapchang,Train,2006.0,1979.0,3246.8571428571427,3146.8571428571427,974.7292664412753,0.0
2023-07-23,Banthapchang,Train,1475.0,1579.0,3258.8571428571427,3155.1428571428573,963.0159965046341,0.0
2023-07-24,Banthapchang,Train,3752.0,3825.0,3246.5714285714284,3148.714285714286,975.8156783405573,1.0
2023-07-25,Banthapchang,Train,3716.0,3884.0,3246.5714285714284,3159.4285714285716,982.9684391581228,1.0
2023-07-26,Banthapchang,Train,3814.0,3839.0,3237.285714285714,3149.5714285714284,975.9707743477549,1.0
2023-07-27,Banthapchang,Train,3915.0,3787.0,3251.714285714286,3162.285714285714,985.2520344706603,1.0
2023-07-28,Banthapchang,Train,1784.0,3835.0,3286.0,3184.0,1002.2266875978395,0.0
2023-07-29,Banthapchang,Train,1674.0,2063.0,2994.4285714285716,2923.1428571428573,1105.21105504355,0.0
2023-07-30,Banthapchang,Train,1522.0,1493.0,2950.0,2875.714285714286,1157.0371233291978,0.0
2023-07-31,Banthapchang,Train,2444.0,3825.0,2940.5714285714284,2882.4285714285716,1147.6523656495258,0.0
2023-08-01,Banthapchang,Train,1668.0,3819.0,2767.4285714285716,2695.5714285714284,1087.373878838806,0.0
2023-08-02,Banthapchang,Train,2943.0,3940.0,2463.1428571428573,2403.0,1041.6120519015997,0.0
2023-08-03,Banthapchang,Train,3830.0,4027.0,2343.8571428571427,2278.5714285714284,885.2528559951736,1.0
2023-08-04,Banthapchang,Train,3721.0,1794.0,2321.0,2266.4285714285716,859.2667139568938,1.0
2023-08-05,Banthapchang,Train,2068.0,1752.0,2596.5714285714284,2543.1428571428573,981.2475780983133,0.0
2023-08-06,Banthapchang,Train,1749.0,1427.0,2649.1428571428573,2599.4285714285716,933.2073469390118,0.0
2023-08-07,Banthapchang,Train,4035.0,2613.0,2705.5714285714284,2631.8571428571427,892.5871439382302,1.0
2023-08-08,Banthapchang,Train,4048.0,1689.0,2913.8571428571427,2859.1428571428573,1028.929772234469,1.0
2023-08-09,Banthapchang,Train,3984.0,3105.0,3246.4285714285716,3199.1428571428573,960.6888897333764,1.0
2023-08-10,Banthapchang,Train,3956.0,3867.0,3375.285714285714,3347.8571428571427,994.4109527037348,1.0
2023-08-11,Banthapchang,Train,3876.0,3723.0,3389.4285714285716,3365.8571428571427,1005.6694998145015,1.0
2023-08-12,Banthapchang,Train,1671.0,2120.0,3415.0,3388.0,1016.4410132090007,0.0
2023-08-13,Banthapchang,Train,1671.0,1822.0,3343.714285714286,3331.285714285714,1109.2104871312345,0.0
2023-08-14,Banthapchang,Train,1580.0,4071.0,3315.5714285714284,3320.1428571428573,1127.9877996638447,0.0
2023-08-15,Banthapchang,Train,4083.0,4017.0,2974.0,2969.4285714285716,1244.3346089567792,1.0
2023-08-16,Banthapchang,Train,4083.0,4007.0,2981.8571428571427,2974.4285714285716,1249.450660242714,1.0
2023-08-17,Banthapchang,Train,4029.0,3966.0,2996.714285714286,2988.5714285714284,1263.2667779930548,1.0
2023-08-18,Banthapchang,Train,3885.0,3902.0,2999.8571428571427,2999.0,1272.84916624084,1.0
2023-08-19,Banthapchang,Train,2111.0,1621.0,3019.1428571428573,3000.285714285714,1273.8867969441294,0.0
2023-08-20,Banthapchang,Train,1671.0,1625.0,3085.0,3063.1428571428573,1206.433922568415,0.0
2023-08-21,Banthapchang,Train,3991.0,1680.0,3090.1428571428573,3063.1428571428573,1206.433922568415,1.0
2023-08-22,Banthapchang,Train,3717.0,4072.0,3423.1428571428573,3407.5714285714284,1045.9195088761016,1.0
2023-08-23,Banthapchang,Train,4111.0,4111.0,3428.0,3355.285714285714,1015.2250512876003,1.0
2023-08-24,Banthapchang,Train,4001.0,3988.0,3415.5714285714284,3359.285714285714,1018.6196074894252,1.0
2023-08-25,Banthapchang,Train,4017.0,4037.0,3422.714285714286,3355.285714285714,1015.6019092613227,1.0
2023-08-26,Banthapchang,Train,2113.0,2082.0,3437.285714285714,3374.1428571428573,1028.2236184429025,0.0
2023-08-27,Banthapchang,Train,1595.0,1661.0,3435.0,3374.4285714285716,1027.814324532545,0.0
2023-08-28,Banthapchang,Train,3951.0,4011.0,3428.0,3363.5714285714284,1048.9904443706616,1.0
2023-08-29,Banthapchang,Train,4017.0,4106.0,3415.285714285714,3357.8571428571427,1045.104688308217,1.0
2023-08-30,Banthapchang,Train,4024.0,4024.0,3403.5714285714284,3400.714285714286,1068.1831481984934,1.0
2023-08-31,Banthapchang,Train,4077.0,4038.0,3402.714285714286,3388.285714285714,1059.0081388238923,1.0
2023-09-01,Banthapchang,Train,4081.0,4139.0,3419.285714285714,3399.1428571428573,1066.698399825594,1.0
2023-09-02,Banthapchang,Train,2145.0,2066.0,3420.8571428571427,3408.285714285714,1073.1316654672798,0.0
2023-09-03,Banthapchang,Train,1652.0,1612.0,3435.285714285714,3412.8571428571427,1066.7433975377971,0.0
2023-09-04,Banthapchang,Train,4026.0,3922.0,3445.285714285714,3421.0,1050.6504334617387,1.0
2023-09-05,Banthapchang,Train,4135.0,4024.0,3467.285714285714,3431.714285714286,1057.3173150771302,1.0
2023-09-06,Banthapchang,Train,4066.0,4018.0,3489.4285714285716,3448.5714285714284,1069.079176541332,1.0
2023-09-07,Banthapchang,Train,4131.0,4154.0,3507.8571428571427,3454.5714285714284,1072.957727831946,1.0
2023-09-08,Banthapchang,Train,3947.0,4150.0,3498.1428571428573,3462.285714285714,1078.3592033402313,1.0
2023-09-09,Banthapchang,Train,2102.0,2167.0,3480.285714285714,3443.1428571428573,1066.671369037257,0.0
2023-09-10,Banthapchang,Train,1588.0,1682.0,3469.285714285714,3437.0,1075.4806677326528,0.0
2023-09-11,Banthapchang,Train,3950.0,4076.0,3460.8571428571427,3427.8571428571427,1093.3086524508144,1.0
2023-09-12,Banthapchang,Train,4066.0,4179.0,3449.1428571428573,3417.0,1086.7363985806337,1.0
2023-09-13,Banthapchang,Train,4013.0,4147.0,3438.8571428571427,3407.1428571428573,1079.426765861005,1.0
2023-09-14,Banthapchang,Train,4012.0,4086.0,3427.8571428571427,3399.5714285714284,1074.208368542912,1.0
2023-09-15,Banthapchang,Train,3973.0,4025.0,3411.5714285714284,3382.5714285714284,1061.5711402041275,1.0
2023-09-16,Banthapchang,Train,1991.0,2090.0,3418.4285714285716,3386.285714285714,1063.918028528785,0.0
2023-09-17,Banthapchang,Train,1536.0,1623.0,3410.285714285714,3370.4285714285716,1086.8303849793174,0.0
2023-09-18,Banthapchang,Train,3919.0,3994.0,3387.0,3363.0,1101.1276038679646,1.0
2023-09-19,Banthapchang,Train,4002.0,4107.0,3359.0,3358.5714285714284,1098.432346140455,1.0
2023-09-20,Banthapchang,Train,3982.0,4070.0,3350.8571428571427,3349.4285714285716,1091.8090274315182,1.0
2023-09-21,Banthapchang,Train,3862.0,3972.0,3339.0,3345.0,1088.7273916519866,1.0
2023-09-22,Banthapchang,Train,3989.0,4073.0,3331.714285714286,3323.5714285714284,1074.7984085621006,1.0
2023-09-23,Banthapchang,Train,1947.0,2033.0,3327.5714285714284,3325.8571428571427,1076.4254779239548,0.0
2023-09-24,Banthapchang,Train,1595.0,1460.0,3307.5714285714284,3319.5714285714284,1085.6087166720295,0.0
2023-09-25,Banthapchang,Train,3896.0,3798.0,3322.714285714286,3328.0,1069.5637740063337,1.0
2023-09-26,Banthapchang,Train,3937.0,4050.0,3336.0,3324.714285714286,1067.4789169324345,1.0
2023-09-27,Banthapchang,Train,3817.0,3987.0,3322.8571428571427,3315.4285714285716,1060.867704152733,1.0
2023-09-28,Banthapchang,Train,3699.0,3921.0,3313.0,3291.8571428571427,1045.3076785603116,1.0
2023-09-29,Banthapchang,Train,3785.0,4044.0,3302.285714285714,3268.5714285714284,1032.2237898735705,1.0
2023-09-30,Banthapchang,Train,2103.0,1893.0,3284.0,3239.4285714285716,1011.1587177001227,0.0
2023-10-01,Banthapchang,Train,1666.0,1566.0,3325.714285714286,3261.714285714286,979.1385183390767,0.0
2023-10-02,Banthapchang,Train,3794.0,3891.0,3341.714285714286,3271.8571428571427,959.1594286268648,1.0
2023-10-03,Banthapchang,Train,4079.0,3958.0,3349.714285714286,3257.285714285714,948.8162298860839,1.0
2023-10-04,Banthapchang,Train,3795.0,3918.0,3355.285714285714,3277.5714285714284,967.1121715607536,1.0
2023-10-05,Banthapchang,Train,3729.0,3846.0,3354.1428571428573,3274.4285714285716,965.1006609231443,1.0
2023-10-06,Banthapchang,Train,3721.0,3916.0,3351.4285714285716,3278.714285714286,967.3642392752462,1.0
2023-10-07,Banthapchang,Train,2095.0,2185.0,3338.285714285714,3269.5714285714284,962.0696193004728,0.0
2023-10-08,Banthapchang,Train,1668.0,1678.0,3330.714285714286,3268.4285714285716,963.689759404424,0.0
2023-10-09,Banthapchang,Train,3955.0,3947.0,3331.5714285714284,3268.714285714286,963.1356280894411,1.0
2023-10-10,Banthapchang,Train,3449.0,3997.0,3348.0,3291.714285714286,979.5527405038363,1.0
2023-10-11,Banthapchang,Train,3806.0,3910.0,3357.285714285714,3201.714285714286,922.4389255818375,1.0
2023-10-12,Banthapchang,Train,3885.0,3827.0,3360.4285714285716,3203.285714285714,923.6266767992582,1.0
2023-10-13,Banthapchang,Train,1759.0,3824.0,3393.714285714286,3225.5714285714284,940.1595356007172,0.0
2023-10-14,Banthapchang,Train,1844.0,2132.0,3099.0,2945.285714285714,1053.475314421386,0.0
2023-10-15,Banthapchang,Train,1674.0,1684.0,3059.8571428571427,2909.4285714285716,1090.8487302925882,0.0
2023-10-16,Banthapchang,Train,3756.0,4062.0,3069.8571428571427,2910.285714285714,1089.712456611944,1.0
2023-10-17,Banthapchang,Train,3872.0,4062.0,3033.8571428571427,2881.8571428571427,1060.1090240428773,1.0
2023-10-18,Banthapchang,Train,3785.0,3932.0,3011.4285714285716,2942.285714285714,1108.76488554994,1.0
2023-10-19,Banthapchang,Train,3709.0,4060.0,3011.5714285714284,2939.285714285714,1106.0635476447867,1.0
2023-10-20,Banthapchang,Train,3653.0,1761.0,2989.0,2914.1428571428573,1082.7371839573116,1.0
2023-10-21,Banthapchang,Train,1950.0,1858.0,3264.5714285714284,3184.714285714286,977.4977773692931,0.0
2023-10-22,Banthapchang,Train,1708.0,1754.0,3274.8571428571427,3199.8571428571427,953.8003684509387,0.0
2023-10-23,Banthapchang,Train,1499.0,3810.0,3261.285714285714,3204.714285714286,944.778936098409,0.0
2023-10-24,Banthapchang,Train,3821.0,3905.0,2938.0,2882.285714285714,1097.9881168582401,1.0
2023-10-25,Banthapchang,Train,3833.6666666666665,3933.0,2956.285714285714,2875.0,1090.469776441939,1.0
2023-10-26,Banthapchang,Train,3846.3333333333335,3902.0,2963.6190476190473,2881.952380952381,1097.3718170073005,1.0
2023-10-27,Banthapchang,Train,3859.0,3690.0,2968.4285714285716,2901.5714285714284,1115.6969373824845,1.0
2023-10-28,Banthapchang,Train,2058.0,1930.0,2996.5714285714284,2931.0,1141.2449504979363,0.0
2023-10-29,Banthapchang,Train,1677.0,1659.0,3009.714285714286,2946.4285714285716,1126.4059316034,0.0
2023-10-30,Banthapchang,Train,3728.0,1547.0,3012.285714285714,2942.0,1132.132811866039,1.0
2023-10-31,Banthapchang,Train,3818.0,4033.0,3336.4285714285716,3260.4285714285716,958.8289677611926,1.0
2023-11-01,Banthapchang,Train,3911.0,3984.3333333333335,3324.4285714285716,3260.0,958.5372729861414,1.0
2023-11-02,Banthapchang,Train,3810.0,3935.6666666666665,3331.2380952380954,3271.047619047619,966.6622495794018,1.0
2023-11-03,Banthapchang,Train,3766.0,3887.0,3335.714285714286,3265.8571428571427,963.1495952639692,1.0
2023-11-04,Banthapchang,Train,2012.0,2022.0,3335.285714285714,3252.5714285714284,954.2040063394675,0.0
2023-11-05,Banthapchang,Train,1744.0,1677.0,3318.285714285714,3246.0,963.9109571601197,0.0
2023-11-06,Banthapchang,Train,3777.0,3816.0,3318.714285714286,3255.5714285714284,945.8988418682114,1.0
2023-11-07,Banthapchang,Train,3988.0,3949.0,3336.0,3262.5714285714284,950.1494368681997,1.0
2023-11-08,Banthapchang,Train,3943.0,4032.0,3337.714285714286,3286.8571428571427,968.7036747756326,1.0
2023-11-09,Banthapchang,Train,3875.0,3967.0,3314.5714285714284,3291.4285714285716,972.2091436762072,1.0
2023-11-10,Banthapchang,Train,3735.0,3884.0,3292.8571428571427,3300.714285714286,978.2790526030443,1.0
2023-11-11,Banthapchang,Train,2218.0,1903.0,3273.714285714286,3296.285714285714,975.8889476242896,0.0
2023-11-12,Banthapchang,Train,1773.0,1680.0,3313.8571428571427,3325.714285714286,932.8632829959117,0.0
2023-11-13,Banthapchang,Train,3774.0,3937.0,3326.1428571428573,3329.8571428571427,924.6967842796624,1.0
2023-11-14,Banthapchang,Train,4033.0,3961.0,3311.8571428571427,3329.4285714285716,924.4556699562676,1.0
2023-11-15,Banthapchang,Train,3994.0,3870.0,3327.0,3335.8571428571427,929.9387844676384,1.0
2023-11-16,Banthapchang,Train,3825.0,3815.0,3341.5714285714284,3343.1428571428573,935.6704242718954,1.0
2023-11-17,Banthapchang,Train,3779.0,3750.0,3356.5714285714284,3336.0,931.113312116203,1.0
2023-11-18,Banthapchang,Train,1950.0,2184.0,3355.285714285714,3342.285714285714,934.3985078266004,0.0
2023-11-19,Banthapchang,Train,1524.0,1766.0,3331.285714285714,3304.0,991.8655822909366,0.0
2023-11-20,Banthapchang,Train,3777.0,3837.0,3293.1428571428573,3268.4285714285716,1058.1718286968444,1.0
2023-11-21,Banthapchang,Train,4026.0,4067.0,3257.8571428571427,3268.8571428571427,1058.4112982156232,1.0
2023-11-22,Banthapchang,Train,3952.0,3972.0,3244.4285714285716,3267.8571428571427,1057.5719721089818,1.0
2023-11-23,Banthapchang,Train,3778.0,3920.0,3239.714285714286,3261.8571428571427,1052.874387660029,1.0
2023-11-24,Banthapchang,Train,3713.0,3741.0,3219.5714285714284,3255.1428571428573,1048.8267140907885,1.0
2023-11-25,Banthapchang,Train,2019.0,2016.0,3219.0,3245.714285714286,1043.6162631743093,0.0
2023-11-26,Banthapchang,Train,1631.0,1499.0,3223.4285714285716,3255.5714285714284,1029.5696280716636,0.0
2023-11-27,Banthapchang,Train,3999.0,3590.0,3240.8571428571427,3270.8571428571427,999.9449032440809,1.0
2023-11-28,Banthapchang,Train,3909.0,3973.0,3289.714285714286,3302.5714285714284,1021.9515411118855,1.0
2023-11-29,Banthapchang,Train,3925.0,3939.0,3278.5714285714284,3285.8571428571427,1009.0227002024358,1.0
2023-11-30,Banthapchang,Train,3866.0,3779.0,3276.4285714285716,3282.0,1006.0992330116704,1.0
2023-12-01,Banthapchang,Train,3929.0,3737.0,3283.5714285714284,3294.5714285714284,1013.8497352735715,1.0
2023-12-02,Banthapchang,Train,1950.0,2047.0,3312.4285714285716,3325.4285714285716,1031.8349120446987,0.0
2023-12-03,Banthapchang,Train,1580.0,1621.0,3311.285714285714,3315.5714285714284,1046.6189782887998,0.0
2023-12-04,Banthapchang,Train,3344.0,3932.0,3320.285714285714,3308.285714285714,1060.3869913520143,1.0
2023-12-05,Banthapchang,Train,1508.0,3895.0,3255.714285714286,3214.714285714286,1017.3022681395676,0.0
2023-12-06,Banthapchang,Train,3837.0,3924.0,2915.8571428571427,2871.714285714286,1141.3969093886242,1.0
2023-12-07,Banthapchang,Train,3733.0,3829.0,2913.5714285714284,2859.1428571428573,1128.2716027286194,1.0
2023-12-08,Banthapchang,Train,3857.0,3939.0,2909.1428571428573,2840.1428571428573,1109.4532329893289,1.0
2023-12-09,Banthapchang,Train,2039.0,2039.0,2899.4285714285716,2829.8571428571427,1097.950124637032,0.0
2023-12-10,Banthapchang,Train,1796.0,1684.0,2905.8571428571427,2842.5714285714284,1086.5190375909744,0.0
2023-12-11,Banthapchang,Train,1953.0,3480.0,2910.1428571428573,2873.4285714285716,1047.0356340868336,0.0
2023-12-12,Banthapchang,Train,3979.0,1516.0,2697.1428571428573,2674.714285714286,1074.4798298534506,1.0
2023-12-13,Banthapchang,Train,3871.0,3908.0,3070.0,3027.714285714286,1032.3692353490776,1.0
2023-12-14,Banthapchang,Train,3761.0,3798.0,3080.285714285714,3032.5714285714284,1036.8815196126734,1.0
2023-12-15,Banthapchang,Train,3807.0,3871.0,3087.285714285714,3036.5714285714284,1040.0829866157892,1.0
2023-12-16,Banthapchang,Train,2308.0,2084.0,3082.5714285714284,3029.4285714285716,1033.6614302473288,0.0
2023-12-17,Banthapchang,Train,1864.0,1714.0,3105.285714285714,3067.8571428571427,994.979803575837,0.0
2023-12-18,Banthapchang,Train,3731.0,1989.0,3129.0,3077.5714285714284,980.7224984916073,1.0
2023-12-19,Banthapchang,Train,3777.0,4126.0,3386.8571428571427,3331.5714285714284,864.2526361241976,1.0
2023-12-20,Banthapchang,Train,3725.0,3980.0,3339.8571428571427,3302.714285714286,842.1212727958149,1.0
2023-12-21,Banthapchang,Train,3581.0,3847.0,3305.5714285714284,3281.8571428571427,827.3794833834196,1.0
2023-12-22,Banthapchang,Train,3701.0,3838.0,3283.714285714286,3256.1428571428573,812.6726336747251,1.0
2023-12-23,Banthapchang,Train,1927.0,2243.0,3298.5714285714284,3241.0,801.609838595646,0.0
2023-12-24,Banthapchang,Train,1766.0,1880.0,3270.714285714286,3186.5714285714284,884.1982917013709,0.0
2023-12-25,Banthapchang,Train,3301.0,3794.0,3252.714285714286,3172.5714285714284,909.0558943473291,1.0
2023-12-26,Banthapchang,Train,3092.0,3797.0,3213.4285714285716,3111.1428571428573,879.0651148751602,1.0
2023-12-27,Banthapchang,Train,3027.0,3740.0,3141.714285714286,3013.285714285714,829.3070831092903,1.0
2023-12-28,Banthapchang,Train,2708.0,3694.0,3047.714285714286,2913.5714285714284,769.2584864969764,1.0
2023-12-29,Banthapchang,Train,1756.0,3942.0,2920.714285714286,2788.8571428571427,711.6266410066968,0.0
2023-12-30,Banthapchang,Train,1432.0,2048.0,2641.1428571428573,2511.0,674.8866571506612,0.0
2023-12-31,Banthapchang,Train,1311.0,1754.0,2568.8571428571427,2440.285714285714,766.051937813987,0.0
2024-01-01,Banthapchang,Train,1214.0,3519.0,2591.714285714286,2375.285714285714,847.7483341742586,0.0
2024-01-02,Banthapchang,Train,2339.0,3295.0,2250.5714285714284,2077.1428571428573,834.8130386642257,1.0
2024-01-03,Banthapchang,Train,3323.0,3082.0,2117.285714285714,1969.5714285714287,723.3152510357704,1.0
2024-01-04,Banthapchang,Train,3556.0,2805.0,2158.1428571428573,2011.857142857143,800.0215473288604,1.0
2024-01-05,Banthapchang,Train,3499.0,1985.0,2256.714285714286,2133.0,969.2987155670791,1.0
2024-01-06,Banthapchang,Train,1852.0,1542.0,2485.285714285714,2382.0,1074.4812701950614,0.0
2024-01-07,Banthapchang,Train,1465.0,1914.0,2530.0,2442.0,1023.0884614733924,0.0
2024-01-08,Banthapchang,Train,3950.0,1131.0,2473.5714285714284,2464.0,996.0120481198977,1.0
2024-01-09,Banthapchang,Train,4027.0,2362.0,2872.8571428571427,2854.8571428571427,959.9089242512235,1.0
2024-01-10,Banthapchang,Train,3934.0,3368.0,3110.8571428571427,3096.0,1018.9301578943808,1.0
2024-01-11,Banthapchang,Train,3841.0,3495.0,3197.952380952381,3183.285714285714,1066.6689136881105,1.0
2024-01-12,Banthapchang,Train,3748.0,3585.0,3259.714285714286,3224.0,1088.4824298076671,1.0
2024-01-13,Banthapchang,Train,2002.0,1855.0,3301.4285714285716,3259.5714285714284,1102.9398377582927,0.0
2024-01-14,Banthapchang,Train,1581.0,1519.0,3322.1428571428573,3281.0,1072.059699830193,0.0
2024-01-15,Banthapchang,Train,3931.0,3926.0,3329.0,3297.5714285714284,1039.71900965964,1.0
2024-01-16,Banthapchang,Train,3809.0,4028.0,3337.0,3294.8571428571427,1037.7548568217576,1.0
2024-01-17,Banthapchang,Train,4031.0,3977.6666666666665,3320.5714285714284,3263.714285714286,1015.1462479672119,1.0
2024-01-18,Banthapchang,Train,3806.0,3927.3333333333335,3342.7619047619046,3277.5714285714284,1026.4202935677095,1.0
2024-01-19,Banthapchang,Train,3894.0,3877.0,3343.0,3272.5714285714284,1023.2987275054578,1.0
2024-01-20,Banthapchang,Train,2050.0,2000.0,3352.1428571428573,3293.4285714285716,1036.013007824205,0.0
2024-01-21,Banthapchang,Train,1648.0,1567.0,3360.1428571428573,3300.285714285714,1026.1526387897864,0.0
2024-01-22,Banthapchang,Train,3975.0,3982.0,3372.8571428571427,3309.8571428571427,1007.5877841940854,1.0
2024-01-23,Banthapchang,Train,3966.0,3913.0,3370.8571428571427,3316.1428571428573,1012.2350564586337,1.0
2024-01-24,Banthapchang,Train,4004.0,4133.0,3392.285714285714,3338.5714285714284,1026.6128541865023,1.0
2024-01-25,Banthapchang,Train,4054.0,3929.0,3382.0,3334.714285714286,1023.6240706896465,1.0
2024-01-26,Banthapchang,Train,4045.0,3941.0,3398.4285714285716,3370.1428571428573,1046.6862676356977,1.0
2024-01-27,Banthapchang,Train,2164.0,2056.0,3413.8571428571427,3391.714285714286,1060.7435622062053,0.0
2024-01-28,Banthapchang,Train,1564.0,1656.0,3418.714285714286,3408.0,1037.3274956990865,0.0
2024-01-29,Banthapchang,Train,3971.0,3968.0,3408.1428571428573,3396.0,1061.2899383925856,1.0
2024-01-30,Banthapchang,Train,4065.0,4063.0,3406.5714285714284,3395.4285714285716,1060.9272449360624,1.0
2024-01-31,Banthapchang,Train,4112.0,4061.0,3418.4285714285716,3409.5714285714284,1070.4184317581717,1.0
2024-02-01,Banthapchang,Train,3958.0,4044.0,3428.285714285714,3425.0,1081.1389056607566,1.0
2024-02-02,Banthapchang,Train,3963.0,4049.0,3423.5714285714284,3411.285714285714,1072.4037974391501,1.0
2024-02-03,Banthapchang,Train,2139.0,2090.0,3445.0,3399.5714285714284,1064.7483047091257,0.0
2024-02-04,Banthapchang,Train,1864.0,1582.0,3456.5714285714284,3396.0,1069.6142606877822,0.0
2024-02-05,Banthapchang,Train,4038.0,3957.0,3505.0,3438.8571428571427,986.7785007405738,1.0
2024-02-06,Banthapchang,Train,4120.0,4146.0,3529.1428571428573,3448.4285714285716,993.1050392821619,1.0
2024-02-07,Banthapchang,Train,4134.0,4130.0,3543.4285714285716,3456.285714285714,998.996281989366,1.0
2024-02-08,Banthapchang,Train,3919.0,4011.0,3551.714285714286,3459.4285714285716,1001.4346137987698,1.0
2024-02-09,Banthapchang,Train,3620.0,4199.0,3553.714285714286,3453.8571428571427,998.3021300473861,1.0
2024-02-10,Banthapchang,Train,2006.0,2171.0,3496.4285714285716,3404.8571428571427,977.3444340953436,0.0
2024-02-11,Banthapchang,Train,1487.0,1921.0,3472.714285714286,3385.8571428571427,1006.9005956517325,0.0
2024-02-12,Banthapchang,Train,957.0,4126.0,3440.285714285714,3332.0,1106.9777173306923,1.0
