Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,pm25_filled,rain_sum,temperature_max,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Compensatory Holiday,holiday_category_National Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-01-08,Ladkrabang,Train,4221.0,103.0,0.0,32.9,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,2997.0,3318.0,4573.142857142857,1183.1357246136824,4691.714285714285,1163.386681816743,0.0,0.0,0.0,1.0
2022-01-09,Ladkrabang,Train,3757.0,117.0,0.0,32.7,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3399.0,3395.0,4718.142857142857,1006.8383565351872,4820.714285714285,1027.8460835302976,0.0,0.0,0.0,1.0
2022-01-10,Ladkrabang,Train,5432.0,117.0,0.0,33.4,0,0.0,1.0,0.49999999999999994,0.8660254037844387,3572.0,3647.0,4766.714285714285,938.4747757728524,4872.428571428572,950.3430708859579,0.0,0.0,1.0,0.0
2022-01-11,Ladkrabang,Train,5199.0,104.0,0.0,34.0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5579.0,5670.0,5036.142857142857,798.6239057636227,5127.428571428572,793.2193595601109,0.0,0.0,1.0,0.0
2022-01-12,Ladkrabang,Train,5089.0,99.0,0.1,33.1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,5465.0,5665.0,4974.142857142857,765.6205388596954,5060.142857142857,758.7521397161328,0.0,0.0,1.0,0.0
2022-01-13,Ladkrabang,Train,5042.0,94.0,0.0,34.0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5435.0,5547.0,4929.0,740.7673948908214,4977.857142857143,712.0174222052503,0.0,0.0,1.0,0.0
2022-01-14,Ladkrabang,Train,5623.0,85.0,0.0,32.5,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,5565.0,5600.0,4883.285714285715,713.7167305230922,4905.714285714285,669.0255885205274,0.0,0.0,1.0,0.0
2022-01-15,Ladkrabang,Train,4339.0,94.0,0.0,33.2,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,4012.0,4221.0,4913.285714285715,750.6074682739122,4909.0,673.0480418712075,0.0,0.0,0.0,1.0
2022-01-16,Ladkrabang,Train,3746.0,101.0,0.0,33.1,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3739.0,3757.0,4951.714285714285,702.0922812768789,4925.857142857143,654.1570730264071,0.0,0.0,0.0,1.0
2022-01-17,Ladkrabang,Train,5440.0,120.0,0.0,33.0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,5458.0,5432.0,4943.857142857143,718.0520938788565,4924.285714285715,657.4378840837904,0.0,0.0,1.0,0.0
2022-01-18,Ladkrabang,Train,5305.0,110.0,0.0,33.2,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5145.0,5199.0,4949.0,722.4636092334805,4925.428571428572,658.4737041428604,0.0,0.0,1.0,0.0
2022-01-19,Ladkrabang,Train,5433.0,85.0,0.0,32.2,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,5149.0,5089.0,4979.857142857143,736.702660185105,4940.571428571428,666.9774751676046,0.0,0.0,1.0,0.0
2022-01-20,Ladkrabang,Train,5424.0,102.0,0.1,32.7,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5115.0,5042.0,5015.142857142857,751.9125455732714,4989.714285714285,691.942125297994,0.0,0.0,1.0,0.0
2022-01-21,Ladkrabang,Train,5840.0,67.0,13.8,29.0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,5775.0,5623.0,5078.0,779.5353316773615,5044.285714285715,711.5391097908146,0.0,0.0,1.0,0.0
2022-01-22,Ladkrabang,Train,4487.0,57.0,1.0,29.0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,4281.0,4339.0,5094.714285714285,798.0062059670372,5075.285714285715,744.8994818733854,0.0,0.0,0.0,1.0
2022-01-23,Ladkrabang,Train,3831.0,64.0,1.1,30.9,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3684.0,3746.0,5105.714285714285,785.3506041435074,5096.428571428572,722.2748454577054,0.0,0.0,0.0,1.0
2022-01-24,Ladkrabang,Train,5622.0,74.0,0.7,31.1,0,0.0,1.0,0.49999999999999994,0.8660254037844387,5494.0,5440.0,5134.571428571428,725.8622130824508,5108.571428571428,696.0251090161562,0.0,0.0,1.0,0.0
2022-01-25,Ladkrabang,Train,5533.0,82.0,0.0,31.8,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,5361.0,5305.0,5159.428571428572,742.9992950070365,5134.571428571428,713.6453033879077,0.0,0.0,1.0,0.0
2022-01-26,Ladkrabang,Train,5526.0,81.0,0.5,31.1,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,5396.0,5433.0,5185.285714285715,754.2476857296762,5167.142857142857,727.7832618235158,0.0,0.0,1.0,0.0
2022-01-27,Ladkrabang,Train,5522.0,87.0,0.3,32.1,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5555.0,5424.0,5201.0,760.4895353213839,5180.428571428572,734.2653601032932,0.0,0.0,1.0,0.0
2022-01-28,Ladkrabang,Train,6196.0,83.0,0.1,32.4,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,5892.0,5840.0,5221.714285714285,773.600610626637,5194.428571428572,740.5904979908165,0.0,0.0,1.0,0.0
2022-01-29,Ladkrabang,Train,4895.0,86.0,0.6,32.7,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,4358.0,4487.0,5294.571428571428,865.773422465497,5245.285714285715,801.9895498666039,0.0,0.0,0.0,1.0
2022-01-30,Ladkrabang,Train,4192.0,78.0,0.0,33.7,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,3886.0,3831.0,5382.0,782.3102538848217,5303.571428571428,750.8934361019226,0.0,0.0,0.0,1.0
2022-01-31,Ladkrabang,Train,5860.0,76.0,0.4,32.2,0,0.0,1.0,0.49999999999999994,0.8660254037844387,5668.0,5622.0,5431.0,676.58973290072,5355.142857142857,636.5994105587981,0.0,0.0,1.0,0.0
2022-02-01,Ladkrabang,Train,6108.0,70.0,0.8,31.6,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5542.0,5533.0,5486.0,713.6971813498129,5389.142857142857,659.1824301287738,0.0,0.0,1.0,0.0
2022-02-02,Ladkrabang,Train,6278.0,60.0,3.5,30.4,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,5506.0,5526.0,5546.428571428572,736.7638375904137,5471.285714285715,713.670959262907,0.0,0.0,1.0,0.0
2022-02-03,Ladkrabang,Train,6139.0,74.0,1.3,31.7,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,5700.0,5522.0,5659.857142857143,788.7858662889086,5578.714285714285,777.0634281888264,0.0,0.0,1.0,0.0
2022-02-04,Ladkrabang,Train,6741.0,78.0,1.9,32.0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,6402.0,6196.0,5746.0,825.9515724302493,5666.857142857143,804.0817596429334,0.0,0.0,1.0,0.0
2022-02-05,Ladkrabang,Train,5382.0,94.0,0.0,32.2,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,4970.0,4895.0,5802.285714285715,889.1159868629286,5744.714285714285,886.0627732250341,0.0,0.0,0.0,1.0
2022-02-06,Ladkrabang,Train,4539.0,112.0,0.0,32.6,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,4229.0,4192.0,5869.714285714285,831.5090126362069,5814.285714285715,825.2584876440662,0.0,0.0,0.0,1.0
2022-02-07,Ladkrabang,Train,6287.0,146.0,0.0,33.5,0,0.0,1.0,0.8660254037844386,0.5000000000000001,6053.0,5860.0,5904.428571428572,752.9574704994658,5863.857142857143,714.5687344059186,0.0,0.0,1.0,0.0
2022-02-08,Ladkrabang,Train,6027.0,144.0,0.1,33.9,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5965.0,6108.0,5959.857142857143,779.5296506166252,5924.857142857143,732.1929227945844,0.0,0.0,1.0,0.0
2022-02-09,Ladkrabang,Train,6106.0,88.0,1.8,32.7,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,6300.0,6278.0,5987.714285714285,783.2195763398067,5913.285714285715,729.4510982662957,0.0,0.0,1.0,0.0
2022-02-10,Ladkrabang,Train,5981.0,77.0,11.1,32.6,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,6303.0,6139.0,5958.285714285715,773.3379412834812,5888.714285714285,717.9240243660222,0.0,0.0,1.0,0.0
2022-02-11,Ladkrabang,Train,6471.0,69.0,17.8,31.5,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,6796.0,6741.0,5938.285714285715,764.6992250302771,5866.142857142857,711.1958072081669,0.0,0.0,1.0,0.0
2022-02-12,Ladkrabang,Train,4931.0,80.0,4.0,29.9,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,5442.0,5382.0,5888.714285714285,709.0537624857791,5827.571428571428,661.4201531913121,0.0,0.0,0.0,1.0
2022-02-13,Ladkrabang,Train,4324.0,95.0,1.3,31.7,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,4472.0,4539.0,5798.714285714285,808.2494900061735,5763.142857142857,730.4232628121467,0.0,0.0,0.0,1.0
2022-02-14,Ladkrabang,Train,6501.0,71.0,21.7,30.2,0,0.0,1.0,0.8660254037844386,0.5000000000000001,6441.0,6287.0,5766.714285714285,871.4910047892478,5732.428571428572,792.3710951195479,0.0,0.0,1.0,0.0
