Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Departure_Diff,pm25_filled,Is_Long_Holiday,day_sin,day_cos,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2022-10-16,Banthapchang,Train,1583.0,-66.0,85.0,1,-0.7818314824680299,0.6234898018587334,1360.0,1399.0,2505.4285714285716,999.1212567623036,2414.0,917.287668437044,0.0
2022-10-17,Banthapchang,Train,3288.0,1705.0,102.0,0,0.0,1.0,3525.0,3316.0,2544.285714285714,951.2939808992998,2440.285714285714,885.4376910669132,1.0
2022-10-18,Banthapchang,Train,3352.0,64.0,123.0,0,0.7818314824680298,0.6234898018587336,3520.0,3345.0,2519.285714285714,923.107201121248,2436.285714285714,880.8737545349919,1.0
2022-10-19,Banthapchang,Train,3421.0,69.0,124.0,0,0.9749279121818236,-0.22252093395631434,3592.0,3444.0,2508.714285714286,910.0686264023741,2437.285714285714,882.080441208117,1.0
2022-10-20,Banthapchang,Train,3237.0,-184.0,115.0,0,0.43388373911755823,-0.900968867902419,1652.0,1643.0,2496.8571428571427,894.00119846516,2434.0,877.7376221476068,1.0
2022-10-21,Banthapchang,Train,3154.0,-83.0,86.0,0,-0.433883739117558,-0.9009688679024191,2132.0,2102.0,2743.0,859.1348361384635,2661.714285714286,844.4615077641138,1.0
2022-10-22,Banthapchang,Train,1861.0,-1293.0,93.0,1,-0.9749279121818236,-0.2225209339563146,1757.0,1649.0,2916.285714285714,837.4130232021521,2812.0,821.5489435612886,0.0
2022-10-23,Banthapchang,Train,1433.0,-428.0,78.0,1,-0.7818314824680299,0.6234898018587334,1632.0,1583.0,2930.0,815.7695753091044,2842.285714285714,774.065827150319,0.0
2022-10-24,Banthapchang,Train,1427.0,-6.0,124.0,1,0.0,1.0,3350.0,3288.0,2913.1428571428573,847.6578375286849,2820.8571428571427,815.6938618075283,0.0
2022-10-25,Banthapchang,Train,3322.0,1895.0,125.0,0,0.7818314824680298,0.6234898018587336,3446.0,3352.0,2638.8571428571427,982.6310648070354,2555.0,932.9160376654137,1.0
2022-10-26,Banthapchang,Train,3419.0,97.0,94.0,0,0.9749279121818236,-0.22252093395631434,3509.0,3421.0,2643.8571428571427,987.499608197631,2550.714285714286,928.7038843258421,1.0
2022-10-27,Banthapchang,Train,3288.0,-131.0,57.0,0,0.43388373911755823,-0.900968867902419,3375.0,3237.0,2642.8571428571427,986.4805165454652,2550.4285714285716,928.3917738295013,1.0
2022-10-28,Banthapchang,Train,3356.0,68.0,65.0,0,-0.433883739117558,-0.9009688679024191,3345.0,3154.0,2657.8571428571427,1000.1718899888198,2557.714285714286,934.8553746053844,1.0
2022-10-29,Banthapchang,Train,1832.0,-1524.0,66.0,0,-0.9749279121818236,-0.2225209339563146,1853.0,1861.0,2686.285714285714,1025.4665140454708,2586.5714285714284,959.1317005748592,0.0
2022-10-30,Banthapchang,Train,1405.0,-427.0,72.0,0,-0.7818314824680299,0.6234898018587334,1514.0,1433.0,2692.714285714286,1019.495743703018,2582.4285714285716,962.8435070392392,0.0
2022-10-31,Banthapchang,Train,3403.0,1998.0,87.0,0,0.0,1.0,1430.0,1427.0,2686.0,1028.6659645709412,2578.4285714285716,968.4563072475812,1.0
2022-11-01,Banthapchang,Train,3522.0,119.0,90.0,0,0.7818314824680298,0.6234898018587336,3481.0,3322.0,2972.285714285714,890.4281206786063,2860.714285714286,858.6597530038164,1.0
2022-11-02,Banthapchang,Train,3524.0,2.0,76.0,0,0.9749279121818236,-0.22252093395631434,3502.0,3419.0,2989.285714285714,902.809081752745,2889.285714285714,879.6381290594683,1.0
2022-11-03,Banthapchang,Train,3406.0,-118.0,88.0,0,0.43388373911755823,-0.900968867902419,3480.0,3288.0,3005.8571428571427,914.7740027954841,2904.285714285714,890.9984501082153,1.0
2022-11-04,Banthapchang,Train,3438.0,32.0,82.0,0,-0.433883739117558,-0.9009688679024191,3544.0,3356.0,3002.0,912.4956620901437,2921.1428571428573,900.5332547203054,1.0
2022-11-05,Banthapchang,Train,1829.0,-1609.0,105.0,0,-0.9749279121818236,-0.2225209339563146,1898.0,1832.0,2998.4285714285716,910.0664549256547,2932.8571428571427,907.6380388259482,0.0
2022-11-06,Banthapchang,Train,1404.0,-425.0,97.0,0,-0.7818314824680299,0.6234898018587334,1467.0,1405.0,2998.285714285714,910.2680400639699,2932.4285714285716,908.2449847816151,0.0
2022-11-07,Banthapchang,Train,3344.0,1940.0,102.0,0,0.0,1.0,3434.0,3403.0,2986.0,934.6343313474687,2932.285714285714,908.5253095512762,1.0
2022-11-08,Banthapchang,Train,3665.0,321.0,112.0,0,0.7818314824680298,0.6234898018587336,3600.0,3522.0,2980.714285714286,931.7787137666152,2923.8571428571427,903.6913980209987,1.0
2022-11-09,Banthapchang,Train,3572.0,-93.0,105.0,0,0.9749279121818236,-0.22252093395631434,3618.0,3524.0,2990.8571428571427,939.9936929879578,2944.285714285714,920.9185114666276,1.0
2022-11-10,Banthapchang,Train,3476.0,-96.0,91.0,0,0.43388373911755823,-0.900968867902419,3453.0,3406.0,2990.5714285714284,939.7715781229049,2951.1428571428573,926.1185000800278,1.0
2022-11-11,Banthapchang,Train,3475.0,-1.0,85.0,0,-0.433883739117558,-0.9009688679024191,3519.0,3438.0,2960.5714285714284,925.7972883129521,2961.1428571428573,932.2064200185567,1.0
2022-11-12,Banthapchang,Train,2083.0,-1392.0,78.0,0,-0.9749279121818236,-0.2225209339563146,1897.0,1829.0,2935.1428571428573,910.2161700335106,2966.4285714285716,935.4601108800008,0.0
2022-11-13,Banthapchang,Train,1632.0,-451.0,74.0,0,-0.7818314824680299,0.6234898018587334,1381.0,1404.0,2969.285714285714,868.3019279578011,3002.714285714286,887.6935872033263,0.0
2022-11-14,Banthapchang,Train,3370.0,1738.0,51.0,0,0.0,1.0,3397.0,3344.0,2999.285714285714,805.6477133929161,3035.285714285714,820.9286843337303,1.0
2022-11-15,Banthapchang,Train,3503.0,133.0,53.0,0,0.7818314824680298,0.6234898018587336,3671.0,3665.0,2999.285714285714,805.6477133929161,3039.0,822.6153414567497,1.0
2022-11-16,Banthapchang,Train,2621.0,-882.0,70.0,0,0.9749279121818236,-0.22252093395631434,3616.0,3572.0,2973.714285714286,783.3049032328138,3015.8571428571427,804.1400020252366,1.0
2022-11-17,Banthapchang,Train,2462.0,-159.0,74.0,0,0.43388373911755823,-0.900968867902419,3243.0,3476.0,2859.714285714286,730.5412866009482,2880.0,774.302266560033,1.0
2022-11-18,Banthapchang,Train,2456.0,-6.0,69.0,0,-0.433883739117558,-0.9009688679024191,3341.0,3475.0,2768.4285714285716,714.4104462522113,2735.1428571428573,738.2283812324929,1.0
2022-11-19,Banthapchang,Train,1578.0,-878.0,81.0,0,-0.9749279121818236,-0.2225209339563146,2136.0,2083.0,2650.285714285714,671.0048967247335,2589.5714285714284,664.8410479562936,0.0
2022-11-20,Banthapchang,Train,1346.0,-232.0,57.0,0,-0.7818314824680299,0.6234898018587334,1591.0,1632.0,2579.8571428571427,754.6410688911267,2517.4285714285716,750.8119731648013,0.0
2022-11-21,Banthapchang,Train,3305.0,1959.0,59.0,0,0.0,1.0,3397.0,3370.0,2551.285714285714,800.7004671506303,2476.5714285714284,812.2897383616405,1.0
2022-11-22,Banthapchang,Train,3581.0,276.0,69.0,0,0.7818314824680298,0.6234898018587336,3492.0,3503.0,2551.4285714285716,800.8765733334227,2467.285714285714,800.6625827579147,1.0
2022-11-23,Banthapchang,Train,3521.0,-60.0,79.0,0,0.9749279121818236,-0.22252093395631434,2818.0,2621.0,2563.4285714285716,817.769702125412,2478.4285714285716,817.8375668274775,1.0
2022-11-24,Banthapchang,Train,3335.0,-186.0,60.0,0,0.43388373911755823,-0.900968867902419,2604.0,2462.0,2679.4285714285716,912.054431333067,2607.0,909.5845205367137,1.0
2022-11-25,Banthapchang,Train,3459.0,124.0,42.0,0,-0.433883739117558,-0.9009688679024191,2514.0,2456.0,2795.4285714285716,951.6403132036197,2731.714285714286,945.5287258611316,1.0
2022-11-26,Banthapchang,Train,1707.0,-1752.0,51.0,0,-0.9749279121818236,-0.2225209339563146,1643.0,1578.0,2937.1428571428573,976.289306263162,2875.0,972.3989236248005,0.0
2022-11-27,Banthapchang,Train,1420.0,-287.0,63.0,0,-0.7818314824680299,0.6234898018587334,1391.0,1346.0,2955.714285714286,948.4068596486256,2893.4285714285716,944.5453680903615,0.0
2022-11-28,Banthapchang,Train,3491.0,2071.0,62.0,0,0.0,1.0,3398.0,3305.0,2970.0,921.2746604569109,2904.0,924.5422290697908,1.0
2022-11-29,Banthapchang,Train,3563.0,72.0,80.0,0,0.7818314824680298,0.6234898018587336,3576.0,3581.0,2978.8571428571427,926.359258706077,2930.5714285714284,940.5225244764865,1.0
2022-11-30,Banthapchang,Train,3557.0,-6.0,94.0,0,0.9749279121818236,-0.22252093395631434,3630.0,3521.0,2976.285714285714,924.4484327218588,2928.0,938.4702090814271,1.0
2022-12-01,Banthapchang,Train,3460.0,-97.0,78.0,0,0.43388373911755823,-0.900968867902419,3416.0,3335.0,2978.8571428571427,926.5924002442889,2933.1428571428573,942.3520977800604,1.0
2022-12-02,Banthapchang,Train,3562.0,102.0,76.0,0,-0.433883739117558,-0.9009688679024191,3506.0,3459.0,2997.4285714285716,938.0461710638849,2951.0,952.3674010940688,1.0
2022-12-03,Banthapchang,Train,1724.0,-1838.0,67.0,1,-0.9749279121818236,-0.2225209339563146,1773.0,1707.0,3013.285714285714,948.9509496079872,2965.714285714286,962.2684508122334,0.0
2022-12-04,Banthapchang,Train,1468.0,-256.0,67.0,1,-0.7818314824680299,0.6234898018587334,1491.0,1420.0,3015.285714285714,945.9111505643122,2968.1428571428573,958.5766233625496,0.0
2022-12-05,Banthapchang,Train,1344.0,-124.0,65.0,1,0.0,1.0,3460.0,3491.0,3012.1428571428573,951.8377712914838,2975.0,945.7420367098019,0.0
2022-12-06,Banthapchang,Train,3482.0,2138.0,58.0,0,0.7818314824680298,0.6234898018587336,3558.0,3563.0,2710.1428571428573,1108.527465991322,2668.285714285714,1087.9611994131849,1.0
2022-12-07,Banthapchang,Train,3563.0,81.0,78.0,0,0.9749279121818236,-0.22252093395631434,3648.0,3557.0,2718.714285714286,1116.3801195957271,2656.714285714286,1077.2370080110393,1.0
2022-12-08,Banthapchang,Train,3428.0,-135.0,96.0,0,0.43388373911755823,-0.900968867902419,3546.0,3460.0,2704.0,1102.6852074217127,2657.5714285714284,1078.0748052497515,1.0
2022-12-09,Banthapchang,Train,3547.0,119.0,89.0,0,-0.433883739117558,-0.9009688679024191,3617.0,3562.0,2707.285714285714,1105.642605650022,2653.0,1074.1658779412692,1.0
2022-12-10,Banthapchang,Train,1827.0,-1720.0,79.0,1,-0.9749279121818236,-0.2225209339563146,1787.0,1724.0,2698.285714285714,1097.2276752928585,2650.8571428571427,1072.0631866594808,0.0
2022-12-11,Banthapchang,Train,1575.0,-252.0,74.0,1,-0.7818314824680299,0.6234898018587334,1469.0,1468.0,2716.1428571428573,1080.8193540969162,2665.5714285714284,1057.8340854694354,0.0
2022-12-12,Banthapchang,Train,1801.0,226.0,87.0,1,0.0,1.0,1346.0,1344.0,2739.0,1051.338828985847,2680.8571428571427,1038.2365543830304,0.0
2022-12-13,Banthapchang,Train,3508.0,1707.0,85.0,0,0.7818314824680298,0.6234898018587336,3618.0,3482.0,2813.8571428571427,949.3301899359399,2746.1428571428573,950.8537266708344,1.0
2022-12-14,Banthapchang,Train,3538.0,30.0,101.0,0,0.9749279121818236,-0.22252093395631434,3545.0,3563.0,2796.285714285714,932.9626134498834,2749.8571428571427,954.2519633324387,1.0
2022-12-15,Banthapchang,Train,3453.0,-85.0,109.0,0,0.43388373911755823,-0.900968867902419,3569.0,3428.0,2794.0,930.8397642272622,2746.285714285714,950.741765550409,1.0
2022-12-16,Banthapchang,Train,3449.0,-4.0,138.0,0,-0.433883739117558,-0.9009688679024191,3554.0,3547.0,2776.5714285714284,914.9165457648497,2749.8571428571427,953.771535986028,1.0
2022-12-17,Banthapchang,Train,2087.0,-1362.0,110.0,0,-0.9749279121818236,-0.2225209339563146,1912.0,1827.0,2776.714285714286,915.0582339002093,2735.8571428571427,940.7508399449596,0.0
2022-12-18,Banthapchang,Train,1860.0,-227.0,76.0,0,-0.7818314824680299,0.6234898018587334,1629.0,1575.0,2812.5714285714284,879.7635775485086,2773.0,903.2727531962153,0.0
2022-12-19,Banthapchang,Train,3324.0,1464.0,91.0,0,0.0,1.0,1870.0,1801.0,2847.8571428571427,827.7995789181949,2813.714285714286,844.8048520784208,1.0
2022-12-20,Banthapchang,Train,3374.0,50.0,103.0,0,0.7818314824680298,0.6234898018587336,3495.0,3508.0,3064.4285714285716,720.7153523046496,3031.285714285714,728.6530299773979,1.0
2022-12-21,Banthapchang,Train,3306.0,-68.0,124.0,0,0.9749279121818236,-0.22252093395631434,3529.0,3538.0,3061.4285714285716,718.6651647656336,3012.1428571428573,715.6864836345222,1.0
2022-12-22,Banthapchang,Train,3355.0,49.0,117.0,0,0.43388373911755823,-0.900968867902419,3447.0,3453.0,3045.8571428571427,707.9466619671799,2979.0,692.264400355821,1.0
2022-12-23,Banthapchang,Train,3306.0,-49.0,112.0,0,-0.433883739117558,-0.9009688679024191,3555.0,3449.0,3043.4285714285716,706.3686141439294,2965.0,681.9956011588376,1.0
2022-12-24,Banthapchang,Train,1867.0,-1439.0,102.0,0,-0.9749279121818236,-0.2225209339563146,2163.0,2087.0,3022.8571428571427,690.9149558306527,2944.5714285714284,667.0596817733953,0.0
2022-12-25,Banthapchang,Train,1663.0,-204.0,88.0,0,-0.7818314824680299,0.6234898018587334,1876.0,1860.0,2995.1428571428573,733.7193897241232,2913.1428571428573,717.4757669708995,0.0
2022-12-26,Banthapchang,Train,2947.0,1284.0,91.0,0,0.0,1.0,3386.0,3324.0,2973.714285714286,772.9913139412166,2885.0,767.7707991321395,1.0
2022-12-27,Banthapchang,Train,2948.0,1.0,100.0,0,0.7818314824680298,0.6234898018587336,3474.0,3374.0,2921.1428571428573,752.521190968826,2831.1428571428573,744.7204013524002,1.0
2022-12-28,Banthapchang,Train,2701.0,-247.0,122.0,0,0.9749279121818236,-0.22252093395631434,3420.0,3306.0,2849.1428571428573,713.9300686041602,2770.285714285714,709.5406293947574,1.0
2022-12-29,Banthapchang,Train,2340.0,-361.0,115.0,0,0.43388373911755823,-0.900968867902419,3430.0,3355.0,2761.4285714285716,668.3691238487042,2683.8571428571427,669.1049814419853,1.0
2022-12-30,Banthapchang,Train,1704.0,-636.0,85.0,1,-0.433883739117558,-0.9009688679024191,3411.0,3306.0,2637.4285714285716,600.7572602260298,2538.8571428571427,606.4705072717707,0.0
2022-12-31,Banthapchang,Train,1159.0,-545.0,91.0,1,-0.9749279121818236,-0.2225209339563146,1969.0,1867.0,2418.5714285714284,548.78163755203,2310.0,569.8958969262148,0.0
2023-01-01,Banthapchang,Train,1139.0,-20.0,86.0,1,-0.7818314824680299,0.6234898018587334,1726.0,1663.0,2365.1428571428573,614.1580764405409,2208.8571428571427,707.7700729689532,0.0
2023-01-02,Banthapchang,Train,1093.0,-46.0,103.0,1,0.0,1.0,3018.0,2947.0,2262.8571428571427,776.5106628526185,2134.0,797.186720076713,0.0
2023-01-03,Banthapchang,Train,2731.0,1638.0,98.0,0,0.7818314824680298,0.6234898018587336,2970.0,2948.0,1991.4285714285713,800.2661759570739,1869.142857142857,790.011271770099,1.0
2023-01-04,Banthapchang,Train,3121.0,390.0,78.0,0,0.9749279121818236,-0.22252093395631434,2806.0,2701.0,1954.142857142857,751.6793262580898,1838.142857142857,743.5102394657896,1.0
2023-01-05,Banthapchang,Train,3188.0,67.0,82.0,0,0.43388373911755823,-0.900968867902419,2562.0,2340.0,2007.2857142857142,830.9159031425767,1898.142857142857,835.9470534612082,1.0
2023-01-06,Banthapchang,Train,3184.0,-4.0,63.0,0,-0.433883739117558,-0.9009688679024191,1879.0,1704.0,2099.1428571428573,931.8686296131809,2019.2857142857142,962.514885475495,1.0
2023-01-07,Banthapchang,Train,1813.0,-1371.0,69.0,0,-0.9749279121818236,-0.2225209339563146,1595.0,1159.0,2296.4285714285716,1019.5546179816076,2230.714285714286,1041.0611116045202,0.0
2023-01-08,Banthapchang,Train,1452.0,-361.0,86.0,0,-0.7818314824680299,0.6234898018587334,1010.0,1139.0,2333.5714285714284,994.1621023325564,2324.1428571428573,954.608196866029,0.0
2023-01-09,Banthapchang,Train,3597.0,2145.0,107.0,0,0.0,1.0,1118.0,1093.0,2402.5714285714284,899.2164843430572,2368.8571428571427,895.3337233626788,1.0
