Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,pm25_filled_scaled,temperature_max_scaled,Is_Long_Holiday,day_sin,day_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-10-09,Makkasan,Train,-0.6913139958434437,-0.7942717728613532,-1.533044525005318,0,-0.7818314824680299,0.6234898018587334,-1.2077190351137703,-1.2087629217602034,0.28028381817644377,0.6178994471678623,0.19361008659146267,0.42142442929226775,0.0
2022-10-10,Makkasan,Train,2.0449779877875964,-1.1411863790599057,-2.1424081268388124,0,0.0,1.0,0.8657986070319034,0.6190307008758026,0.29497189605748114,0.5012463340660288,0.19167558969683646,0.4375887960765385,1.0
2022-10-11,Makkasan,Train,0.08729908378257131,-0.7942717728613532,-2.4705269893645427,0,0.7818314824680298,0.6234898018587336,0.5330375009704111,0.5038349949678379,0.2160151697105487,0.28448602574443477,0.15541937370399697,0.35104828777489655,1.0
2022-10-12,Makkasan,Train,0.4314128290207217,0.10770620325488314,-0.9236809231718217,0,0.9749279121818236,-0.22252093395631434,0.37636248019979185,0.5119933310803,0.19866861619493506,0.24981920605504448,0.15498255182456516,0.35001567233350533,1.0
2022-10-13,Makkasan,Train,-2.109516580753088,-0.03105963922453784,-0.22056907490240163,1,0.43388373911755823,-0.900968867902419,0.7323475384551591,0.5648593490890542,0.3042100988876358,0.5362261145476718,0.21975699623173772,0.5601855850749645,0.0
2022-10-14,Makkasan,Train,0.5680045041034739,0.5586951913130014,-0.22056907490240163,1,-0.433883739117558,-0.9009688679024191,0.8242034687742169,0.7404267422292384,0.014236869046167017,0.7792544870271957,-0.05001171588021557,0.8864376722334641,0.0
2022-10-15,Makkasan,Train,-0.17048223773858723,0.7668439550321328,-3.2673870840698833,1,-0.9749279121818236,-0.2225209339563146,-0.6070159134423474,-0.6641124028922345,-0.23672323085788732,0.4325668783940932,-0.26555211181699334,0.5321273176817533,0.0
2022-10-16,Makkasan,Train,-0.12062830291609901,0.17708912449459363,-3.8298765626854174,1,-0.7818314824680299,0.6234898018587334,-1.1311146554891978,-1.2188792585396564,-0.20462213757037198,0.3626342679255077,-0.23840675216658866,0.46470225997890724,0.0
2022-10-17,Makkasan,Train,1.4507839353504604,0.7668439550321328,-0.9236809231718217,0,0.0,1.0,0.4540067382808067,0.42943096962218363,-0.1196838410456415,-0.06618783973709401,-0.12339779162475815,-0.1296526594456717,1.0
2022-10-18,Makkasan,Train,0.013936789450291918,1.4953646280490929,-0.5018138142101697,0,0.7818314824680298,0.6234898018587336,0.4425680752599429,0.5015506608563485,-0.09216861822777132,0.04253929179500485,-0.0998718132610747,-0.03650711032479458,1.0
2022-10-19,Makkasan,Train,-0.03997031080491891,1.5300560886689483,-0.7361844302999758,0,0.9749279121818236,-0.22252093395631434,0.9268048098098437,0.8507274464697258,-0.07502145038475057,0.10261784756346987,-0.08764080063698426,0.013426607149313992,1.0
2022-10-20,Makkasan,Train,-0.06185740414162105,1.217832943090251,-0.8299326767358995,0,0.43388373911755823,-0.900968867902419,-0.7799823633638939,-0.8458801314778898,-0.144407664447206,-0.282410500175352,-0.14798462312420582,-0.3190569067497425,1.0
2022-10-21,Makkasan,Train,0.4804561307566654,0.2117805851144489,-0.9236809231718217,0,-0.433883739117558,-0.9009688679024191,-0.4846568817343195,-0.38672897506852355,0.09645022804545525,-0.537161976137386,0.10693214508706704,-0.6643223237311283,1.0
2022-10-22,Makkasan,Train,-1.4257475722527821,0.4546208094534356,-1.392422155351434,1,-0.9749279121818236,-0.2225209339563146,-0.4395954819551591,-0.5221573545353942,0.3262754466546232,-0.629037950753981,0.34836983816158706,-0.5330648222603238,0.0
2022-10-23,Makkasan,Train,-0.6803704491750926,-0.06575109984439309,-1.204925662479588,1,-0.7818314824680299,0.6234898018587334,-0.6881264330448361,-0.6174467203289514,0.35505344539891764,-0.7770502758618992,0.39654505115035116,-0.8074596038296149,0.0
2022-10-24,Makkasan,Train,-0.5145959829767376,1.5300560886689483,-0.26744319812036355,1,0.0,1.0,0.5975099652698252,0.5524586781981119,0.3307283933425398,-0.5761423874549895,0.35854154763978446,-0.49031881700901114,0.0
2022-10-25,Makkasan,Train,2.09402128952354,1.5647475492888034,0.388794526931093,0,0.7818314824680298,0.6234898018587336,0.531997622513969,0.5655120159780512,-0.02251655660185782,0.4787576676638704,0.01794528793424561,0.6219489002514643,1.0
2022-10-26,Makkasan,Train,-0.005923721170048914,0.48931227007329087,-0.03307258203055738,0,0.9749279121818236,-0.22252093395631434,0.5649271069679708,0.5351630056396923,-0.042189276297727056,0.42145132282212283,-0.0023981310221492464,0.562229878748832,1.0
2022-10-27,Makkasan,Train,0.017989954883014535,-0.7942717728613532,-1.345548032133472,0,0.43388373911755823,-0.900968867902419,0.47619081201823954,0.48719198929841523,-0.06970449911559724,0.33490668467250223,-0.017499687425363283,0.5176582005883408,1.0
2022-10-28,Makkasan,Train,0.20200366552862145,-0.5167400879025112,-1.204925662479588,0,-0.433883739117558,-0.9009688679024191,0.7139763523913476,0.875855121696109,-0.09196923255517842,0.27117484943174747,-0.020307828078853094,0.509471919642185,1.0
2022-10-29,Makkasan,Train,-1.5497744344940945,-0.482048627282656,-0.7830585535179377,0,-0.9749279121818236,-0.2225209339563146,-0.28950635807534014,-0.27022793538256495,-0.13457130459927183,0.08932474208071636,-0.0659869160422932,0.28962591371138474,0.0
2022-10-30,Makkasan,Train,-0.37881494098052987,-0.2738998635635246,-0.07994670524851927,0,-0.7818314824680299,0.6234898018587334,-0.81499160473078,-0.8161837880285278,-0.21837974897930665,0.29122885672895227,-0.1307613604494658,0.4401962932894103,0.0
2022-10-31,Makkasan,Train,1.7588245082373792,0.24647204573430412,-0.12682082846648116,0,0.0,1.0,-1.244808033393541,-1.228669261874611,-0.251211923066331,0.435521317026663,-0.14910787938560144,0.5252517112370517,1.0
2022-11-01,Makkasan,Train,0.09094693267202167,0.35054642759386984,-0.970555046389782,0,0.7818314824680298,0.6234898018587336,0.4293962814783422,0.45912731307154564,0.06787161497375456,-0.29177738854069246,0.18256473335440163,-0.3158741790223378,1.0
2022-11-02,Makkasan,Train,-0.05050854092999772,-0.13513402108410358,-0.4080655677742492,0,0.9749279121818236,-0.22252093395631434,0.42142387997895225,0.45619031207105926,0.0779738223851468,-0.26333627993596737,0.2058410992155531,-0.2526316649399695,1.0
2022-11-03,Makkasan,Train,-0.0634786703147101,0.2811635063541594,-0.4080655677742492,0,0.43388373911755823,-0.900968867902419,0.3600710510488646,0.4725069842959834,0.10123548418769417,-0.19649577441857868,0.22225312125706254,-0.21297698821270702,1.0
2022-11-04,Makkasan,Train,0.41398421766001436,0.0730147426350279,-0.5486879374281316,0,-0.433883739117558,-0.9009688679024191,0.491788988864872,0.6369790403232192,0.09970686069781187,-0.1994146753495638,0.22612211504631574,-0.20436748223827686,1.0
2022-11-05,Makkasan,Train,-1.5870635564751425,0.8709183368916985,-0.9236809231718217,0,-0.9749279121818236,-0.2225209339563146,-0.7266019359331961,-0.6089620507719908,0.15633239171429886,0.006503334630310968,0.2626279435416872,-0.06408582835426574,0.0
2022-11-06,Makkasan,Train,-0.8197993400607507,0.5933866519328566,-0.26744319812036355,0,-0.7818314824680299,0.6234898018587334,-0.9862249238915897,-0.912125820711082,0.17966051540771052,-0.11843084766464966,0.2933926844788131,-0.2268783548042386,0.0
2022-11-07,Makkasan,Train,1.9164926435702891,0.7668439550321328,0.013801541187404516,0,0.0,1.0,0.41934412306606794,0.5057929956348287,0.15101544044514553,0.10725750668270419,0.25626282472711004,0.08907177299221632,1.0
2022-11-08,Makkasan,Train,0.4557318216170574,1.1137585612306853,-0.07994670524851927,0,0.7818314824680298,0.6234898018587336,0.4820834566047451,0.58084968786948,0.1391852238712781,0.08654376714683906,0.243407780846688,0.06518329761713859,1.0
2022-11-09,Makkasan,Train,-0.35854911381691673,0.8709183368916985,-0.22056907490240163,0,0.9749279121818236,-0.22252093395631434,0.542743033230538,0.5420160079741604,0.1940162838344256,0.25678964436435914,0.2867155500360693,0.20453653992566317,1.0
2022-11-10,Makkasan,Train,-0.5993071405206403,0.3852378882137251,0.10754978762332497,0,0.43388373911755823,-0.900968867902419,0.3520986495494747,0.49273965785488943,0.1862402426032881,0.23889180489869777,0.28259694374428407,0.19624345606256755,1.0
2022-11-11,Makkasan,Train,0.6316392013972191,0.17708912449459363,0.06067566440536308,0,-0.433883739117558,-0.9009688679024191,0.7871144704944464,0.8278841053548319,0.22013580694414295,0.2974119192027326,0.19598140536552147,0.15122140482494428,1.0
2022-11-12,Makkasan,Train,-0.29613036615298843,-0.06575109984439309,0.7637875126747815,0,-0.9749279121818236,-0.2225209339563146,-0.6049361565294631,-0.44807966263423843,0.20744158578903876,0.2517529448305278,0.14287634545174074,-0.0471897951422786,0.0
2022-11-13,Makkasan,Train,-1.2048500561693996,-0.20451694232381407,0.670039266238861,0,-0.7818314824680299,0.6234898018587334,-1.1356207954671138,-1.1062942201876795,0.36774766655402186,-0.17650920658974723,0.2885252406794303,-0.2936070000438202,0.0
2022-11-14,Makkasan,Train,1.2554213614932301,-1.0024205365804848,0.013801541187404516,0,0.0,1.0,0.3576446679838329,0.4385683060681412,0.4777420959346392,-1.236124038453174,0.3748911665556601,-1.123232689567331,1.0
2022-11-15,Makkasan,Train,0.055684393407334894,-0.9330376153407742,0.06067566440536308,0,0.7818314824680298,0.6234898018587336,0.76805003212634,0.8073250983514275,0.4961520397040833,-1.2296445349649676,0.3594775945242811,-1.1408744780309652,1.0
2022-11-16,Makkasan,Train,-0.7898059158586034,-0.34328278480323504,-0.4080655677742492,0,0.9749279121818236,-0.22252093395631434,0.5021877734292935,0.5204780006372606,0.44557454075625946,-1.3752350756893637,0.2824721374930181,-1.4302300810441209,1.0
2022-11-17,Makkasan,Train,0.02933881809463787,-0.20451694232381407,0.06067566440536308,0,0.43388373911755823,-0.900968867902419,0.5288779871446425,0.039788836890994356,0.31550862033458715,-1.202974961881965,0.13906975478812053,-1.3988227922622576,1.0
2022-11-18,Makkasan,Train,0.06460135735932465,-0.37797424542309027,-0.26744319812036355,0,-0.433883739117558,-0.9009688679024191,0.7209088754342953,0.5501743440866225,0.1479581934653818,-1.0597424364412382,0.0924546199401846,-1.3100537800562952,1.0
2022-11-19,Makkasan,Train,-0.8189887069742062,0.03832328201517265,-0.12682082846648116,0,-0.9749279121818236,-0.2225209339563146,0.23112612245003633,0.313582596825222,-0.05707673985135737,-1.354782069469122,-0.04146248766847935,-1.5698726650952899,0.0
2022-11-20,Makkasan,Train,-0.3727351928314459,-0.7942717728613532,-0.03307258203055738,0,-0.7818314824680299,0.6234898018587334,-0.5619545136631869,-0.6546487330017785,-0.285838568206694,-0.8220488899101887,-0.2558796273438607,-1.230342550923869,0.0
2022-11-21,Makkasan,Train,2.1207721813795093,-0.7248888516216427,-0.5486879374281316,0,0.0,1.0,0.4536601121286593,0.35796394527701575,-0.395500688132989,-0.30497015662778776,-0.34218315009445754,-0.6995907848289119,1.0
2022-11-22,Makkasan,Train,0.028122868464821083,-0.37797424542309027,0.5294168965849754,0,0.7818314824680298,0.6234898018587336,0.504267530342178,0.4046296278402989,-0.36572576102572835,-0.13598792902432696,-0.2952559996183558,-0.43045549336246247,1.0
2022-11-23,Makkasan,Train,-0.01159815277586058,-0.03105963922453784,-0.3143173213383254,0,0.9749279121818236,-0.22252093395631434,-0.1761596063231443,-0.2294362548202545,-0.3487779788553013,-0.04343696423474018,-0.2525722616853053,-0.20301196963831253,1.0
2022-11-24,Makkasan,Train,-0.037133095002013075,-0.6901973910017875,-1.7205410178771623,0,0.43388373911755823,-0.900968867902419,-0.34496654241892216,-0.2039822461493728,-0.20674891807803297,0.3118568058922808,-0.09007452253667528,0.14988542169094196,1.0
2022-11-25,Makkasan,Train,0.37264193024624365,-1.3146436821591818,-0.6424361838640537,0,-0.433883739117558,-0.9009688679024191,-0.34843280394039605,-0.15013722780712302,-0.02537441790902865,0.5330304274880427,0.062189104008123525,0.34173751311577577,1.0
2022-11-26,Makkasan,Train,-2.0110246607379283,-1.0024205365804848,-1.6736668946592004,0,-0.9749279121818236,-0.2225209339563146,-0.9619610932412724,-0.8076991184715673,0.18584147125810144,0.6933127593675957,0.2618791060340904,0.6346300586919146,0.0
2022-11-27,Makkasan,Train,-0.4392071059280968,-0.5861230091422218,-1.0643032928257057,0,-0.7818314824680299,0.6234898018587334,-1.133887664706377,-1.1059678867431812,0.21827487399993914,0.5033614082950941,0.27804151557306706,0.5417883768659737,0.0
2022-11-28,Makkasan,Train,1.99188152061893,-0.620814469762077,-0.5018138142101697,0,0.0,1.0,0.6089486282906891,0.6033666955398753,0.22206320177921102,0.47485748530618177,0.2839698125082125,0.495336937381605,1.0
2022-11-29,Makkasan,Train,-0.03348524611256272,0.0036318213953174055,0.013801541187404516,0,0.7818314824680298,0.6234898018587336,0.5926571991397618,0.6278417038772616,0.21010006142361584,0.44625767700082053,0.27005391549202784,0.46571316428504744,1.0
2022-11-30,Makkasan,Train,0.049604645258250965,0.48931227007329087,0.20129803405924876,0,0.9749279121818236,-0.22252093395631434,0.5645804808158235,0.6203360346537965,0.21481885567498962,0.45838864954562675,0.2466527433796104,0.4134589526160466,1.0
2022-12-01,Makkasan,Train,0.01231552327720287,-0.06575109984439309,-0.22056907490240163,0,0.43388373911755823,-0.900968867902419,0.6009762267912991,0.5922713584269269,0.21734440752783726,0.4643279564208854,0.23267444323779277,0.3792341791750856,1.0
2022-12-02,Makkasan,Train,0.5513865258293112,-0.13513402108410358,-0.3143173213383254,0,-0.433883739117558,-0.9009688679024191,0.7531451075840023,0.8941297945880241,0.20578003851742788,0.43685476726294475,0.22630932442321475,0.3635760530484786,1.0
2022-12-03,Makkasan,Train,-1.8387651298472172,-0.4473571666628008,-0.5018138142101697,1,-0.9749279121818236,-0.2225209339563146,-0.7928075309933472,-0.72317875634646,0.25948124633588054,0.6557596991901117,0.247463984012841,0.46294734267955023,0.0
2022-12-04,Makkasan,Train,-0.7517061607910107,-0.4473571666628008,-0.3611914445562873,1,-0.7818314824680299,0.6234898018587334,-1.1141299740339756,-1.0749662095158252,0.2951048198392098,0.47000411054131874,0.2951399719965403,0.22183126918946328,0.0
2022-12-05,Makkasan,Train,-0.09711994340630783,-0.5167400879025112,-0.5018138142101697,1,0.0,1.0,0.5465559209041593,0.5305943374167135,0.31909756244126614,0.2854977770111457,0.2947031501171085,0.22550083470607452,0.0
2022-12-06,Makkasan,Train,2.260201072265167,-0.759580312241498,-0.45493969099220777,0,0.7818314824680298,0.6234898018587336,0.6172676559422263,0.5054666621903303,-0.012015577845279778,1.090433212738153,-0.027359381275395705,1.0150400909518178,1.0
2022-12-07,Makkasan,Train,-0.09711994340630783,-0.06575109984439309,-0.17369495168444307,0,0.9749279121818236,-0.22252093395631434,0.5777522745974242,0.5472373430861361,-0.023114713619638214,1.0569917060878984,0.0037173752898959694,1.1118920800724346,1.0
2022-12-08,Makkasan,Train,0.011504890190658347,0.5586951913130014,-0.03307258203055738,0,0.43388373911755823,-0.900968867902419,0.5406632763176537,0.5589853470880816,-0.024975646563842005,1.051461694234978,0.012204200375999194,1.1365824631579524,1.0
2022-12-09,Makkasan,Train,0.3693993979000656,0.3158549669740146,-0.6424361838640537,0,-0.433883739117558,-0.9009688679024191,1.0332190385190918,1.00475683227301,-0.02397871820087581,1.0542760444279096,0.020566219210836414,1.1610096299496724,1.0
2022-12-10,Makkasan,Train,-1.0269160936728765,-0.03105963922453784,0.013801541187404516,1,-0.9749279121818236,-0.2225209339563146,-0.6070159134423474,-0.47386000474961865,-0.04644283731304988,0.9391325245196032,0.000909234636405365,1.064289121421609,0.0
2022-12-11,Makkasan,Train,0.17930593910537476,-0.20451694232381407,-0.03307258203055738,1,-0.7818314824680299,0.6234898018587334,-0.9889979331087687,-1.0772505436273145,0.11406262912452694,0.749252686413084,0.10624571070510244,0.9246941086737317,0.0
2022-12-12,Makkasan,Train,-0.9608494971194979,0.24647204573430412,-0.5018138142101697,1,0.0,1.0,-1.1803355690941268,-1.1536125696399597,0.3442866190788816,-0.034374817186079626,0.35492216635306406,0.009196528851060667,0.0
2022-12-13,Makkasan,Train,2.0064729161767314,0.17708912449459363,-1.7205410178771623,0,0.7818314824680298,0.6234898018587336,0.5593810885336126,0.6679807175505751,0.449761639880718,-1.0215392781655082,0.47061756127685755,-1.0679716875562544,1.0
2022-12-14,Makkasan,Train,-0.5620180185395922,0.7321524944122776,-1.6736668946592004,0,0.9749279121818236,-0.22252093395631434,0.5680467423372972,0.5916186915379299,0.485584599056641,-0.9252680540639402,0.5472485995543226,-0.7351953106195148,1.0
2022-12-15,Makkasan,Train,-0.046860692040547366,1.0096841793711195,-1.533044525005318,0,0.43388373911755823,-0.900968867902419,0.5458626685998644,0.6027140286508783,0.507317637369306,-0.8779225826191374,0.5523032527306044,-0.7271724212437175,1.0
2022-12-16,Makkasan,Train,0.39858218901566844,2.0157365373469216,-0.8768067999538598,0,-0.433883739117558,-0.9009688679024191,0.9160593990932746,0.9019617972559877,0.5267909713925815,-0.8434861658016162,0.5483718558157182,-0.7329808407570987,1.0
2022-12-17,Makkasan,Train,-1.4338539031182276,1.0443756399909747,-0.26744319812036355,0,-0.9749279121818236,-0.2225209339563146,0.23008624399359418,0.07699084956382148,0.4944904924324732,-0.9701013351849666,0.5489334839464167,-0.7306560597896391,0.0
2022-12-18,Makkasan,Train,-0.3844893725863415,-0.13513402108410358,-2.3299046197106588,0,-0.7818314824680299,0.6234898018587334,0.21171505792978262,0.22318823269914206,0.38143881607209307,-0.5895618941327401,0.486842373941468,-0.4867760692009116,0.0
2022-12-19,Makkasan,Train,1.1650357723435156,0.3852378882137251,-2.751771728672309,0,0.0,1.0,-0.6302398656362224,-0.5485903635397713,0.2525692096859806,-0.2354226421677666,0.3379485161808568,0.035480445152518685,1.0
2022-12-20,Makkasan,Train,0.10067452971055596,0.801535415651988,-1.533044525005318,0,0.7818314824680298,0.6234898018587336,0.7462125845410547,1.0687181873947127,0.45029333500763324,-0.8240940581392949,0.5163590523659307,-0.49626004015268516,1.0
2022-12-21,Makkasan,Train,-0.10441564118520853,1.5300560886689483,-0.7830585535179377,0,0.9749279121818236,-0.22252093395631434,0.6813934940894931,0.6180517005423071,0.3995164503872157,-0.9530718495576389,0.401350091824101,-0.9007843949456666,1.0
2022-12-22,Makkasan,Train,0.0033985593252131093,1.2872158643299614,-0.7361844302999758,0,0.43388373911755823,-0.900968867902419,0.6474241311790491,0.5821550216474739,0.3259431372003017,-1.096904224338598,0.3567942601220573,-0.9868990892184741,1.0
2022-12-23,Makkasan,Train,0.1480965652734106,1.1137585612306853,-0.5018138142101697,0,-0.433883739117558,-0.9009688679024191,0.7475990891496441,0.904898798256474,0.26439942625984725,-1.2536081841684221,0.31997641599852,-1.0653909030199418,1.0
2022-12-24,Makkasan,Train,-1.2465976601264426,0.7668439550321328,-1.158051539261628,0,-0.9749279121818236,-0.2225209339563146,-0.35952484080911246,-0.2477109277121696,0.19953262077617265,-1.5323668388510856,0.2445934402337174,-1.4473359945698796,0.0
2022-12-25,Makkasan,Train,-0.31801745948969057,0.2811635063541594,-1.6267927714412402,0,-0.7818314824680299,0.6234898018587334,-0.4603930510840023,-0.5554433658742395,0.16410843294543637,-1.301981561572864,0.19804070851141367,-1.1793772260825721,0.0
2022-12-26,Makkasan,Train,0.9931815579960767,0.3852378882137251,-1.298673908915512,0,0.0,1.0,0.4009729370022564,0.3843969542813929,0.08362308310862247,-0.7304744688692582,0.1617220893929412,-0.9052731768560277,1.0
2022-12-27,Makkasan,Train,-0.04199689352128022,0.6974610337924223,-1.392422155351434,0,0.7818314824680298,0.6234898018587336,0.4813902043004503,0.4672856491840077,0.004001737853046177,-0.8332148300977686,0.09894454500602862,-0.9714494131427373,1.0
2022-12-28,Makkasan,Train,-0.19682781305128424,1.4606731674292377,-1.0174291696077438,0,0.9749279121818236,-0.22252093395631434,0.2976783436623348,0.3850496211703899,-0.06651432835410491,-1.0300745943135403,0.014201100396259197,-1.129789506904913,1.0
2022-12-29,Makkasan,Train,-0.07239563426669986,1.217832943090251,-0.7830585535179377,0,0.43388373911755823,-0.900968867902419,0.326448314290568,0.3896182893933686,-0.18980113590760594,-1.1040101665488307,-0.08477025685786066,-1.275032302601167,1.0
2022-12-30,Makkasan,Train,-0.40434988320668236,0.17708912449459363,-1.111177416043666,1,-0.433883739117558,-0.9009688679024191,0.4092919646537937,0.510687997302306,-0.34618596511158856,-1.274696841710083,-0.19541099860537234,-1.5146496257619357,0.0
2022-12-31,Makkasan,Train,-0.479738760255323,0.3852378882137251,-1.6736668946592004,1,-0.9749279121818236,-0.2225209339563146,-0.5442765799036702,-0.4911556773080383,-0.5789355069187913,-1.634657632872147,-0.39110720059081927,-2.0599112892920357,0.0
2023-01-01,Makkasan,Train,-0.5024364866785697,0.2117805851144489,-1.392422155351434,1,-0.7818314824680299,0.6234898018587334,-0.880157321334489,-0.7453694305723569,-0.7302027705262134,-0.9219578135819732,-0.46873668887841385,-1.6533527957122578,0.0
2023-01-02,Makkasan,Train,0.07108642205168084,0.801535415651988,-1.298673908915512,1,0.0,1.0,-0.014285193270314222,0.05610550911591853,-0.8117515106168582,-0.5644961638623822,-0.5747595993290755,-0.9381200401900123,0.0
2023-01-03,Makkasan,Train,1.2286704696372608,0.6280781125527118,-1.298673908915512,0,0.7818314824680298,0.6234898018587336,0.11361985687207188,0.024124831555067148,-1.065901781282404,-0.5936272860850234,-0.8227496205950722,-0.7659952555505061,1.0
2023-01-04,Makkasan,Train,0.585027798920909,-0.06575109984439309,-0.6424361838640537,0,0.9749279121818236,-0.22252093395631434,-0.3453131685710696,-0.1325152218042049,-1.1120263335423126,-0.9001308545582372,-0.8751058430012553,-1.0078399846645234,1.0
2023-01-05,Makkasan,Train,0.2522629168943819,0.0730147426350279,-0.9236809231718217,0,0.43388373911755823,-0.900968867902419,-0.4891630217122355,-0.18897090770244257,-0.992793701331541,-0.20933838185225925,-0.8070864360611604,-0.6114330171511867,1.0
2023-01-06,Makkasan,Train,0.22470139195186808,-0.5861230091422218,-1.204925662479588,0,-0.433883739117558,-0.9009688679024191,-0.8045928201663584,-0.5126936846449381,-0.8253097363532,0.45040404308640153,-0.6890821254889407,-0.020209265730594544,1.0
2023-01-07,Makkasan,Train,-0.8315535198156463,-0.37797424542309027,-2.283030496492697,0,-0.9749279121818236,-0.2225209339563146,-1.3331977021911248,-0.8971144822641517,-0.5915632661830311,0.8733534190425016,-0.47422816393412826,0.62521348659871,0.0
2023-01-08,Makkasan,Train,-0.9016732818017477,0.2117805851144489,-1.6267927714412402,0,-0.7818314824680299,0.6234898018587334,-1.3054676100193339,-1.2998099527752802,-0.2926176810748653,0.4885822307281518,-0.31354011542885846,0.4425032564735037,0.0
2023-01-09,Makkasan,Train,2.1953504253416054,0.9403012581314091,-0.6424361838640537,0,0.0,1.0,-1.3397835990819251,-1.2407435993210547,-0.20894216047655909,0.020297593300171203,-0.21431914567220658,-0.10942446850305072,1.0
2023-01-10,Makkasan,Train,-0.14697387822879604,0.5933866519328566,-0.7830585535179377,0,0.7818314824680298,0.6234898018587336,-0.12693869271821526,-0.2496689283791605,0.2412706882390293,-0.57804428494054,0.21195660552759832,-0.5340470303460275,1.0
2023-01-11,Makkasan,Train,-0.02497359870384522,-0.5514315485223665,-2.376778742928619,0,0.9749279121818236,-0.22252093395631434,0.27653414838134416,0.22318823269914206,0.4538158152234471,-0.3206122033833725,0.42643614832861265,-0.42483963378577955,1.0
2023-01-12,Makkasan,Train,0.024880336118642987,-0.1698254817039588,-0.8299326767358995,0,0.43388373911755823,-0.900968867902419,0.38433488169918173,0.4281256358441897,0.5578286744262664,-0.1999401888664385,0.5469989870517897,-0.2729382402228668,1.0
2023-01-13,Makkasan,Train,0.16471454354757334,-0.3085913241833798,-0.970555046389782,0,-0.433883739117558,-0.9009688679024191,0.4144913569360045,0.6108723647633404,0.6404408047707422,-0.1169494566919319,0.6325536722947898,-0.14688708497567643,1.0
2023-01-14,Makkasan,Train,-1.7341934616829735,-0.4473571666628008,-0.45493969099220777,0,-0.9749279121818236,-0.2225209339563146,0.22592673016782552,-0.056805862680556755,0.7247809442776921,-0.04973271664801012,0.708872694944089,0.013222366838785238,0.0
2023-01-15,Makkasan,Train,-0.5210810476690937,-0.20451694232381407,0.10754978762332497,0,-0.7818314824680299,0.6234898018587334,-0.8690652844657726,-0.7809397760226916,0.5731149093250834,0.5672284987965589,0.6462199568084417,0.31428173765073397,0.0
2023-01-16,Makkasan,Train,2.0332238080327008,0.03832328201517265,-0.5955620606460934,0,0.0,1.0,1.0082619555644798,0.9884401600480859,0.5771690846678132,0.5372144179847114,0.6421637536422894,0.3468489736006289,1.0
2023-01-17,Makkasan,Train,0.18498037071118645,0.35054642759386984,-0.5486879374281316,0,0.7818314824680298,0.6234898018587336,0.981571741849131,0.8719391203621272,0.5267909713925815,0.40269394012239684,0.6131463002228915,0.26708917832199003,1.0
2023-01-18,Makkasan,Train,0.02528565266191525,-0.06575109984439309,-0.5486879374281316,0,0.9749279121818236,-0.22252093395631434,0.819004076492006,0.8536644474702122,0.49867759155693175,0.31528988960081117,0.6352370066970136,0.3306854852853149,1.0
2023-01-19,Makkasan,Train,-0.1335984323008114,-0.06575109984439309,-0.5018138142101697,0,0.43388373911755823,-0.900968867902419,0.8151911888183848,0.8755287882516105,0.5277878997555477,0.4033907135404358,0.6650657007496429,0.4118001193840163,1.0
2023-01-20,Makkasan,Train,0.3997981386454852,0.0730147426350279,-0.5018138142101697,0,-0.433883739117558,-0.9009688679024191,0.8543599440110397,1.0099781673849857,0.5191478539431734,0.3831103257898236,0.6704947726797235,0.4245593282517861,1.0
2023-01-21,Makkasan,Train,-2.1034368326040043,-0.20451694232381407,-0.17369495168444307,0,-0.9749279121818236,-0.2225209339563146,-0.5650741490325134,-0.3844446409570342,0.5642754778401153,0.5311416512258691,0.7121176574770106,0.5734672253884502,0.0
2023-01-22,Makkasan,Train,-0.26613694195084103,0.03832328201517265,0.013801541187404516,0,-0.7818314824680299,0.6234898018587334,-0.8479210891847819,-0.802151449915093,0.5388870355299061,0.6815980537780497,0.6968912948225305,0.6588886702717731,0.0
2023-01-23,Makkasan,Train,1.9096022623346607,1.5300560886689483,0.5294168965849754,0,0.0,1.0,0.7455193322367598,0.836695108356291,0.5537744990835365,0.5793504975082181,0.7209164981912797,0.4773040143435821,1.0
2023-01-24,Makkasan,Train,0.1330998531723369,1.1484500218505405,0.20129803405924876,0,0.7818314824680298,0.6234898018587336,0.8349488794907859,0.9874611597145904,0.5713869001626082,0.6156461238826854,0.7259087482419292,0.48639803205103943,1.0
2023-01-25,Makkasan,Train,-0.04523942586745831,-0.20451694232381407,-1.9080375107490064,0,0.9749279121818236,-0.22252093395631434,0.9708263311325619,1.0096518339404872,0.5922559338940365,0.6679628869815344,0.7229133982115397,0.47860570158034893,1.0
2023-01-26,Makkasan,Train,0.01434210599356418,1.2872158643299614,-0.6424361838640537,0,0.43388373911755823,-0.900968867902419,0.7701297890392244,0.9039197979229786,0.610532953881752,0.7247617819161678,0.709059904320988,0.44236711345815183,1.0
2023-01-27,Makkasan,Train,0.4172267500061925,1.4259817068093825,-0.4080655677742492,0,-0.433883739117558,-0.9009688679024191,1.0897191013191159,1.2276425748654742,0.6383140242630803,0.7807262330551347,0.7179835512865238,0.46334580643193285,1.0
